id,time,trial,cursor_x,cursor_y,target_x,target_y,radius,target_vel_x,target_vel_y,click_action,click_success
0,0.052,0.0,0.264069,0.1721115,0.34667534,0.22101474,0.012265228,0.25137085,-0.19019274,0,0
1,0.059,0.0,0.264069,0.1721115,0.35086483,0.21784484,0.012265228,0.25137085,-0.19019274,0,0
2,0.076,0.0,0.264069,0.1721115,0.35505435,0.21467496,0.012265228,0.25137085,-0.19019274,0,0
3,0.093,0.0,0.264069,0.1721115,0.35924387,0.21150507,0.012265228,0.25137085,-0.19019274,0,0
4,0.112,0.0,0.264069,0.1721115,0.36343336,0.20833519,0.012265228,0.25137085,-0.19019274,0,0
5,0.127,0.0,0.264069,0.1721115,0.36762288,0.20516531,0.012265228,0.25137085,-0.19019274,0,0
6,0.145,0.0,0.264618,0.1715625,0.37181237,0.20199542,0.012265228,0.25137085,-0.19019274,0,0
7,0.162,0.0,0.265167,0.1699155,0.3760019,0.19882554,0.012265228,0.25137085,-0.19019274,0,0
8,0.177,0.0,0.2632455,0.1682685,0.38019142,0.19565566,0.012265228,0.25137085,-0.19019274,0,0
9,0.194,0.0,0.2610495,0.166347,0.3843809,0.19248576,0.012265228,0.25137085,-0.19019274,0,0
10,0.21,0.0,0.25803,0.1649745,0.38857043,0.18931589,0.012265228,0.25137085,-0.19019274,0,0
11,0.226,0.0,0.2550105,0.1627785,0.39275992,0.18614599,0.012265228,0.25137085,-0.19019274,0,0
12,0.243,0.0,0.25226548,0.16085699,0.39694944,0.18297611,0.012265228,0.25137085,-0.19019274,0,0
13,0.26,0.0,0.2495205,0.15948449,0.40113896,0.17980623,0.012265228,0.25137085,-0.19019274,0,0
14,0.277,0.0,0.246501,0.1583865,0.40532845,0.17663634,0.012265228,0.25137085,-0.19019274,0,0
15,0.295,0.0,0.24265799,0.1578375,0.40951797,0.17346646,0.012265228,0.25137085,-0.19019274,0,0
16,0.309,0.0,0.23908949,0.157563,0.4137075,0.17029656,0.012265228,0.25137085,-0.19019274,0,0
17,0.326,0.0,0.23689349,0.1578375,0.417897,0.16712669,0.012265228,0.25137085,-0.19019274,0,0
18,0.344,0.0,0.23606999,0.15811199,0.4220865,0.1639568,0.012265228,0.25137085,-0.19019274,0,0
19,0.36,0.0,0.2357955,0.15921,0.426276,0.16078691,0.012265228,0.25137085,-0.19019274,0,0
20,0.377,0.0,0.2363445,0.1600335,0.43046552,0.15761703,0.012265228,0.25137085,-0.19019274,0,0
21,0.393,0.0,0.237717,0.16085699,0.43465504,0.15444714,0.012265228,0.25137085,-0.19019274,0,0
22,0.41,0.0,0.239913,0.1611315,0.43884453,0.15127726,0.012265228,0.25137085,-0.19019274,0,0
23,0.427,0.0,0.2429325,0.1611315,0.44303405,0.14810738,0.012265228,0.25137085,-0.19019274,0,0
24,0.444,0.0,0.24705,0.160308,0.44722354,0.14493749,0.012265228,0.25137085,-0.19019274,0,0
25,0.46,0.0,0.25226548,0.159759,0.45141307,0.1417676,0.012265228,0.25137085,-0.19019274,0,0
26,0.476,0.0,0.256932,0.1589355,0.4556026,0.13859773,0.012265228,0.25137085,-0.19019274,0,0
27,0.496,0.0,0.26022598,0.15811199,0.45979208,0.13542785,0.012265228,0.25137085,-0.19019274,0,0
28,0.511,0.0,0.261324,0.157563,0.4639816,0.13225797,0.012265228,0.25137085,-0.19019274,0,0
29,0.527,0.0,0.261324,0.157563,0.4681711,0.12908809,0.012265228,0.25137085,-0.19019274,0,0
30,0.543,0.0,0.261324,0.15728849,0.4723606,0.12591822,0.012265228,0.25137085,-0.19019274,0,0
31,0.56,0.0,0.2610495,0.157014,0.47655013,0.122748345,0.012265228,0.25137085,-0.19019274,0,0
32,0.576,0.0,0.2605005,0.1567395,0.48073962,0.119578466,0.012265228,0.25137085,-0.19019274,0,0
33,0.593,0.0,0.26022598,0.1567395,0.48492914,0.11640859,0.012265228,0.25137085,-0.19019274,0,0
34,0.612,0.0,0.2599515,0.156465,0.48911864,0.113238715,0.012265228,0.25137085,-0.19019274,0,0
35,0.628,0.0,0.2588535,0.1561905,0.49330816,0.110068835,0.012265228,0.25137085,-0.19019274,0,0
36,0.643,0.0,0.2583045,0.1561905,0.49749768,0.106898956,0.012265228,0.25137085,-0.19019274,0,0
37,0.662,0.0,0.2583045,0.1561905,0.50168717,0.103729084,0.012265228,0.25137085,-0.19019274,0,0
38,0.678,0.0,0.2583045,0.1561905,0.50587666,0.100559205,0.012265228,0.25137085,-0.19019274,0,0
39,0.694,0.0,0.2583045,0.1561905,0.5100662,0.097389325,0.012265228,0.25137085,-0.19019274,0,0
40,0.711,0.0,0.2583045,0.1561905,0.5152938,0.09421945,0.012265228,-0.25137085,-0.19019274,0,0
41,0.728,0.0,0.2583045,0.1561905,0.5111043,0.091049574,0.012265228,-0.25137085,-0.19019274,0,0
42,0.743,0.0,0.2583045,0.1561905,0.5069148,0.087879695,0.012265228,-0.25137085,-0.19019274,0,0
43,0.762,0.0,0.2583045,0.1561905,0.50272524,0.08470982,0.012265228,-0.25137085,-0.19019274,0,0
44,0.778,0.0,0.2583045,0.1561905,0.49853575,0.081539944,0.012265228,-0.25137085,-0.19019274,0,0
45,0.794,0.0,0.2583045,0.1561905,0.49434623,0.078370064,0.012265228,-0.25137085,-0.19019274,0,0
46,0.812,0.0,0.2577555,0.1561905,0.49015674,0.07520019,0.012265228,-0.25137085,-0.19019274,0,0
47,0.828,0.0,0.257481,0.1561905,0.48596722,0.07203031,0.012265228,-0.25137085,-0.19019274,0,0
48,0.843,0.0,0.2572065,0.1561905,0.48177773,0.068860434,0.012265228,-0.25137085,-0.19019274,0,0
49,0.862,0.0,0.2572065,0.1561905,0.4775882,0.065690555,0.012265228,-0.25137085,-0.19019274,0,0
50,0.877,0.0,0.2572065,0.1561905,0.4733987,0.06252067,0.012265228,-0.25137085,-0.19019274,0,0
51,0.894,0.0,0.2572065,0.1561905,0.4692092,0.05935079,0.012265228,-0.25137085,-0.19019274,0,0
52,0.91,0.0,0.25665748,0.1561905,0.46501967,0.05618091,0.012265228,-0.25137085,-0.19019274,0,0
53,0.928,0.0,0.256383,0.1561905,0.46083018,0.053011026,0.012265228,-0.25137085,-0.19019274,0,0
54,0.943,0.0,0.25583398,0.1561905,0.45664066,0.049841147,0.012265228,-0.25137085,-0.19019274,0,0
55,0.962,0.0,0.255285,0.1561905,0.45245114,0.046671264,0.012265228,-0.25137085,-0.19019274,0,0
56,0.977,0.0,0.2550105,0.1561905,0.44826165,0.043501385,0.012265228,-0.25137085,-0.19019274,0,0
57,0.995,0.0,0.2544615,0.1561905,0.44407213,0.0403315,0.012265228,-0.25137085,-0.19019274,0,0
58,1.012,0.0,0.2539125,0.1561905,0.43988264,0.037161622,0.012265228,-0.25137085,-0.19019274,0,0
59,1.027,0.0,0.253638,0.1561905,0.43569311,0.033991743,0.012265228,-0.25137085,-0.19019274,0,0
60,1.045,0.0,0.25308898,0.1561905,0.4315036,0.030821864,0.012265228,-0.25137085,-0.19019274,0,0
61,1.061,0.0,0.251991,0.1556415,0.4273141,0.027651986,0.012265228,-0.25137085,-0.19019274,0,0
62,1.076,0.0,0.250344,0.155367,0.42312458,0.024482107,0.012265228,-0.25137085,-0.19019274,0,0
63,1.092,0.0,0.2478735,0.1550925,0.4189351,0.021312227,0.012265228,-0.25137085,-0.19019274,0,0
64,1.109,0.0,0.2429325,0.1545435,0.41474557,0.018142348,0.012265228,-0.25137085,-0.19019274,0,0
65,1.126,0.0,0.2341485,0.154269,0.41055605,0.009557985,0.012265228,-0.25137085,0.19019274,0,0
66,1.143,0.0,0.22399199,0.1545435,0.40636656,0.012727864,0.012265228,-0.25137085,0.19019274,0,0
67,1.16,0.0,0.2116395,0.1561905,0.40217704,0.015897743,0.012265228,-0.25137085,0.19019274,0,0
68,1.177,0.0,0.2023065,0.157014,0.39798754,0.01906762,0.012265228,-0.25137085,0.19019274,0,0
69,1.195,0.0,0.196542,0.1578375,0.39379802,0.0222375,0.012265228,-0.25137085,0.19019274,0,0
70,1.211,0.0,0.196542,0.1578375,0.3896085,0.02540738,0.012265228,-0.25137085,0.19019274,0,0
71,1.226,0.0,0.196542,0.1578375,0.385419,0.028577259,0.012265228,-0.25137085,0.19019274,0,0
72,1.245,0.0,0.196542,0.1578375,0.3812295,0.031747136,0.012265228,-0.25137085,0.19019274,0,0
73,1.26,0.0,0.196542,0.1578375,0.37703997,0.034917016,0.012265228,-0.25137085,0.19019274,0,0
74,1.279,0.0,0.196542,0.1578375,0.37285048,0.038086895,0.012265228,-0.25137085,0.19019274,0,0
75,1.294,0.0,0.196542,0.1578375,0.36866096,0.041256778,0.012265228,-0.25137085,0.19019274,0,0
76,1.312,0.0,0.196542,0.1578375,0.36447147,0.044426657,0.012265228,-0.25137085,0.19019274,0,0
77,1.326,0.0,0.196542,0.1578375,0.36028194,0.047596537,0.012265228,-0.25137085,0.19019274,0,0
78,1.345,0.0,0.196542,0.1578375,0.35609242,0.05076642,0.012265228,-0.25137085,0.19019274,0,0
79,1.362,0.0,0.196542,0.1578375,0.35190293,0.0539363,0.012265228,-0.25137085,0.19019274,0,0
80,1.377,0.0,0.196542,0.1578375,0.3477134,0.057106182,0.012265228,-0.25137085,0.19019274,0,0
81,1.392,0.0,0.196542,0.1578375,0.34352392,0.06027606,0.012265228,-0.25137085,0.19019274,0,0
82,1.413,0.0,0.196542,0.1578375,0.3393344,0.06344594,0.012265228,-0.25137085,0.19019274,0,0
83,1.428,0.0,0.196542,0.1578375,0.33514488,0.06661583,0.012265228,-0.25137085,0.19019274,0,0
84,1.443,0.0,0.196542,0.1578375,0.3309554,0.06978571,0.012265228,-0.25137085,0.19019274,0,0
85,1.462,0.0,0.196542,0.1578375,0.32676587,0.072955586,0.012265228,-0.25137085,0.19019274,0,0
86,1.477,0.0,0.196542,0.1578375,0.32257637,0.076125465,0.012265228,-0.25137085,0.19019274,0,0
87,1.495,0.0,0.196542,0.1578375,0.31838685,0.07929534,0.012265228,-0.25137085,0.19019274,0,0
88,1.511,0.0,0.196542,0.1578375,0.31419733,0.08246522,0.012265228,-0.25137085,0.19019274,0,0
89,1.526,0.0,0.196542,0.1578375,0.31000784,0.085635096,0.012265228,-0.25137085,0.19019274,0,0
90,1.542,0.0,0.196542,0.1578375,0.30581832,0.08880497,0.012265228,-0.25137085,0.19019274,0,0
91,1.562,0.0,0.196542,0.1578375,0.30162883,0.09197485,0.012265228,-0.25137085,0.19019274,0,0
92,1.578,0.0,0.196542,0.1578375,0.2974393,0.09514473,0.012265228,-0.25137085,0.19019274,0,0
93,1.593,0.0,0.196542,0.1578375,0.2932498,0.0983146,0.012265228,-0.25137085,0.19019274,0,0
94,1.611,0.0,0.196542,0.1578375,0.2890603,0.10148448,0.012265228,-0.25137085,0.19019274,0,0
95,1.626,0.0,0.196542,0.1578375,0.28487077,0.10465436,0.012265228,-0.25137085,0.19019274,0,0
96,1.645,0.0,0.196542,0.1578375,0.28068128,0.10782423,0.012265228,-0.25137085,0.19019274,0,0
97,1.661,0.0,0.196542,0.1578375,0.27649176,0.11099411,0.012265228,-0.25137085,0.19019274,0,0
98,1.676,0.0,0.196542,0.1578375,0.27230224,0.11416399,0.012265228,-0.25137085,0.19019274,0,0
99,1.693,0.0,0.196542,0.1578375,0.26811275,0.11733386,0.012265228,-0.25137085,0.19019274,0,0
100,1.712,0.0,0.196542,0.1578375,0.26392323,0.12050374,0.012265228,-0.25137085,0.19019274,0,0
101,1.728,0.0,0.196542,0.1578375,0.25973374,0.12367362,0.012265228,-0.25137085,0.19019274,0,0
102,1.745,0.0,0.196542,0.1578375,0.25554422,0.1268435,0.012265228,-0.25137085,0.19019274,0,0
103,1.759,0.0,0.196542,0.1578375,0.2513547,0.13001336,0.012265228,-0.25137085,0.19019274,0,0
104,1.778,0.0,0.196542,0.1578375,0.2471652,0.13318324,0.012265228,-0.25137085,0.19019274,0,0
105,1.795,0.0,0.196542,0.1578375,0.24297568,0.13635312,0.012265228,-0.25137085,0.19019274,0,0
106,1.81,0.0,0.196542,0.1578375,0.23878618,0.139523,0.012265228,-0.25137085,0.19019274,0,0
107,1.828,0.0,0.196542,0.1578375,0.23459667,0.14269288,0.012265228,-0.25137085,0.19019274,0,0
108,1.845,0.0,0.196542,0.1578375,0.23040716,0.14586277,0.012265228,-0.25137085,0.19019274,0,0
109,1.86,0.0,0.196542,0.1578375,0.22621766,0.14903265,0.012265228,-0.25137085,0.19019274,0,0
110,1.879,0.0,0.196542,0.1578375,0.22202814,0.15220255,0.012265228,-0.25137085,0.19019274,0,0
111,1.893,0.0,0.196542,0.1578375,0.21783863,0.15537243,0.012265228,-0.25137085,0.19019274,0,0
112,1.912,0.0,0.196542,0.1578375,0.21364912,0.1585423,0.012265228,-0.25137085,0.19019274,0,0
113,1.926,0.0,0.196542,0.1578375,0.20945962,0.1617122,0.012265228,-0.25137085,0.19019274,0,0
