id,time,trial,cursor_x,cursor_y,target_x,target_y,radius,target_vel_x,target_vel_y,click_action,click_success
0,0.056,0.0,0.2626965,0.167994,0.4463561,0.15147032,0.02271105,-7.961094E-4,-0.15317757,0,0
1,0.064,0.0,0.261873,0.1660725,0.44634283,0.14891735,0.02271105,-7.961094E-4,-0.15317757,0,0
2,0.081,0.0,0.261873,0.165798,0.44632956,0.14636439,0.02271105,-7.961094E-4,-0.15317757,0,0
3,0.099,0.0,0.261873,0.1655235,0.44631627,0.14381142,0.02271105,-7.961094E-4,-0.15317757,0,0
4,0.117,0.0,0.261873,0.1647,0.446303,0.14125846,0.02271105,-7.961094E-4,-0.15317757,0,0
5,0.132,0.0,0.261873,0.16442549,0.44628975,0.13870549,0.02271105,-7.961094E-4,-0.15317757,0,0
6,0.149,0.0,0.261873,0.16442549,0.4462765,0.13615254,0.02271105,-7.961094E-4,-0.15317757,0,0
7,0.166,0.0,0.261873,0.16442549,0.4462632,0.13359956,0.02271105,-7.961094E-4,-0.15317757,0,0
8,0.183,0.0,0.261873,0.16442549,0.44624993,0.13104661,0.02271105,-7.961094E-4,-0.15317757,0,0
9,0.199,0.0,0.261873,0.16442549,0.44623667,0.12849364,0.02271105,-7.961094E-4,-0.15317757,0,0
10,0.217,0.0,0.261873,0.16442549,0.4462234,0.12594068,0.02271105,-7.961094E-4,-0.15317757,0,0
11,0.233,0.0,0.261873,0.16442549,0.44621012,0.12338772,0.02271105,-7.961094E-4,-0.15317757,0,0
12,0.249,0.0,0.261873,0.16442549,0.44619685,0.12083475,0.02271105,-7.961094E-4,-0.15317757,0,0
13,0.266,0.0,0.261873,0.16442549,0.4461836,0.11828179,0.02271105,-7.961094E-4,-0.15317757,0,0
14,0.282,0.0,0.261873,0.16442549,0.44617033,0.115728825,0.02271105,-7.961094E-4,-0.15317757,0,0
15,0.299,0.0,0.261873,0.16442549,0.44615704,0.11317586,0.02271105,-7.961094E-4,-0.15317757,0,0
16,0.316,0.0,0.261873,0.16442549,0.44614378,0.1106229,0.02271105,-7.961094E-4,-0.15317757,0,0
17,0.331,0.0,0.2621475,0.16442549,0.4461305,0.108069934,0.02271105,-7.961094E-4,-0.15317757,0,0
18,0.35,0.0,0.2626965,0.164151,0.44611725,0.10551697,0.02271105,-7.961094E-4,-0.15317757,0,0
19,0.364,0.0,0.2654415,0.1627785,0.44610396,0.10296401,0.02271105,-7.961094E-4,-0.15317757,0,0
20,0.382,0.0,0.271206,0.1600335,0.4460907,0.10041104,0.02271105,-7.961094E-4,-0.15317757,0,0
21,0.399,0.0,0.280539,0.1556415,0.44607744,0.09785808,0.02271105,-7.961094E-4,-0.15317757,0,0
22,0.416,0.0,0.2928915,0.15015149,0.44606417,0.095305115,0.02271105,-7.961094E-4,-0.15317757,0,0
23,0.432,0.0,0.307989,0.1435635,0.4460509,0.09275215,0.02271105,-7.961094E-4,-0.15317757,0,0
24,0.45,0.0,0.32528248,0.1364265,0.44603762,0.09019919,0.02271105,-7.961094E-4,-0.15317757,0,0
25,0.466,0.0,0.344223,0.1298385,0.44602436,0.087646216,0.02271105,-7.961094E-4,-0.15317757,0,0
26,0.482,0.0,0.36261448,0.1232505,0.4460111,0.08509325,0.02271105,-7.961094E-4,-0.15317757,0,0
27,0.5,0.0,0.38128048,0.116937,0.44599783,0.08254029,0.02271105,-7.961094E-4,-0.15317757,0,0
28,0.515,0.0,0.4021425,0.109251,0.44598454,0.079987325,0.02271105,-7.961094E-4,-0.15317757,0,0
29,0.533,0.0,0.4120245,0.105408,0.44597128,0.07743436,0.02271105,-7.961094E-4,-0.15317757,0,0
30,0.548,0.0,0.418338,0.102662995,0.44595802,0.0748814,0.02271105,-7.961094E-4,-0.15317757,0,0
31,0.567,0.0,0.421632,0.101016,0.44594476,0.07232843,0.02271105,-7.961094E-4,-0.15317757,0,0
32,0.581,0.0,0.4219065,0.1007415,0.44593146,0.06977548,0.02271105,-7.961094E-4,-0.15317757,0,0
33,0.6,0.0,0.4219065,0.1007415,0.4459182,0.06722252,0.02271105,-7.961094E-4,-0.15317757,0,0
34,0.614,0.0,0.4219065,0.1007415,0.44590494,0.06466956,0.02271105,-7.961094E-4,-0.15317757,0,0
35,0.632,0.0,0.4224555,0.1007415,0.44589168,0.062116597,0.02271105,-7.961094E-4,-0.15317757,0,0
36,0.649,0.0,0.42273,0.100467,0.4458784,0.059563637,0.02271105,-7.961094E-4,-0.15317757,0,0
37,0.666,0.0,0.423828,0.100192495,0.44586512,0.057010677,0.02271105,-7.961094E-4,-0.15317757,0,0
38,0.682,0.0,0.42492598,0.0996435,0.44585186,0.05445772,0.02271105,-7.961094E-4,-0.15317757,0,0
39,0.699,0.0,0.4252005,0.099369,0.4458386,0.05190476,0.02271105,-7.961094E-4,-0.15317757,0,0
40,0.716,0.0,0.425475,0.097722,0.4458253,0.0493518,0.02271105,-7.961094E-4,-0.15317757,0,0
41,0.733,0.0,0.426024,0.094977,0.44581205,0.04679884,0.02271105,-7.961094E-4,-0.15317757,0,0
42,0.749,0.0,0.42849448,0.090585,0.44579878,0.04424588,0.02271105,-7.961094E-4,-0.15317757,0,0
43,0.765,0.0,0.4312395,0.0842715,0.44578552,0.04169292,0.02271105,-7.961094E-4,-0.15317757,0,0
44,0.783,0.0,0.4334355,0.078507,0.44577223,0.03913996,0.02271105,-7.961094E-4,-0.15317757,0,0
45,0.799,0.0,0.43563148,0.073291495,0.44575897,0.036587,0.02271105,-7.961094E-4,-0.15317757,0,0
46,0.816,0.0,0.437553,0.0678015,0.4457457,0.03403404,0.02271105,-7.961094E-4,-0.15317757,0,0
47,0.816,0.0,0.437553,0.0678015,0.4457457,0.03403404,0.02271105,-7.961094E-4,-0.15317757,1,0
48,0.832,1.0,0.438651,0.0628605,0.35662666,0.2333749,0.012309353,-0.046857234,-0.33182412,0,0
49,0.85,1.0,0.43919998,0.060664497,0.35584572,0.22784449,0.012309353,-0.046857234,-0.33182412,0,0
50,0.866,1.0,0.43919998,0.06039,0.35506478,0.2223141,0.012309353,-0.046857234,-0.33182412,0,0
