id,time,trial,cursor_x,cursor_y,target_x,target_y,radius,target_vel_x,target_vel_y,click_action,click_success
0,0.062,0.0,0.26653948,0.157014,0.29247555,0.13638802,0.0106915925,0.28815877,-0.044512063,0,0
1,0.075,0.0,0.26653948,0.157014,0.2972782,0.13564615,0.0106915925,0.28815877,-0.044512063,0,0
2,0.094,0.0,0.26653948,0.157014,0.30208084,0.1349043,0.0106915925,0.28815877,-0.044512063,0,0
3,0.112,0.0,0.26653948,0.157014,0.30688348,0.13416243,0.0106915925,0.28815877,-0.044512063,0,0
4,0.129,0.0,0.26653948,0.157014,0.31168613,0.13342056,0.0106915925,0.28815877,-0.044512063,0,0
5,0.145,0.0,0.26653948,0.157014,0.31648877,0.13267869,0.0106915925,0.28815877,-0.044512063,0,0
6,0.163,0.0,0.26653948,0.157014,0.32129142,0.13193683,0.0106915925,0.28815877,-0.044512063,0,0
7,0.178,0.0,0.26653948,0.157014,0.32609406,0.13119496,0.0106915925,0.28815877,-0.044512063,0,0
8,0.196,0.0,0.26653948,0.157014,0.3308967,0.1304531,0.0106915925,0.28815877,-0.044512063,0,0
9,0.211,0.0,0.26653948,0.157014,0.33569935,0.12971123,0.0106915925,0.28815877,-0.044512063,0,0
10,0.228,0.0,0.26653948,0.157014,0.340502,0.12896937,0.0106915925,0.28815877,-0.044512063,0,0
11,0.245,0.0,0.26653948,0.157014,0.34530464,0.1282275,0.0106915925,0.28815877,-0.044512063,0,0
12,0.261,0.0,0.26653948,0.157014,0.35010728,0.12748563,0.0106915925,0.28815877,-0.044512063,0,0
13,0.279,0.0,0.26653948,0.157014,0.35490993,0.12674378,0.0106915925,0.28815877,-0.044512063,0,0
14,0.295,0.0,0.26653948,0.157014,0.35971257,0.12600191,0.0106915925,0.28815877,-0.044512063,0,0
15,0.312,0.0,0.26653948,0.157014,0.36451522,0.12526004,0.0106915925,0.28815877,-0.044512063,0,0
16,0.328,0.0,0.266814,0.157014,0.36931786,0.12451818,0.0106915925,0.28815877,-0.044512063,0,0
