id,time,trial,cursor_x,cursor_y,target_x,target_y,radius,target_vel_x,target_vel_y,click_action,click_success
0,0.054,0.0,0.2863035,0.1303875,0.123566315,0.19103253,0.017213944,0.2668876,0.18578953,0,0
1,0.062,0.0,0.2846565,0.1331325,0.12801445,0.19412902,0.017213944,0.2668876,0.18578953,0,0
2,0.079,0.0,0.283833,0.1331325,0.13246256,0.1972255,0.017213944,0.2668876,0.18578953,0,0
3,0.096,0.0,0.2841075,0.1331325,0.13691069,0.20032199,0.017213944,0.2668876,0.18578953,0,0
4,0.112,0.0,0.28602898,0.132858,0.14135882,0.20341846,0.017213944,0.2668876,0.18578953,0,0
5,0.129,0.0,0.287127,0.132858,0.14580694,0.20651495,0.017213944,0.2668876,0.18578953,0,0
6,0.146,0.0,0.287127,0.132858,0.15025507,0.20961145,0.017213944,0.2668876,0.18578953,0,0
7,0.162,0.0,0.287127,0.132858,0.1547032,0.21270792,0.017213944,0.2668876,0.18578953,0,0
8,0.179,0.0,0.2868525,0.1331325,0.15915133,0.21580441,0.017213944,0.2668876,0.18578953,0,0
9,0.195,0.0,0.2857545,0.13368149,0.16359945,0.21890089,0.017213944,0.2668876,0.18578953,0,0
10,0.212,0.0,0.28548,0.13368149,0.16804758,0.22199738,0.017213944,0.2668876,0.18578953,0,0
11,0.23,0.0,0.284931,0.133956,0.17249571,0.22509387,0.017213944,0.2668876,0.18578953,0,0
12,0.245,0.0,0.2841075,0.134505,0.17694382,0.22819035,0.017213944,0.2668876,0.18578953,0,0
13,0.262,0.0,0.2835585,0.1347795,0.18139195,0.23128684,0.017213944,0.2668876,0.18578953,0,0
14,0.278,0.0,0.282735,0.1353285,0.18584009,0.23438331,0.017213944,0.2668876,0.18578953,0,0
15,0.296,0.0,0.2813625,0.13587749,0.1902882,0.2374798,0.017213944,0.2668876,0.18578953,0,0
16,0.312,0.0,0.2797155,0.136701,0.19473633,0.2405763,0.017213944,0.2668876,0.18578953,0,0
17,0.329,0.0,0.2764215,0.1391715,0.19918446,0.24367277,0.017213944,0.2668876,0.18578953,0,0
18,0.345,0.0,0.270657,0.1457595,0.2036326,0.24676926,0.017213944,0.2668876,0.18578953,0,0
