id,time,trial,cursor_x,cursor_y,target_x,target_y,radius,target_vel_x,target_vel_y,click_action,click_success
0,0.054,0.0,0.2884995,0.1512495,0.023573736,0.13270617,0.01265868,0.08069107,-0.34521252,0,0
1,0.063,0.0,0.2884995,0.1512495,0.024918588,0.12695262,0.01265868,0.08069107,-0.34521252,0,0
2,0.081,0.0,0.2884995,0.1512495,0.02626344,0.12119908,0.01265868,0.08069107,-0.34521252,0,0
3,0.097,0.0,0.2884995,0.1512495,0.02760829,0.11544553,0.01265868,0.08069107,-0.34521252,0,0
4,0.117,0.0,0.2884995,0.1512495,0.028953142,0.10969199,0.01265868,0.08069107,-0.34521252,0,0
5,0.133,0.0,0.2884995,0.1512495,0.030297993,0.10393845,0.01265868,0.08069107,-0.34521252,0,0
6,0.149,0.0,0.2884995,0.1512495,0.031642843,0.098184906,0.01265868,0.08069107,-0.34521252,0,0
7,0.166,0.0,0.2884995,0.1512495,0.032987695,0.09243137,0.01265868,0.08069107,-0.34521252,0,0
8,0.183,0.0,0.2884995,0.1512495,0.034332547,0.08667782,0.01265868,0.08069107,-0.34521252,0,0
9,0.199,0.0,0.2884995,0.1512495,0.035677396,0.08092428,0.01265868,0.08069107,-0.34521252,0,0
10,0.215,0.0,0.2884995,0.1512495,0.037022248,0.07517073,0.01265868,0.08069107,-0.34521252,0,0
11,0.233,0.0,0.2884995,0.1512495,0.0383671,0.06941719,0.01265868,0.08069107,-0.34521252,0,0
12,0.249,0.0,0.2884995,0.1512495,0.039711952,0.063663654,0.01265868,0.08069107,-0.34521252,0,0
13,0.267,0.0,0.2884995,0.1512495,0.041056804,0.057910107,0.01265868,0.08069107,-0.34521252,0,0
14,0.282,0.0,0.2884995,0.1512495,0.042401653,0.052156564,0.01265868,0.08069107,-0.34521252,0,0
15,0.299,0.0,0.2884995,0.1512495,0.043746505,0.046403024,0.01265868,0.08069107,-0.34521252,0,0
16,0.316,0.0,0.2884995,0.1512495,0.045091357,0.04064948,0.01265868,0.08069107,-0.34521252,0,0
17,0.33,0.0,0.2884995,0.1512495,0.04643621,0.034895938,0.01265868,0.08069107,-0.34521252,0,0
18,0.35,0.0,0.288225,0.1512495,0.04778106,0.029142395,0.01265868,0.08069107,-0.34521252,0,0
19,0.366,0.0,0.284931,0.150975,0.04912591,0.023388851,0.01265868,0.08069107,-0.34521252,0,0
20,0.382,0.0,0.276147,0.149877,0.050470762,0.00768205,0.01265868,0.08069107,0.34521252,0,0
21,0.398,0.0,0.261324,0.14658299,0.051815614,0.013435592,0.01265868,0.08069107,0.34521252,0,0
22,0.414,0.0,0.2429325,0.1397205,0.053160466,0.019189134,0.01265868,0.08069107,0.34521252,0,0
23,0.432,0.0,0.2209725,0.122976,0.05450532,0.024942674,0.01265868,0.08069107,0.34521252,0,0
24,0.448,0.0,0.19681649,0.098271,0.055850167,0.030696217,0.01265868,0.08069107,0.34521252,0,0
25,0.464,0.0,0.169092,0.0710955,0.05719502,0.03644976,0.01265868,0.08069107,0.34521252,0,0
26,0.481,0.0,0.158661,0.060664497,0.05853987,0.042203303,0.01265868,0.08069107,0.34521252,0,0
27,0.499,0.0,0.154269,0.054351,0.059884723,0.047956843,0.01265868,0.08069107,0.34521252,0,0
28,0.514,0.0,0.154269,0.049959,0.061229575,0.053710386,0.01265868,0.08069107,0.34521252,0,0
29,0.531,0.0,0.157014,0.0458415,0.062574424,0.05946393,0.01265868,0.08069107,0.34521252,0,0
30,0.547,0.0,0.1605825,0.042822,0.063919276,0.06521747,0.01265868,0.08069107,0.34521252,0,0
31,0.565,0.0,0.1633275,0.0419985,0.06526413,0.07097101,0.01265868,0.08069107,0.34521252,0,0
32,0.582,0.0,0.164151,0.042273,0.06660898,0.07672456,0.01265868,0.08069107,0.34521252,0,0
33,0.598,0.0,0.1647,0.0441945,0.06795383,0.0824781,0.01265868,0.08069107,0.34521252,0,0
34,0.614,0.0,0.16524899,0.047762997,0.069298685,0.088231646,0.01265868,0.08069107,0.34521252,0,0
35,0.631,0.0,0.165798,0.0535275,0.07064353,0.093985185,0.01265868,0.08069107,0.34521252,0,0
36,0.648,0.0,0.165798,0.061213497,0.071988374,0.09973873,0.01265868,0.08069107,0.34521252,0,0
37,0.663,0.0,0.16305299,0.080154,0.073333226,0.10549227,0.01265868,0.08069107,0.34521252,0,0
38,0.681,0.0,0.1611315,0.088389,0.07467807,0.11124581,0.01265868,0.08069107,0.34521252,0,0
39,0.698,0.0,0.15234749,0.113093995,0.07602292,0.11699936,0.01265868,0.08069107,0.34521252,0,0
40,0.714,0.0,0.1441125,0.1287405,0.07736777,0.1227529,0.01265868,0.08069107,0.34521252,0,0
41,0.732,0.0,0.136152,0.14081849,0.07871261,0.12850644,0.01265868,0.08069107,0.34521252,0,0
42,0.748,0.0,0.1276425,0.149877,0.080057465,0.13425998,0.01265868,0.08069107,0.34521252,0,0
43,0.765,0.0,0.1199565,0.156465,0.08140231,0.14001353,0.01265868,0.08069107,0.34521252,0,0
44,0.782,0.0,0.114191994,0.1622295,0.082747154,0.14576706,0.01265868,0.08069107,0.34521252,0,0
45,0.797,0.0,0.1089765,0.167994,0.084092006,0.15152061,0.01265868,0.08069107,0.34521252,0,0
46,0.814,0.0,0.105408,0.1732095,0.08543685,0.15727416,0.01265868,0.08069107,0.34521252,0,0
47,0.832,0.0,0.102662995,0.178425,0.086781695,0.1630277,0.01265868,0.08069107,0.34521252,0,0
48,0.848,0.0,0.101016,0.187758,0.08812655,0.16878124,0.01265868,0.08069107,0.34521252,0,0
49,0.866,0.0,0.099369,0.1957185,0.08947139,0.17453478,0.01265868,0.08069107,0.34521252,0,0
50,0.881,0.0,0.097173,0.20312999,0.09081624,0.18028833,0.01265868,0.08069107,0.34521252,0,0
51,0.897,0.0,0.0952515,0.20752199,0.09216109,0.18604186,0.01265868,0.08069107,0.34521252,0,0
52,0.917,0.0,0.093329996,0.2105415,0.093505934,0.19179541,0.01265868,0.08069107,0.34521252,0,0
53,0.932,0.0,0.091957495,0.21246299,0.09485078,0.19754896,0.01265868,0.08069107,0.34521252,0,0
54,0.947,0.0,0.0903105,0.21328649,0.09619563,0.2033025,0.01265868,0.08069107,0.34521252,0,0
55,0.966,0.0,0.088938,0.21328649,0.097540475,0.20905603,0.01265868,0.08069107,0.34521252,0,0
56,0.981,0.0,0.088663496,0.21328649,0.09888532,0.21480958,0.01265868,0.08069107,0.34521252,0,0
