id,time,trial,cursor_x,cursor_y,target_x,target_y,radius,target_vel_x,target_vel_y,click_action,click_success
0,0.055,0.0,0.284382,0.15948449,0.08457618,0.08796189,0.009712987,0.27408782,-0.24570829,0,0
1,0.064,0.0,0.284382,0.15948449,0.08914431,0.08386675,0.009712987,0.27408782,-0.24570829,0,0
2,0.081,0.0,0.284382,0.15948449,0.093712434,0.07977161,0.009712987,0.27408782,-0.24570829,0,0
3,0.101,0.0,0.284382,0.15948449,0.098280564,0.07567647,0.009712987,0.27408782,-0.24570829,0,0
4,0.117,0.0,0.284382,0.15948449,0.102848694,0.07158133,0.009712987,0.27408782,-0.24570829,0,0
5,0.133,0.0,0.284382,0.15948449,0.10741682,0.06748619,0.009712987,0.27408782,-0.24570829,0,0
6,0.151,0.0,0.284382,0.15948449,0.111984946,0.06339105,0.009712987,0.27408782,-0.24570829,0,0
7,0.167,0.0,0.284382,0.15948449,0.116553076,0.059295915,0.009712987,0.27408782,-0.24570829,0,0
8,0.184,0.0,0.284382,0.15948449,0.121121205,0.055200778,0.009712987,0.27408782,-0.24570829,0,0
9,0.199,0.0,0.284382,0.15948449,0.12568933,0.05110564,0.009712987,0.27408782,-0.24570829,0,0
10,0.215,0.0,0.284382,0.15948449,0.13025746,0.047010504,0.009712987,0.27408782,-0.24570829,0,0
11,0.232,0.0,0.284382,0.15948449,0.13482559,0.042915367,0.009712987,0.27408782,-0.24570829,0,0
12,0.249,0.0,0.284382,0.15948449,0.13939372,0.03882023,0.009712987,0.27408782,-0.24570829,0,0
13,0.266,0.0,0.284382,0.15948449,0.14396185,0.034725092,0.009712987,0.27408782,-0.24570829,0,0
14,0.283,0.0,0.284382,0.15948449,0.14852998,0.030629953,0.009712987,0.27408782,-0.24570829,0,0
15,0.3,0.0,0.284382,0.15948449,0.15309812,0.026534816,0.009712987,0.27408782,-0.24570829,0,0
16,0.318,0.0,0.284382,0.15948449,0.15766625,0.02243968,0.009712987,0.27408782,-0.24570829,0,0
17,0.332,0.0,0.284382,0.15948449,0.1622344,0.018344542,0.009712987,0.27408782,-0.24570829,0,0
18,0.35,0.0,0.284382,0.15948449,0.16680253,0.014249404,0.009712987,0.27408782,-0.24570829,0,0
19,0.367,0.0,0.284382,0.15948449,0.17137066,0.009271709,0.009712987,0.27408782,0.24570829,0,0
20,0.383,0.0,0.2841075,0.15948449,0.1759388,0.013366847,0.009712987,0.27408782,0.24570829,0,0
21,0.399,0.0,0.28246048,0.158661,0.18050693,0.017461985,0.009712987,0.27408782,0.24570829,0,0
22,0.416,0.0,0.2764215,0.154269,0.18507507,0.021557122,0.009712987,0.27408782,0.24570829,0,0
23,0.432,0.0,0.2703825,0.149328,0.1896432,0.02565226,0.009712987,0.27408782,0.24570829,0,0
24,0.448,0.0,0.2632455,0.141642,0.19421135,0.029747397,0.009712987,0.27408782,0.24570829,0,0
25,0.465,0.0,0.25665748,0.132309,0.19877948,0.033842534,0.009712987,0.27408782,0.24570829,0,0
26,0.481,0.0,0.2506185,0.1210545,0.20334761,0.037937675,0.009712987,0.27408782,0.24570829,0,0
27,0.501,0.0,0.2456775,0.1117215,0.20791575,0.04203281,0.009712987,0.27408782,0.24570829,0,0
28,0.517,0.0,0.243207,0.105408,0.21248388,0.04612795,0.009712987,0.27408782,0.24570829,0,0
29,0.533,0.0,0.24265799,0.100192495,0.21705203,0.050223086,0.009712987,0.27408782,0.24570829,0,0
30,0.55,0.0,0.24265799,0.0958005,0.22162016,0.054318223,0.009712987,0.27408782,0.24570829,0,0
31,0.567,0.0,0.243207,0.092781,0.2261883,0.05841336,0.009712987,0.27408782,0.24570829,0,0
32,0.583,0.0,0.244305,0.089487,0.23075643,0.0625085,0.009712987,0.27408782,0.24570829,0,0
33,0.599,0.0,0.244305,0.088938,0.23532458,0.06660364,0.009712987,0.27408782,0.24570829,0,0
34,0.616,0.0,0.2451285,0.08784,0.2398927,0.070698775,0.009712987,0.27408782,0.24570829,0,0
35,0.631,0.0,0.2456775,0.0875655,0.24446084,0.07479392,0.009712987,0.27408782,0.24570829,0,0
36,0.648,0.0,0.246501,0.0875655,0.24902898,0.07888906,0.009712987,0.27408782,0.24570829,0,0
37,0.665,0.0,0.2473245,0.0875655,0.2535971,0.0829842,0.009712987,0.27408782,0.24570829,0,0
38,0.685,0.0,0.248697,0.08784,0.25816524,0.087079346,0.009712987,0.27408782,0.24570829,0,0
39,0.701,0.0,0.2495205,0.08784,0.2627334,0.09117448,0.009712987,0.27408782,0.24570829,0,0
40,0.718,0.0,0.24979499,0.0881145,0.26730153,0.09526963,0.009712987,0.27408782,0.24570829,0,0
41,0.733,0.0,0.2500695,0.088389,0.27186966,0.099364765,0.009712987,0.27408782,0.24570829,0,0
42,0.75,0.0,0.2506185,0.088663496,0.2764378,0.10345991,0.009712987,0.27408782,0.24570829,0,0
43,0.766,0.0,0.25254,0.090036,0.28100592,0.107555054,0.009712987,0.27408782,0.24570829,0,0
44,0.766,0.0,0.2544615,0.091134,0.28100592,0.107555054,0.009712987,0.27408782,0.24570829,1,0
45,0.783,1.0,0.2605005,0.093879,0.20427103,0.17216203,0.020992309,-0.30521515,-0.22560932,0,0
46,0.8,1.0,0.2670885,0.096898496,0.19918412,0.16840188,0.020992309,-0.30521515,-0.22560932,0,0
47,0.816,1.0,0.2863035,0.1029375,0.19409722,0.16464172,0.020992309,-0.30521515,-0.22560932,0,0
48,0.832,1.0,0.2956365,0.1045845,0.1890103,0.16088158,0.020992309,-0.30521515,-0.22560932,0,0
49,0.848,1.0,0.3016755,0.1056825,0.1839234,0.15712142,0.020992309,-0.30521515,-0.22560932,0,0
50,0.865,1.0,0.3077145,0.108702,0.17883648,0.15336128,0.020992309,-0.30521515,-0.22560932,0,0
51,0.881,1.0,0.31293,0.113643,0.17374957,0.14960112,0.020992309,-0.30521515,-0.22560932,0,0
52,0.9,1.0,0.31540048,0.1188585,0.16866265,0.14584097,0.020992309,-0.30521515,-0.22560932,0,0
53,0.917,1.0,0.315675,0.125172,0.16357574,0.14208083,0.020992309,-0.30521515,-0.22560932,0,0
54,0.933,1.0,0.315675,0.1325835,0.15848882,0.13832067,0.020992309,-0.30521515,-0.22560932,0,0
55,0.95,1.0,0.31622398,0.1413675,0.15340193,0.13456051,0.020992309,-0.30521515,-0.22560932,0,0
56,0.966,1.0,0.31842,0.149328,0.14831501,0.13080035,0.020992309,-0.30521515,-0.22560932,0,0
57,0.983,1.0,0.3214395,0.153171,0.1432281,0.12704019,0.020992309,-0.30521515,-0.22560932,0,0
58,0.999,1.0,0.32336098,0.1539945,0.13814117,0.123280026,0.020992309,-0.30521515,-0.22560932,0,0
59,1.015,1.0,0.3230865,0.1539945,0.13305426,0.11951987,0.020992309,-0.30521515,-0.22560932,0,0
60,1.032,1.0,0.3192435,0.154269,0.12796734,0.11575971,0.020992309,-0.30521515,-0.22560932,0,0
61,1.048,1.0,0.302499,0.15591599,0.122880414,0.11199955,0.020992309,-0.30521515,-0.22560932,0,0
62,1.065,1.0,0.28602898,0.1561905,0.11779349,0.10823939,0.020992309,-0.30521515,-0.22560932,0,0
63,1.081,1.0,0.267912,0.15591599,0.11270657,0.10447923,0.020992309,-0.30521515,-0.22560932,0,0
64,1.101,1.0,0.24842249,0.154269,0.10761966,0.10071907,0.020992309,-0.30521515,-0.22560932,0,0
65,1.117,1.0,0.227286,0.1517985,0.10253274,0.09695891,0.020992309,-0.30521515,-0.22560932,0,0
66,1.133,1.0,0.20862,0.149328,0.097445816,0.093198754,0.020992309,-0.30521515,-0.22560932,0,0
67,1.15,1.0,0.1973655,0.1463085,0.092358895,0.089438595,0.020992309,-0.30521515,-0.22560932,0,0
68,1.166,1.0,0.1907775,0.1402695,0.08727197,0.085678436,0.020992309,-0.30521515,-0.22560932,0,0
69,1.182,1.0,0.1847385,0.13148549,0.08218505,0.08191828,0.020992309,-0.30521515,-0.22560932,0,0
70,1.2,1.0,0.1770525,0.1221525,0.07709813,0.07815812,0.020992309,-0.30521515,-0.22560932,0,0
71,1.216,1.0,0.168543,0.113093995,0.07201121,0.07439796,0.020992309,-0.30521515,-0.22560932,0,0
72,1.232,1.0,0.1496025,0.097996496,0.0669243,0.0706378,0.020992309,-0.30521515,-0.22560932,0,0
73,1.248,1.0,0.129015,0.088389,0.06183737,0.06687765,0.020992309,-0.30521515,-0.22560932,0,0
74,1.268,1.0,0.106231496,0.080154,0.056750454,0.06311749,0.020992309,-0.30521515,-0.22560932,0,0
75,1.268,1.0,0.106231496,0.080154,0.056750454,0.06311749,0.020992309,-0.30521515,-0.22560932,1,0
76,1.284,2.0,0.0853695,0.074115,0.17818484,0.20067093,0.021578783,-0.06566747,0.24216598,0,0
77,1.3,2.0,0.0754875,0.071919,0.17709038,0.20470701,0.021578783,-0.06566747,0.24216598,0,0
78,1.317,2.0,0.074115,0.0716445,0.17599592,0.20874311,0.021578783,-0.06566747,0.24216598,0,0
79,1.331,2.0,0.074389495,0.0716445,0.17490144,0.2127792,0.021578783,-0.06566747,0.24216598,0,0
80,1.351,2.0,0.076311,0.07137,0.17380698,0.2168153,0.021578783,-0.06566747,0.24216598,0,0
81,1.366,2.0,0.0787815,0.07137,0.17271252,0.22085138,0.021578783,-0.06566747,0.24216598,0,0
82,1.382,2.0,0.080703,0.072193496,0.17161806,0.22488748,0.021578783,-0.06566747,0.24216598,0,0
83,1.399,2.0,0.082899,0.074115,0.17052358,0.22892356,0.021578783,-0.06566747,0.24216598,0,0
84,1.415,2.0,0.089761496,0.0782325,0.16942912,0.23295966,0.021578783,-0.06566747,0.24216598,0,0
85,1.431,2.0,0.097996496,0.081801,0.16833466,0.23699574,0.021578783,-0.06566747,0.24216598,0,0
86,1.448,2.0,0.108153,0.0853695,0.16724019,0.24103184,0.021578783,-0.06566747,0.24216598,0,0
87,1.465,2.0,0.120230995,0.089761496,0.16614573,0.24506792,0.021578783,-0.06566747,0.24216598,0,0
88,1.484,2.0,0.1320345,0.0947025,0.16505127,0.24910402,0.021578783,-0.06566747,0.24216598,0,0
89,1.5,2.0,0.146034,0.101564996,0.1639568,0.25314012,0.021578783,-0.06566747,0.24216598,0,0
90,1.518,2.0,0.161406,0.1106235,0.16286233,0.2571762,0.021578783,-0.06566747,0.24216598,0,0
91,1.534,2.0,0.178425,0.121878,0.16176787,0.2612123,0.021578783,-0.06566747,0.24216598,0,0
92,1.55,2.0,0.19215,0.13368149,0.16067341,0.2652484,0.021578783,-0.06566747,0.24216598,0,0
93,1.567,2.0,0.202032,0.14795549,0.15957893,0.2692845,0.021578783,-0.06566747,0.24216598,0,0
94,1.583,2.0,0.206973,0.16168049,0.15848447,0.27644187,0.021578783,-0.06566747,-0.24216598,0,0
95,1.599,2.0,0.20889449,0.1765035,0.15739001,0.27240577,0.021578783,-0.06566747,-0.24216598,0,0
96,1.616,2.0,0.20889449,0.1979145,0.15629555,0.26836967,0.021578783,-0.06566747,-0.24216598,0,0
97,1.633,2.0,0.2034045,0.208071,0.15520108,0.2643336,0.021578783,-0.06566747,-0.24216598,0,0
98,1.65,2.0,0.19242449,0.2154825,0.15410662,0.2602975,0.021578783,-0.06566747,-0.24216598,0,0
99,1.666,2.0,0.187758,0.218502,0.15301216,0.2562614,0.021578783,-0.06566747,-0.24216598,0,0
100,1.683,2.0,0.187758,0.218502,0.15191768,0.2522253,0.021578783,-0.06566747,-0.24216598,0,0
101,1.701,2.0,0.187758,0.218502,0.15082322,0.24818923,0.021578783,-0.06566747,-0.24216598,0,0
102,1.717,2.0,0.18748349,0.21822749,0.14972876,0.24415314,0.021578783,-0.06566747,-0.24216598,0,0
103,1.734,2.0,0.185013,0.2165805,0.14863428,0.24011704,0.021578783,-0.06566747,-0.24216598,0,0
104,1.75,2.0,0.1819935,0.2138355,0.14753982,0.23608096,0.021578783,-0.06566747,-0.24216598,0,0
105,1.766,2.0,0.1803465,0.2127375,0.14644536,0.23204486,0.021578783,-0.06566747,-0.24216598,0,0
106,1.783,2.0,0.1797975,0.2127375,0.1453509,0.22800878,0.021578783,-0.06566747,-0.24216598,0,0
107,1.8,2.0,0.180072,0.21328649,0.14425643,0.22397268,0.021578783,-0.06566747,-0.24216598,0,0
108,1.816,2.0,0.1814445,0.21822749,0.14316197,0.21993658,0.021578783,-0.06566747,-0.24216598,0,0
109,1.816,2.0,0.1819935,0.2198745,0.14316197,0.21993658,0.021578783,-0.06566747,-0.24216598,1,0
110,1.833,3.0,0.1819935,0.2198745,0.43871802,0.08538217,0.019209143,-0.102116056,0.109589875,0,0
111,1.848,3.0,0.1841895,0.222345,0.4370161,0.087208666,0.019209143,-0.102116056,0.109589875,0,0
112,1.868,3.0,0.184464,0.2220705,0.43531418,0.08903516,0.019209143,-0.102116056,0.109589875,0,0
113,1.883,3.0,0.184464,0.2215215,0.43361226,0.09086166,0.019209143,-0.102116056,0.109589875,0,0
114,1.9,3.0,0.18309149,0.21959999,0.43191034,0.09268816,0.019209143,-0.102116056,0.109589875,0,0
115,1.916,3.0,0.178425,0.2171295,0.4302084,0.09451465,0.019209143,-0.102116056,0.109589875,0,0
116,1.933,3.0,0.1682685,0.21411,0.4285065,0.09634115,0.019209143,-0.102116056,0.109589875,0,0
117,1.949,3.0,0.1556415,0.211365,0.42680457,0.09816764,0.019209143,-0.102116056,0.109589875,0,0
118,1.966,3.0,0.145485,0.209169,0.42510265,0.09999414,0.019209143,-0.102116056,0.109589875,0,0
119,1.983,3.0,0.14081849,0.206424,0.42340073,0.10182063,0.019209143,-0.102116056,0.109589875,0,0
120,2.0,3.0,0.1397205,0.2023065,0.4216988,0.10364713,0.019209143,-0.102116056,0.109589875,0,0
121,2.016,3.0,0.14438699,0.196542,0.4199969,0.10547362,0.019209143,-0.102116056,0.109589875,0,0
122,2.032,3.0,0.1507005,0.1913265,0.41829497,0.10730012,0.019209143,-0.102116056,0.109589875,0,0
123,2.049,3.0,0.158661,0.1869345,0.41659304,0.10912661,0.019209143,-0.102116056,0.109589875,0,0
124,2.065,3.0,0.17238599,0.18171899,0.41489112,0.11095311,0.019209143,-0.102116056,0.109589875,0,0
125,2.086,3.0,0.19242449,0.17458199,0.4131892,0.11277961,0.019209143,-0.102116056,0.109589875,0,0
126,2.098,3.0,0.2165805,0.16662149,0.41148728,0.114606105,0.019209143,-0.102116056,0.109589875,0,0
127,2.117,3.0,0.24183449,0.1600335,0.40978536,0.1164326,0.019209143,-0.102116056,0.109589875,0,0
