id,time,trial,cursor_x,cursor_y,target_x,target_y,radius,target_vel_x,target_vel_y,click_action,click_success
0,0.055,0.0,0.239364,0.1364265,0.387619,0.055694975,0.023832958,0.30941927,-0.34728393,0,0
1,0.064,0.0,0.239364,0.1364265,0.39277598,0.04990691,0.023832958,0.30941927,-0.34728393,0,0
2,0.082,0.0,0.239364,0.1364265,0.39793298,0.044118844,0.023832958,0.30941927,-0.34728393,0,0
3,0.099,0.0,0.239364,0.1364265,0.40308997,0.038330782,0.023832958,0.30941927,-0.34728393,0,0
4,0.117,0.0,0.239364,0.1364265,0.40824696,0.032542717,0.023832958,0.30941927,-0.34728393,0,0
5,0.135,0.0,0.239364,0.1364265,0.41340396,0.020911265,0.023832958,0.30941927,0.34728393,0,0
6,0.149,0.0,0.239364,0.1364265,0.41856095,0.02669933,0.023832958,0.30941927,0.34728393,0,0
7,0.167,0.0,0.239364,0.1364265,0.42371795,0.032487396,0.023832958,0.30941927,0.34728393,0,0
8,0.182,0.0,0.23963849,0.1364265,0.42887494,0.038275458,0.023832958,0.30941927,0.34728393,0,0
9,0.198,0.0,0.239913,0.13587749,0.43403193,0.044063523,0.023832958,0.30941927,0.34728393,0,0
10,0.217,0.0,0.2401875,0.1353285,0.43918893,0.04985159,0.023832958,0.30941927,0.34728393,0,0
11,0.232,0.0,0.239913,0.13505399,0.44434592,0.055639654,0.023832958,0.30941927,0.34728393,0,0
12,0.251,0.0,0.23963849,0.1347795,0.44950292,0.061427716,0.023832958,0.30941927,0.34728393,0,0
13,0.266,0.0,0.23963849,0.134505,0.4546599,0.067215785,0.023832958,0.30941927,0.34728393,0,0
14,0.283,0.0,0.23963849,0.134505,0.4598169,0.07300384,0.023832958,0.30941927,0.34728393,0,0
15,0.3,0.0,0.23963849,0.1342305,0.4649739,0.07879191,0.023832958,0.30941927,0.34728393,0,0
16,0.315,0.0,0.23963849,0.133956,0.4701309,0.084579974,0.023832958,0.30941927,0.34728393,0,0
17,0.334,0.0,0.23963849,0.13368149,0.47528788,0.09036804,0.023832958,0.30941927,0.34728393,0,0
18,0.35,0.0,0.23963849,0.13368149,0.48044488,0.096156105,0.023832958,0.30941927,0.34728393,0,0
19,0.366,0.0,0.23963849,0.133407,0.48560187,0.10194417,0.023832958,0.30941927,0.34728393,0,0
20,0.383,0.0,0.23826599,0.1331325,0.49075887,0.10773224,0.023832958,0.30941927,0.34728393,0,0
21,0.399,0.0,0.234972,0.132858,0.49591586,0.1135203,0.023832958,0.30941927,0.34728393,0,0
22,0.414,0.0,0.232776,0.132309,0.50534123,0.11930836,0.023832958,-0.30941927,0.34728393,0,0
23,0.431,0.0,0.232227,0.132309,0.50018424,0.12509643,0.023832958,-0.30941927,0.34728393,0,0
24,0.448,0.0,0.231678,0.132309,0.49502724,0.1308845,0.023832958,-0.30941927,0.34728393,0,0
25,0.467,0.0,0.23112899,0.132309,0.48987025,0.13667256,0.023832958,-0.30941927,0.34728393,0,0
26,0.483,0.0,0.23058,0.1325835,0.48471326,0.14246061,0.023832958,-0.30941927,0.34728393,0,0
27,0.499,0.0,0.2308545,0.1325835,0.47955626,0.14824869,0.023832958,-0.30941927,0.34728393,0,0
28,0.515,0.0,0.231678,0.1331325,0.47439927,0.15403676,0.023832958,-0.30941927,0.34728393,0,0
29,0.533,0.0,0.23469749,0.1347795,0.46924227,0.15982485,0.023832958,-0.30941927,0.34728393,0,0
30,0.551,0.0,0.23908949,0.1369755,0.46408525,0.16561292,0.023832958,-0.30941927,0.34728393,0,0
31,0.567,0.0,0.2473245,0.1391715,0.45892826,0.171401,0.023832958,-0.30941927,0.34728393,0,0
32,0.583,0.0,0.254187,0.140544,0.45377126,0.17718907,0.023832958,-0.30941927,0.34728393,0,0
33,0.599,0.0,0.261873,0.1413675,0.44861427,0.18297714,0.023832958,-0.30941927,0.34728393,0,0
34,0.614,0.0,0.2703825,0.142191,0.44345728,0.18876521,0.023832958,-0.30941927,0.34728393,0,0
35,0.632,0.0,0.278343,0.1435635,0.43830028,0.19455329,0.023832958,-0.30941927,0.34728393,0,0
36,0.647,0.0,0.2868525,0.145485,0.4331433,0.20034136,0.023832958,-0.30941927,0.34728393,0,0
37,0.665,0.0,0.293715,0.147132,0.4279863,0.20612943,0.023832958,-0.30941927,0.34728393,0,0
38,0.685,0.0,0.2972835,0.14823,0.4228293,0.2119175,0.023832958,-0.30941927,0.34728393,0,0
39,0.697,0.0,0.2978325,0.14877899,0.4176723,0.21770558,0.023832958,-0.30941927,0.34728393,0,0
40,0.715,0.0,0.297009,0.149328,0.4125153,0.22349365,0.023832958,-0.30941927,0.34728393,0,0
41,0.734,0.0,0.2945385,0.15152399,0.40735832,0.22928172,0.023832958,-0.30941927,0.34728393,0,0
42,0.75,0.0,0.289323,0.1550925,0.40220132,0.2350698,0.023832958,-0.30941927,0.34728393,0,0
43,0.766,0.0,0.2813625,0.15921,0.39704433,0.24085787,0.023832958,-0.30941927,0.34728393,0,0
44,0.783,0.0,0.272304,0.1627785,0.39188734,0.24664594,0.023832958,-0.30941927,0.34728393,0,0
45,0.798,0.0,0.257481,0.166896,0.38673034,0.25243402,0.023832958,-0.30941927,0.34728393,0,0
46,0.815,0.0,0.24705,0.1677195,0.38157335,0.25822207,0.023832958,-0.30941927,0.34728393,0,0
47,0.831,0.0,0.234972,0.167445,0.37641636,0.26401016,0.023832958,-0.30941927,0.34728393,0,0
48,0.848,0.0,0.222345,0.166347,0.37125936,0.27545583,0.023832958,-0.30941927,-0.34728393,0,0
49,0.864,0.0,0.2094435,0.164151,0.36610237,0.26966777,0.023832958,-0.30941927,-0.34728393,0,0
50,0.881,0.0,0.1984635,0.16168049,0.36094537,0.2638797,0.023832958,-0.30941927,-0.34728393,0,0
51,0.901,0.0,0.189954,0.158661,0.35578838,0.25809163,0.023832958,-0.30941927,-0.34728393,0,0
52,0.916,0.0,0.18528749,0.1556415,0.3506314,0.25230354,0.023832958,-0.30941927,-0.34728393,0,0
53,0.931,0.0,0.182268,0.15152399,0.3454744,0.24651547,0.023832958,-0.30941927,-0.34728393,0,0
54,0.95,0.0,0.1814445,0.147681,0.3403174,0.2407274,0.023832958,-0.30941927,-0.34728393,0,0
55,0.966,0.0,0.1814445,0.14438699,0.3351604,0.23493932,0.023832958,-0.30941927,-0.34728393,0,0
56,0.982,0.0,0.184464,0.1391715,0.3300034,0.22915125,0.023832958,-0.30941927,-0.34728393,0,0
57,0.998,0.0,0.1858365,0.13724999,0.32484642,0.22336318,0.023832958,-0.30941927,-0.34728393,0,0
58,1.014,0.0,0.1885815,0.1309365,0.31968942,0.2175751,0.023832958,-0.30941927,-0.34728393,0,0
59,1.031,0.0,0.1891305,0.124897495,0.31453243,0.21178703,0.023832958,-0.30941927,-0.34728393,0,0
60,1.051,0.0,0.1885815,0.118584,0.30937544,0.20599896,0.023832958,-0.30941927,-0.34728393,0,0
61,1.065,0.0,0.1858365,0.112545,0.30421844,0.20021088,0.023832958,-0.30941927,-0.34728393,0,0
62,1.084,0.0,0.18171899,0.106231496,0.29906145,0.19442281,0.023832958,-0.30941927,-0.34728393,0,0
63,1.101,0.0,0.1776015,0.101016,0.29390445,0.18863474,0.023832958,-0.30941927,-0.34728393,0,0
64,1.115,0.0,0.172935,0.0952515,0.28874746,0.18284667,0.023832958,-0.30941927,-0.34728393,0,0
65,1.134,0.0,0.16881749,0.090036,0.28359047,0.17705859,0.023832958,-0.30941927,-0.34728393,0,0
66,1.15,0.0,0.16524899,0.0842715,0.27843347,0.17127052,0.023832958,-0.30941927,-0.34728393,0,0
67,1.166,0.0,0.1633275,0.078507,0.27327648,0.16548245,0.023832958,-0.30941927,-0.34728393,0,0
68,1.183,0.0,0.163602,0.070821,0.26811948,0.15969437,0.023832958,-0.30941927,-0.34728393,0,0
69,1.198,0.0,0.1647,0.0656055,0.2629625,0.1539063,0.023832958,-0.30941927,-0.34728393,0,0
70,1.215,0.0,0.1655235,0.063135,0.2578055,0.14811823,0.023832958,-0.30941927,-0.34728393,0,0
71,1.231,0.0,0.168543,0.0562725,0.2526485,0.14233015,0.023832958,-0.30941927,-0.34728393,0,0
72,1.249,0.0,0.1704645,0.0529785,0.2474915,0.1365421,0.023832958,-0.30941927,-0.34728393,0,0
73,1.267,0.0,0.171837,0.0502335,0.2423345,0.13075402,0.023832958,-0.30941927,-0.34728393,0,0
74,1.283,0.0,0.172935,0.047762997,0.2371775,0.124965966,0.023832958,-0.30941927,-0.34728393,0,0
75,1.3,0.0,0.17375849,0.0458415,0.23202051,0.1191779,0.023832958,-0.30941927,-0.34728393,0,0
76,1.317,0.0,0.1743075,0.044469,0.22686352,0.113389835,0.023832958,-0.30941927,-0.34728393,0,0
77,1.333,0.0,0.1748565,0.043371,0.22170652,0.10760177,0.023832958,-0.30941927,-0.34728393,0,0
78,1.35,0.0,0.175131,0.042822,0.21654953,0.101813704,0.023832958,-0.30941927,-0.34728393,0,0
79,1.366,0.0,0.175131,0.042547498,0.21139254,0.09602564,0.023832958,-0.30941927,-0.34728393,0,0
80,1.384,0.0,0.175131,0.042547498,0.20623554,0.09023757,0.023832958,-0.30941927,-0.34728393,0,0
81,1.399,0.0,0.175131,0.042547498,0.20107855,0.084449515,0.023832958,-0.30941927,-0.34728393,0,0
82,1.417,0.0,0.175131,0.042547498,0.19592156,0.07866145,0.023832958,-0.30941927,-0.34728393,0,0
83,1.431,0.0,0.175131,0.042547498,0.19076456,0.072873384,0.023832958,-0.30941927,-0.34728393,0,0
84,1.451,0.0,0.1748565,0.042273,0.18560757,0.06708532,0.023832958,-0.30941927,-0.34728393,0,0
85,1.467,0.0,0.1743075,0.041724,0.18045057,0.061297253,0.023832958,-0.30941927,-0.34728393,0,0
86,1.481,0.0,0.17375849,0.041175,0.17529358,0.055509187,0.023832958,-0.30941927,-0.34728393,0,0
87,1.481,0.0,0.173484,0.0409005,0.17529358,0.055509187,0.023832958,-0.30941927,-0.34728393,1,1
88,1.501,1.0,0.172935,0.0409005,0.13037463,0.25950015,0.021949919,-0.20678781,0.3339471,0,0
89,1.516,1.0,0.17238599,0.040626,0.12692817,0.2650659,0.021949919,-0.20678781,0.3339471,0,0
90,1.534,1.0,0.1715625,0.040626,0.123481706,0.27838847,0.021949919,-0.20678781,-0.3339471,0,0
91,1.549,1.0,0.171288,0.040626,0.12003524,0.27282268,0.021949919,-0.20678781,-0.3339471,0,0
92,1.567,1.0,0.171288,0.040626,0.11658878,0.26725692,0.021949919,-0.20678781,-0.3339471,0,0
93,1.584,1.0,0.171288,0.040626,0.11314232,0.26169112,0.021949919,-0.20678781,-0.3339471,0,0
94,1.6,1.0,0.171288,0.040626,0.10969585,0.25612536,0.021949919,-0.20678781,-0.3339471,0,0
95,1.614,1.0,0.171288,0.040626,0.10624939,0.25055957,0.021949919,-0.20678781,-0.3339471,0,0
96,1.631,1.0,0.171288,0.040626,0.10280293,0.24499379,0.021949919,-0.20678781,-0.3339471,0,0
97,1.648,1.0,0.17101349,0.0409005,0.099356465,0.23942801,0.021949919,-0.20678781,-0.3339471,0,0
98,1.668,1.0,0.1704645,0.041175,0.095910005,0.23386224,0.021949919,-0.20678781,-0.3339471,0,0
99,1.681,1.0,0.17018999,0.041724,0.09246354,0.22829646,0.021949919,-0.20678781,-0.3339471,0,0
100,1.701,1.0,0.1693665,0.042547498,0.08901708,0.22273068,0.021949919,-0.20678781,-0.3339471,0,0
101,1.717,1.0,0.16881749,0.043645497,0.08557062,0.2171649,0.021949919,-0.20678781,-0.3339471,0,0
102,1.733,1.0,0.168543,0.045567,0.08212415,0.21159911,0.021949919,-0.20678781,-0.3339471,0,0
103,1.749,1.0,0.168543,0.04941,0.07867769,0.20603333,0.021949919,-0.20678781,-0.3339471,0,0
104,1.767,1.0,0.16881749,0.0546255,0.075231224,0.20046756,0.021949919,-0.20678781,-0.3339471,0,0
105,1.782,1.0,0.168543,0.0645075,0.071784765,0.19490178,0.021949919,-0.20678781,-0.3339471,0,0
106,1.798,1.0,0.167445,0.0716445,0.068338305,0.189336,0.021949919,-0.20678781,-0.3339471,0,0
107,1.815,1.0,0.166896,0.079605,0.06489184,0.18377022,0.021949919,-0.20678781,-0.3339471,0,0
108,1.834,1.0,0.166896,0.086192995,0.061445378,0.17820445,0.021949919,-0.20678781,-0.3339471,0,0
109,1.85,1.0,0.167994,0.0903105,0.057998914,0.17263867,0.021949919,-0.20678781,-0.3339471,0,0
110,1.867,1.0,0.168543,0.091683,0.05455245,0.16707289,0.021949919,-0.20678781,-0.3339471,0,0
111,1.881,1.0,0.16881749,0.091957495,0.051105987,0.16150711,0.021949919,-0.20678781,-0.3339471,0,0
112,1.898,1.0,0.16881749,0.091957495,0.047659524,0.15594132,0.021949919,-0.20678781,-0.3339471,0,0
113,1.915,1.0,0.16881749,0.091957495,0.044213064,0.15037555,0.021949919,-0.20678781,-0.3339471,0,0
114,1.933,1.0,0.168543,0.092232,0.0407666,0.14480977,0.021949919,-0.20678781,-0.3339471,0,0
115,1.95,1.0,0.167994,0.092232,0.037320137,0.13924399,0.021949919,-0.20678781,-0.3339471,0,0
116,1.967,1.0,0.167994,0.092232,0.033873674,0.1336782,0.021949919,-0.20678781,-0.3339471,0,0
117,1.982,1.0,0.1677195,0.092232,0.030427212,0.1281124,0.021949919,-0.20678781,-0.3339471,0,0
118,1.999,1.0,0.1677195,0.0925065,0.026980748,0.12254662,0.021949919,-0.20678781,-0.3339471,0,0
119,2.015,1.0,0.167994,0.0925065,0.020365553,0.116980836,0.021949919,0.20678781,-0.3339471,0,0
120,2.031,1.0,0.16881749,0.0930555,0.023812016,0.11141505,0.021949919,0.20678781,-0.3339471,0,0
121,2.048,1.0,0.1704645,0.094427995,0.027258478,0.10584926,0.021949919,0.20678781,-0.3339471,0,0
122,2.066,1.0,0.173484,0.096624,0.030704942,0.100283474,0.021949919,0.20678781,-0.3339471,0,0
123,2.084,1.0,0.176778,0.09882,0.034151405,0.09471769,0.021949919,0.20678781,-0.3339471,0,0
124,2.1,1.0,0.1797975,0.1007415,0.037597865,0.0891519,0.021949919,0.20678781,-0.3339471,0,0
125,2.117,1.0,0.182268,0.102114,0.04104433,0.08358611,0.021949919,0.20678781,-0.3339471,0,0
126,2.134,1.0,0.1841895,0.1029375,0.04449079,0.07802033,0.021949919,0.20678781,-0.3339471,0,0
127,2.149,1.0,0.185562,0.1034865,0.047937255,0.072454534,0.021949919,0.20678781,-0.3339471,0,0
128,2.167,1.0,0.1869345,0.1040355,0.05138372,0.06688876,0.021949919,0.20678781,-0.3339471,0,0
129,2.182,1.0,0.1891305,0.1045845,0.05483018,0.061322972,0.021949919,0.20678781,-0.3339471,0,0
130,2.198,1.0,0.190503,0.105408,0.058276642,0.055757187,0.021949919,0.20678781,-0.3339471,0,0
131,2.215,1.0,0.1918755,0.106231496,0.061723106,0.050191402,0.021949919,0.20678781,-0.3339471,0,0
