id,time,trial,cursor_x,cursor_y,target_x,target_y,radius,target_vel_x,target_vel_y,click_action,click_success
0,0.054,0.0,0.1913265,0.108702,0.3110279,0.05510183,0.02176524,-0.2263299,-0.057218164,0,0
1,0.063,0.0,0.1913265,0.108702,0.30725577,0.054148193,0.02176524,-0.2263299,-0.057218164,0,0
2,0.08,0.0,0.1913265,0.108702,0.3034836,0.053194556,0.02176524,-0.2263299,-0.057218164,0,0
3,0.1,0.0,0.1913265,0.108702,0.29971144,0.05224092,0.02176524,-0.2263299,-0.057218164,0,0
4,0.114,0.0,0.1913265,0.108702,0.29593927,0.051287282,0.02176524,-0.2263299,-0.057218164,0,0
5,0.132,0.0,0.1918755,0.108702,0.2921671,0.05033364,0.02176524,-0.2263299,-0.057218164,0,0
6,0.149,0.0,0.192699,0.1089765,0.28839496,0.049380004,0.02176524,-0.2263299,-0.057218164,0,0
7,0.164,0.0,0.1935225,0.109251,0.2846228,0.048426367,0.02176524,-0.2263299,-0.057218164,0,0
8,0.182,0.0,0.19379699,0.109251,0.28085062,0.04747273,0.02176524,-0.2263299,-0.057218164,0,0
9,0.199,0.0,0.1940715,0.109251,0.27707845,0.046519093,0.02176524,-0.2263299,-0.057218164,0,0
10,0.214,0.0,0.1940715,0.109251,0.27330628,0.045565452,0.02176524,-0.2263299,-0.057218164,0,0
11,0.233,0.0,0.194346,0.109525494,0.26953414,0.044611815,0.02176524,-0.2263299,-0.057218164,0,0
12,0.249,0.0,0.194895,0.109799996,0.26576197,0.04365818,0.02176524,-0.2263299,-0.057218164,0,0
13,0.265,0.0,0.1957185,0.110349,0.2619898,0.04270454,0.02176524,-0.2263299,-0.057218164,0,0
14,0.281,0.0,0.19681649,0.110897996,0.25821763,0.0417509,0.02176524,-0.2263299,-0.057218164,0,0
15,0.297,0.0,0.198738,0.111995995,0.25444546,0.040797263,0.02176524,-0.2263299,-0.057218164,0,0
16,0.316,0.0,0.2012085,0.1133685,0.25067332,0.039843626,0.02176524,-0.2263299,-0.057218164,0,0
17,0.33,0.0,0.20312999,0.114741,0.24690115,0.03888999,0.02176524,-0.2263299,-0.057218164,0,0
18,0.35,0.0,0.2050515,0.115839,0.24312899,0.037936352,0.02176524,-0.2263299,-0.057218164,0,0
19,0.366,0.0,0.206424,0.116662495,0.23935683,0.03698271,0.02176524,-0.2263299,-0.057218164,0,0
20,0.382,0.0,0.208071,0.116937,0.23558466,0.036029074,0.02176524,-0.2263299,-0.057218164,0,0
21,0.398,0.0,0.21026699,0.1161135,0.23181249,0.03507544,0.02176524,-0.2263299,-0.057218164,0,0
22,0.415,0.0,0.213012,0.1128195,0.22804034,0.034121804,0.02176524,-0.2263299,-0.057218164,0,0
23,0.433,0.0,0.21328649,0.106231496,0.22426817,0.033168167,0.02176524,-0.2263299,-0.057218164,0,0
24,0.448,0.0,0.2105415,0.0914085,0.22049601,0.032214534,0.02176524,-0.2263299,-0.057218164,0,0
25,0.465,0.0,0.20971799,0.087290995,0.21672384,0.031260896,0.02176524,-0.2263299,-0.057218164,0,0
26,0.482,0.0,0.20669849,0.080703,0.21295168,0.030307261,0.02176524,-0.2263299,-0.057218164,0,0
27,0.5,0.0,0.20532599,0.080703,0.20917952,0.029353624,0.02176524,-0.2263299,-0.057218164,0,0
28,0.514,0.0,0.20312999,0.080703,0.20540735,0.028399989,0.02176524,-0.2263299,-0.057218164,0,0
29,0.532,0.0,0.1979145,0.080154,0.2016352,0.027446354,0.02176524,-0.2263299,-0.057218164,0,0
30,0.549,0.0,0.191601,0.078507,0.19786303,0.026492717,0.02176524,-0.2263299,-0.057218164,0,0
31,0.565,0.0,0.1858365,0.0760365,0.19409086,0.025539082,0.02176524,-0.2263299,-0.057218164,0,0
32,0.581,0.0,0.18171899,0.073291495,0.1903187,0.024585446,0.02176524,-0.2263299,-0.057218164,0,0
33,0.598,0.0,0.177876,0.0699975,0.18654653,0.023631811,0.02176524,-0.2263299,-0.057218164,0,0
34,0.614,0.0,0.17458199,0.066429,0.18277438,0.020852303,0.02176524,-0.2263299,0.057218164,0,0
35,0.633,0.0,0.171837,0.0623115,0.17900221,0.021805938,0.02176524,-0.2263299,0.057218164,0,0
36,0.647,0.0,0.169641,0.0568215,0.17523004,0.022759575,0.02176524,-0.2263299,0.057218164,0,0
37,0.666,0.0,0.1693665,0.054351,0.17145789,0.02371321,0.02176524,-0.2263299,0.057218164,0,0
38,0.682,0.0,0.1671705,0.0452925,0.16768572,0.024666846,0.02176524,-0.2263299,0.057218164,0,0
39,0.698,0.0,0.165798,0.039527997,0.16391356,0.025620481,0.02176524,-0.2263299,0.057218164,0,0
40,0.713,0.0,0.164151,0.0359595,0.1601414,0.026574118,0.02176524,-0.2263299,0.057218164,0,0
41,0.713,0.0,0.163602,0.034861498,0.1601414,0.026574118,0.02176524,-0.2263299,0.057218164,1,1
42,0.732,1.0,0.16305299,0.03294,0.4496683,0.24011126,0.013473841,0.2741539,0.11907941,0,0
43,0.75,1.0,0.16305299,0.0315675,0.45423752,0.24209593,0.013473841,0.2741539,0.11907941,0,0
