id,time,trial,cursor_x,cursor_y,target_x,target_y,radius,target_vel_x,target_vel_y,click_action,click_success
0,0.055,0.0,0.261873,0.155367,0.16942911,0.25358686,0.022550113,-0.027798206,0.23871638,0,0
1,0.064,0.0,0.261873,0.155367,0.1689658,0.25756547,0.022550113,-0.027798206,0.23871638,0,0
2,0.081,0.0,0.261873,0.155367,0.1685025,0.26154408,0.022550113,-0.027798206,0.23871638,0,0
3,0.102,0.0,0.261873,0.155367,0.1680392,0.2655227,0.022550113,-0.027798206,0.23871638,0,0
4,0.114,0.0,0.261873,0.155367,0.1675759,0.2695013,0.022550113,-0.027798206,0.23871638,0,0
5,0.135,0.0,0.261873,0.155367,0.16711259,0.27433985,0.022550113,-0.027798206,-0.23871638,0,0
6,0.148,0.0,0.261873,0.155367,0.1666493,0.27036124,0.022550113,-0.027798206,-0.23871638,0,0
7,0.165,0.0,0.261873,0.155367,0.16618599,0.26638263,0.022550113,-0.027798206,-0.23871638,0,0
8,0.183,0.0,0.261873,0.155367,0.16572268,0.26240402,0.022550113,-0.027798206,-0.23871638,0,0
9,0.2,0.0,0.261873,0.155367,0.16525939,0.2584254,0.022550113,-0.027798206,-0.23871638,0,0
10,0.216,0.0,0.261873,0.155367,0.16479608,0.2544468,0.022550113,-0.027798206,-0.23871638,0,0
11,0.234,0.0,0.261873,0.155367,0.16433278,0.25046822,0.022550113,-0.027798206,-0.23871638,0,0
12,0.249,0.0,0.261873,0.155367,0.16386947,0.2464896,0.022550113,-0.027798206,-0.23871638,0,0
13,0.267,0.0,0.261873,0.155367,0.16340618,0.24251099,0.022550113,-0.027798206,-0.23871638,0,0
14,0.281,0.0,0.261873,0.155367,0.16294287,0.23853238,0.022550113,-0.027798206,-0.23871638,0,0
15,0.298,0.0,0.2615985,0.155367,0.16247956,0.23455378,0.022550113,-0.027798206,-0.23871638,0,0
16,0.314,0.0,0.2610495,0.155367,0.16201627,0.23057517,0.022550113,-0.027798206,-0.23871638,0,0
17,0.333,0.0,0.26022598,0.1561905,0.16155297,0.22659656,0.022550113,-0.027798206,-0.23871638,0,0
18,0.349,0.0,0.258579,0.157563,0.16108966,0.22261795,0.022550113,-0.027798206,-0.23871638,0,0
19,0.366,0.0,0.256932,0.1600335,0.16062635,0.21863934,0.022550113,-0.027798206,-0.23871638,0,0
20,0.383,0.0,0.254736,0.16305299,0.16016306,0.21466073,0.022550113,-0.027798206,-0.23871638,0,0
21,0.4,0.0,0.25226548,0.166347,0.15969975,0.21068212,0.022550113,-0.027798206,-0.23871638,0,0
22,0.416,0.0,0.2473245,0.171288,0.15923645,0.20670353,0.022550113,-0.027798206,-0.23871638,0,0
23,0.433,0.0,0.244305,0.17375849,0.15877315,0.20272492,0.022550113,-0.027798206,-0.23871638,0,0
24,0.448,0.0,0.24183449,0.17568,0.15830985,0.19874631,0.022550113,-0.027798206,-0.23871638,0,0
25,0.465,0.0,0.2401875,0.176229,0.15784654,0.1947677,0.022550113,-0.027798206,-0.23871638,0,0
26,0.481,0.0,0.238815,0.1765035,0.15738325,0.19078909,0.022550113,-0.027798206,-0.23871638,0,0
27,0.497,0.0,0.237717,0.17595449,0.15691994,0.18681048,0.022550113,-0.027798206,-0.23871638,0,0
28,0.516,0.0,0.2357955,0.1743075,0.15645663,0.18283187,0.022550113,-0.027798206,-0.23871638,0,0
29,0.533,0.0,0.2330505,0.17101349,0.15599333,0.17885327,0.022550113,-0.027798206,-0.23871638,0,0
30,0.55,0.0,0.2286585,0.166347,0.15553004,0.17487466,0.022550113,-0.027798206,-0.23871638,0,0
31,0.566,0.0,0.223443,0.160308,0.15506673,0.17089605,0.022550113,-0.027798206,-0.23871638,0,0
32,0.583,0.0,0.217404,0.1545435,0.15460342,0.16691744,0.022550113,-0.027798206,-0.23871638,0,0
33,0.599,0.0,0.210816,0.149328,0.15414013,0.16293883,0.022550113,-0.027798206,-0.23871638,0,0
34,0.616,0.0,0.204228,0.1441125,0.15367682,0.15896022,0.022550113,-0.027798206,-0.23871638,0,0
35,0.633,0.0,0.194346,0.1386225,0.15321352,0.15498161,0.022550113,-0.027798206,-0.23871638,0,0
36,0.649,0.0,0.18885599,0.136701,0.15275022,0.151003,0.022550113,-0.027798206,-0.23871638,0,0
37,0.665,0.0,0.1836405,0.135603,0.15228692,0.14702441,0.022550113,-0.027798206,-0.23871638,0,0
38,0.682,0.0,0.178974,0.1353285,0.15182361,0.1430458,0.022550113,-0.027798206,-0.23871638,0,0
39,0.698,0.0,0.175131,0.1353285,0.1513603,0.13906719,0.022550113,-0.027798206,-0.23871638,0,0
40,0.717,0.0,0.171837,0.1353285,0.15089701,0.13508858,0.022550113,-0.027798206,-0.23871638,0,0
41,0.733,0.0,0.169092,0.13505399,0.1504337,0.13110997,0.022550113,-0.027798206,-0.23871638,0,0
42,0.748,0.0,0.16662149,0.13505399,0.1499704,0.12713136,0.022550113,-0.027798206,-0.23871638,0,0
43,0.765,0.0,0.16524899,0.134505,0.1495071,0.123152755,0.022550113,-0.027798206,-0.23871638,0,0
44,0.782,0.0,0.1647,0.1342305,0.1490438,0.119174145,0.022550113,-0.027798206,-0.23871638,0,0
45,0.799,0.0,0.16442549,0.13368149,0.14858049,0.115195535,0.022550113,-0.027798206,-0.23871638,0,0
46,0.816,0.0,0.162504,0.132309,0.14811718,0.11121693,0.022550113,-0.027798206,-0.23871638,0,0
47,0.833,0.0,0.158661,0.129564,0.1476539,0.10723832,0.022550113,-0.027798206,-0.23871638,0,0
48,0.849,0.0,0.149328,0.122976,0.14719059,0.10325971,0.022550113,-0.027798206,-0.23871638,0,0
49,0.865,0.0,0.14274,0.1172115,0.14672728,0.0992811,0.022550113,-0.027798206,-0.23871638,0,0
50,0.882,0.0,0.1375245,0.1111725,0.14626399,0.0953025,0.022550113,-0.027798206,-0.23871638,0,0
51,0.882,0.0,0.1375245,0.1111725,0.14626399,0.0953025,0.022550113,-0.027798206,-0.23871638,1,1
52,0.898,1.0,0.1342305,0.107055,0.21673998,0.17830461,0.022321988,0.0049957037,0.06662926,0,0
53,0.917,1.0,0.132858,0.10431,0.21682325,0.1794151,0.022321988,0.0049957037,0.06662926,0,0
54,0.934,1.0,0.1320345,0.1023885,0.21690652,0.18052559,0.022321988,0.0049957037,0.06662926,0,0
55,0.95,1.0,0.13176,0.1012905,0.21698979,0.18163607,0.022321988,0.0049957037,0.06662926,0,0
56,0.966,1.0,0.13176,0.101016,0.21707305,0.18274654,0.022321988,0.0049957037,0.06662926,0,0
57,0.982,1.0,0.13176,0.101016,0.21715632,0.18385702,0.022321988,0.0049957037,0.06662926,0,0
58,0.998,1.0,0.13176,0.101016,0.21723959,0.1849675,0.022321988,0.0049957037,0.06662926,0,0
59,1.015,1.0,0.13176,0.101016,0.21732286,0.186078,0.022321988,0.0049957037,0.06662926,0,0
60,1.032,1.0,0.131211,0.101016,0.21740612,0.18718848,0.022321988,0.0049957037,0.06662926,0,0
61,1.049,1.0,0.130662,0.101016,0.21748939,0.18829896,0.022321988,0.0049957037,0.06662926,0,0
62,1.065,1.0,0.130662,0.101016,0.21757266,0.18940943,0.022321988,0.0049957037,0.06662926,0,0
63,1.082,1.0,0.1309365,0.1012905,0.21765593,0.19051991,0.022321988,0.0049957037,0.06662926,0,0
64,1.097,1.0,0.13176,0.1018395,0.2177392,0.1916304,0.022321988,0.0049957037,0.06662926,0,0
65,1.117,1.0,0.1325835,0.102662995,0.21782246,0.19274089,0.022321988,0.0049957037,0.06662926,0,0
66,1.133,1.0,0.133956,0.10431,0.21790573,0.19385137,0.022321988,0.0049957037,0.06662926,0,0
67,1.15,1.0,0.1364265,0.107055,0.217989,0.19496185,0.022321988,0.0049957037,0.06662926,0,0
68,1.166,1.0,0.14081849,0.110349,0.21807227,0.19607233,0.022321988,0.0049957037,0.06662926,0,0
69,1.183,1.0,0.146034,0.1139175,0.21815553,0.1971828,0.022321988,0.0049957037,0.06662926,0,0
70,1.199,1.0,0.15234749,0.1188585,0.2182388,0.19829328,0.022321988,0.0049957037,0.06662926,0,0
71,1.216,1.0,0.1589355,0.123799495,0.21832207,0.19940378,0.022321988,0.0049957037,0.06662926,0,0
72,1.233,1.0,0.1699155,0.132309,0.21840534,0.20051426,0.022321988,0.0049957037,0.06662926,0,0
