set,trial,P,W_t,t_c,end_position,success,width,height,target_speed
1,1,2000.0,130.0,80.0,885.0,1,900,400,7.5
1,2,2000.0,130.0,80.0,577.5,0,900,400,7.5
1,3,2000.0,130.0,80.0,727.5,0,900,400,7.5
1,4,2000.0,130.0,80.0,682.5,0,900,400,7.5
1,5,2000.0,130.0,80.0,802.5,0,900,400,7.5
1,6,2000.0,130.0,80.0,765.0,0,900,400,7.5
1,7,2000.0,130.0,80.0,712.5,0,900,400,7.5
1,8,2000.0,130.0,80.0,360.0,0,900,400,7.5
1,9,2000.0,130.0,80.0,847.5,1,900,400,7.5
1,10,2000.0,130.0,80.0,892.5,1,900,400,7.5
1,11,2000.0,130.0,80.0,885.0,1,900,400,7.5
1,12,2000.0,130.0,80.0,697.5,0,900,400,7.5
1,13,2000.0,130.0,80.0,45.0,0,900,400,7.5
1,14,2000.0,130.0,80.0,7.5,0,900,400,7.5
1,15,2000.0,130.0,80.0,37.5,0,900,400,7.5
1,16,2000.0,130.0,80.0,630.0,0,900,400,7.5
1,17,2000.0,130.0,80.0,892.5,1,900,400,7.5
1,18,2000.0,130.0,80.0,637.5,0,900,400,7.5
1,19,2000.0,130.0,80.0,885.0,1,900,400,7.5
1,20,2000.0,130.0,80.0,607.5,0,900,400,7.5
1,21,2000.0,130.0,80.0,810.0,0,900,400,7.5
1,22,2000.0,130.0,80.0,105.0,0,900,400,7.5
1,23,2000.0,130.0,80.0,45.0,0,900,400,7.5
1,24,2000.0,130.0,80.0,892.5,1,900,400,7.5
1,25,2000.0,130.0,80.0,667.5,0,900,400,7.5
1,26,2000.0,130.0,80.0,885.0,1,900,400,7.5
1,27,2000.0,130.0,80.0,705.0,0,900,400,7.5
1,28,2000.0,130.0,80.0,855.0,1,900,400,7.5
1,29,2000.0,130.0,80.0,712.5,0,900,400,7.5
1,30,2000.0,130.0,80.0,15.0,0,900,400,7.5
1,31,2000.0,130.0,80.0,15.0,0,900,400,7.5
1,32,2000.0,130.0,80.0,870.0,1,900,400,7.5
1,33,2000.0,130.0,80.0,870.0,1,900,400,7.5
1,34,2000.0,130.0,80.0,0.0,0,900,400,7.5
1,35,2000.0,130.0,80.0,832.5,0,900,400,7.5
1,36,2000.0,130.0,80.0,97.5,0,900,400,7.5
1,37,2000.0,130.0,80.0,780.0,0,900,400,7.5
1,38,2000.0,130.0,80.0,45.0,0,900,400,7.5
1,39,2000.0,130.0,80.0,0.0,0,900,400,7.5
1,40,2000.0,130.0,80.0,825.0,0,900,400,7.5
1,41,2000.0,130.0,80.0,52.5,0,900,400,7.5
1,42,2000.0,130.0,80.0,15.0,0,900,400,7.5
1,43,2000.0,130.0,80.0,847.5,1,900,400,7.5
1,44,2000.0,130.0,80.0,15.0,0,900,400,7.5
1,45,2000.0,130.0,80.0,712.5,0,900,400,7.5
1,46,2000.0,130.0,80.0,892.5,1,900,400,7.5
1,47,2000.0,130.0,80.0,855.0,1,900,400,7.5
1,48,2000.0,130.0,80.0,825.0,0,900,400,7.5
1,49,2000.0,130.0,80.0,75.0,0,900,400,7.5
1,50,2000.0,130.0,80.0,847.5,1,900,400,7.5
2,1,2000.0,130.0,250.0,435.0,0,900,400,7.5
2,2,2000.0,130.0,250.0,652.5,0,900,400,7.5
2,3,2000.0,130.0,250.0,847.5,1,900,400,7.5
2,4,2000.0,130.0,250.0,825.0,0,900,400,7.5
2,5,2000.0,130.0,250.0,97.5,0,900,400,7.5
2,6,2000.0,130.0,250.0,885.0,1,900,400,7.5
2,7,2000.0,130.0,250.0,855.0,1,900,400,7.5
2,8,2000.0,130.0,250.0,870.0,1,900,400,7.5
2,9,2000.0,130.0,250.0,840.0,0,900,400,7.5
2,10,2000.0,130.0,250.0,877.5,1,900,400,7.5
2,11,2000.0,130.0,250.0,870.0,1,900,400,7.5
2,12,2000.0,130.0,250.0,840.0,0,900,400,7.5
2,13,2000.0,130.0,250.0,840.0,0,900,400,7.5
2,14,2000.0,130.0,250.0,870.0,1,900,400,7.5
2,15,2000.0,130.0,250.0,870.0,1,900,400,7.5
2,16,2000.0,130.0,250.0,870.0,1,900,400,7.5
2,17,2000.0,130.0,250.0,847.5,1,900,400,7.5
2,18,2000.0,130.0,250.0,487.5,0,900,400,7.5
2,19,2000.0,130.0,250.0,862.5,1,900,400,7.5
2,20,2000.0,130.0,250.0,532.5,0,900,400,7.5
2,21,2000.0,130.0,250.0,877.5,1,900,400,7.5
2,22,2000.0,130.0,250.0,877.5,1,900,400,7.5
2,23,2000.0,130.0,250.0,562.5,0,900,400,7.5
2,24,2000.0,130.0,250.0,855.0,1,900,400,7.5
2,25,2000.0,130.0,250.0,855.0,1,900,400,7.5
2,26,2000.0,130.0,250.0,885.0,1,900,400,7.5
2,27,2000.0,130.0,250.0,855.0,1,900,400,7.5
2,28,2000.0,130.0,250.0,870.0,1,900,400,7.5
2,29,2000.0,130.0,250.0,855.0,1,900,400,7.5
2,30,2000.0,130.0,250.0,877.5,1,900,400,7.5
2,31,2000.0,130.0,250.0,832.5,0,900,400,7.5
2,32,2000.0,130.0,250.0,892.5,1,900,400,7.5
2,33,2000.0,130.0,250.0,862.5,1,900,400,7.5
2,34,2000.0,130.0,250.0,877.5,1,900,400,7.5
2,35,2000.0,130.0,250.0,877.5,1,900,400,7.5
2,36,2000.0,130.0,250.0,832.5,0,900,400,7.5
2,37,2000.0,130.0,250.0,892.5,1,900,400,7.5
2,38,2000.0,130.0,250.0,0.0,0,900,400,7.5
2,39,2000.0,130.0,250.0,870.0,1,900,400,7.5
2,40,2000.0,130.0,250.0,855.0,1,900,400,7.5
2,41,2000.0,130.0,250.0,862.5,1,900,400,7.5
2,42,2000.0,130.0,250.0,885.0,1,900,400,7.5
2,43,2000.0,130.0,250.0,870.0,1,900,400,7.5
2,44,2000.0,130.0,250.0,885.0,1,900,400,7.5
2,45,2000.0,130.0,250.0,862.5,1,900,400,7.5
2,46,2000.0,130.0,250.0,870.0,1,900,400,7.5
2,47,2000.0,130.0,250.0,892.5,1,900,400,7.5
2,48,2000.0,130.0,250.0,870.0,1,900,400,7.5
2,49,2000.0,130.0,250.0,892.5,1,900,400,7.5
2,50,2000.0,130.0,250.0,877.5,1,900,400,7.5
3,1,2000.0,80.0,0.0,112.5,0,900,400,7.5
3,2,2000.0,80.0,0.0,562.5,0,900,400,7.5
3,3,2000.0,80.0,0.0,780.0,0,900,400,7.5
3,4,2000.0,80.0,0.0,817.5,0,900,400,7.5
3,5,2000.0,80.0,0.0,585.0,0,900,400,7.5
3,6,2000.0,80.0,0.0,75.0,0,900,400,7.5
3,7,2000.0,80.0,0.0,75.0,0,900,400,7.5
3,8,2000.0,80.0,0.0,0.0,0,900,400,7.5
3,9,2000.0,80.0,0.0,705.0,0,900,400,7.5
3,10,2000.0,80.0,0.0,45.0,0,900,400,7.5
3,11,2000.0,80.0,0.0,742.5,0,900,400,7.5
3,12,2000.0,80.0,0.0,22.5,0,900,400,7.5
3,13,2000.0,80.0,0.0,0.0,0,900,400,7.5
3,14,2000.0,80.0,0.0,712.5,0,900,400,7.5
3,15,2000.0,80.0,0.0,67.5,0,900,400,7.5
3,16,2000.0,80.0,0.0,405.0,0,900,400,7.5
3,17,2000.0,80.0,0.0,82.5,0,900,400,7.5
3,18,2000.0,80.0,0.0,67.5,0,900,400,7.5
3,19,2000.0,80.0,0.0,562.5,0,900,400,7.5
3,20,2000.0,80.0,0.0,877.5,1,900,400,7.5
3,21,2000.0,80.0,0.0,127.5,0,900,400,7.5
3,22,2000.0,80.0,0.0,810.0,0,900,400,7.5
3,23,2000.0,80.0,0.0,675.0,0,900,400,7.5
3,24,2000.0,80.0,0.0,540.0,0,900,400,7.5
3,25,2000.0,80.0,0.0,645.0,0,900,400,7.5
3,26,2000.0,80.0,0.0,870.0,1,900,400,7.5
3,27,2000.0,80.0,0.0,855.0,0,900,400,7.5
3,28,2000.0,80.0,0.0,855.0,0,900,400,7.5
3,29,2000.0,80.0,0.0,855.0,0,900,400,7.5
3,30,2000.0,80.0,0.0,802.5,0,900,400,7.5
3,31,2000.0,80.0,0.0,202.5,0,900,400,7.5
3,32,2000.0,80.0,0.0,697.5,0,900,400,7.5
3,33,2000.0,80.0,0.0,735.0,0,900,400,7.5
3,34,2000.0,80.0,0.0,682.5,0,900,400,7.5
3,35,2000.0,80.0,0.0,90.0,0,900,400,7.5
3,36,2000.0,80.0,0.0,817.5,0,900,400,7.5
3,37,2000.0,80.0,0.0,75.0,0,900,400,7.5
3,38,2000.0,80.0,0.0,840.0,0,900,400,7.5
3,39,2000.0,80.0,0.0,570.0,0,900,400,7.5
3,40,2000.0,80.0,0.0,60.0,0,900,400,7.5
3,41,2000.0,80.0,0.0,727.5,0,900,400,7.5
3,42,2000.0,80.0,0.0,187.5,0,900,400,7.5
3,43,2000.0,80.0,0.0,742.5,0,900,400,7.5
3,44,2000.0,80.0,0.0,825.0,0,900,400,7.5
3,45,2000.0,80.0,0.0,67.5,0,900,400,7.5
3,46,2000.0,80.0,0.0,772.5,0,900,400,7.5
3,47,2000.0,80.0,0.0,600.0,0,900,400,7.5
3,48,2000.0,80.0,0.0,622.5,0,900,400,7.5
3,49,2000.0,80.0,0.0,712.5,0,900,400,7.5
3,50,2000.0,80.0,0.0,690.0,0,900,400,7.5
4,1,1000.0,80.0,80.0,555.0,0,900,400,15.0
4,2,1000.0,80.0,80.0,210.0,0,900,400,15.0
4,3,1000.0,80.0,80.0,585.0,0,900,400,15.0
4,4,1000.0,80.0,80.0,870.0,1,900,400,15.0
4,5,1000.0,80.0,80.0,810.0,0,900,400,15.0
4,6,1000.0,80.0,80.0,810.0,0,900,400,15.0
4,7,1000.0,80.0,80.0,780.0,0,900,400,15.0
4,8,1000.0,80.0,80.0,30.0,0,900,400,15.0
4,9,1000.0,80.0,80.0,90.0,0,900,400,15.0
4,10,1000.0,80.0,80.0,75.0,0,900,400,15.0
4,11,1000.0,80.0,80.0,780.0,0,900,400,15.0
4,12,1000.0,80.0,80.0,675.0,0,900,400,15.0
4,13,1000.0,80.0,80.0,840.0,1,900,400,15.0
4,14,1000.0,80.0,80.0,780.0,0,900,400,15.0
4,15,1000.0,80.0,80.0,765.0,0,900,400,15.0
4,16,1000.0,80.0,80.0,120.0,0,900,400,15.0
4,17,1000.0,80.0,80.0,30.0,0,900,400,15.0
4,18,1000.0,80.0,80.0,60.0,0,900,400,15.0
4,19,1000.0,80.0,80.0,105.0,0,900,400,15.0
4,20,1000.0,80.0,80.0,615.0,0,900,400,15.0
4,21,1000.0,80.0,80.0,75.0,0,900,400,15.0
4,22,1000.0,80.0,80.0,855.0,1,900,400,15.0
4,23,1000.0,80.0,80.0,765.0,0,900,400,15.0
4,24,1000.0,80.0,80.0,120.0,0,900,400,15.0
4,25,1000.0,80.0,80.0,135.0,0,900,400,15.0
4,26,1000.0,80.0,80.0,855.0,1,900,400,15.0
4,27,1000.0,80.0,80.0,15.0,0,900,400,15.0
4,28,1000.0,80.0,80.0,735.0,0,900,400,15.0
4,29,1000.0,80.0,80.0,720.0,0,900,400,15.0
4,30,1000.0,80.0,80.0,690.0,0,900,400,15.0
4,31,1000.0,80.0,80.0,855.0,1,900,400,15.0
4,32,1000.0,80.0,80.0,885.0,1,900,400,15.0
4,33,1000.0,80.0,80.0,0.0,0,900,400,15.0
4,34,1000.0,80.0,80.0,90.0,0,900,400,15.0
4,35,1000.0,80.0,80.0,60.0,0,900,400,15.0
4,36,1000.0,80.0,80.0,90.0,0,900,400,15.0
4,37,1000.0,80.0,80.0,45.0,0,900,400,15.0
4,38,1000.0,80.0,80.0,30.0,0,900,400,15.0
4,39,1000.0,80.0,80.0,75.0,0,900,400,15.0
4,40,1000.0,80.0,80.0,825.0,0,900,400,15.0
4,41,1000.0,80.0,80.0,795.0,0,900,400,15.0
4,42,1000.0,80.0,80.0,750.0,0,900,400,15.0
4,43,1000.0,80.0,80.0,795.0,0,900,400,15.0
4,44,1000.0,80.0,80.0,825.0,0,900,400,15.0
4,45,1000.0,80.0,80.0,780.0,0,900,400,15.0
4,46,1000.0,80.0,80.0,840.0,1,900,400,15.0
4,47,1000.0,80.0,80.0,855.0,1,900,400,15.0
4,48,1000.0,80.0,80.0,795.0,0,900,400,15.0
4,49,1000.0,80.0,80.0,45.0,0,900,400,15.0
4,50,1000.0,80.0,80.0,885.0,1,900,400,15.0
5,1,1000.0,130.0,0.0,120.0,0,900,400,15.0
5,2,1000.0,130.0,0.0,15.0,0,900,400,15.0
5,3,1000.0,130.0,0.0,600.0,0,900,400,15.0
5,4,1000.0,130.0,0.0,585.0,0,900,400,15.0
5,5,1000.0,130.0,0.0,840.0,1,900,400,15.0
5,6,1000.0,130.0,0.0,750.0,0,900,400,15.0
5,7,1000.0,130.0,0.0,705.0,0,900,400,15.0
5,8,1000.0,130.0,0.0,690.0,0,900,400,15.0
5,9,1000.0,130.0,0.0,705.0,0,900,400,15.0
5,10,1000.0,130.0,0.0,615.0,0,900,400,15.0
5,11,1000.0,130.0,0.0,840.0,1,900,400,15.0
5,12,1000.0,130.0,0.0,120.0,0,900,400,15.0
5,13,1000.0,130.0,0.0,90.0,0,900,400,15.0
5,14,1000.0,130.0,0.0,645.0,0,900,400,15.0
5,15,1000.0,130.0,0.0,135.0,0,900,400,15.0
5,16,1000.0,130.0,0.0,750.0,0,900,400,15.0
5,17,1000.0,130.0,0.0,795.0,1,900,400,15.0
5,18,1000.0,130.0,0.0,15.0,0,900,400,15.0
5,19,1000.0,130.0,0.0,735.0,0,900,400,15.0
5,20,1000.0,130.0,0.0,660.0,0,900,400,15.0
5,21,1000.0,130.0,0.0,735.0,0,900,400,15.0
5,22,1000.0,130.0,0.0,735.0,0,900,400,15.0
5,23,1000.0,130.0,0.0,750.0,0,900,400,15.0
5,24,1000.0,130.0,0.0,690.0,0,900,400,15.0
5,25,1000.0,130.0,0.0,30.0,0,900,400,15.0
5,26,1000.0,130.0,0.0,810.0,1,900,400,15.0
5,27,1000.0,130.0,0.0,765.0,0,900,400,15.0
5,28,1000.0,130.0,0.0,660.0,0,900,400,15.0
5,29,1000.0,130.0,0.0,750.0,0,900,400,15.0
5,30,1000.0,130.0,0.0,810.0,1,900,400,15.0
5,31,1000.0,130.0,0.0,795.0,1,900,400,15.0
5,32,1000.0,130.0,0.0,735.0,0,900,400,15.0
5,33,1000.0,130.0,0.0,780.0,0,900,400,15.0
5,34,1000.0,130.0,0.0,810.0,1,900,400,15.0
5,35,1000.0,130.0,0.0,750.0,0,900,400,15.0
5,36,1000.0,130.0,0.0,735.0,0,900,400,15.0
5,37,1000.0,130.0,0.0,720.0,0,900,400,15.0
5,38,1000.0,130.0,0.0,750.0,0,900,400,15.0
5,39,1000.0,130.0,0.0,720.0,0,900,400,15.0
5,40,1000.0,130.0,0.0,600.0,0,900,400,15.0
5,41,1000.0,130.0,0.0,870.0,1,900,400,15.0
5,42,1000.0,130.0,0.0,45.0,0,900,400,15.0
5,43,1000.0,130.0,0.0,720.0,0,900,400,15.0
5,44,1000.0,130.0,0.0,780.0,0,900,400,15.0
5,45,1000.0,130.0,0.0,450.0,0,900,400,15.0
5,46,1000.0,130.0,0.0,885.0,1,900,400,15.0
5,47,1000.0,130.0,0.0,45.0,0,900,400,15.0
5,48,1000.0,130.0,0.0,660.0,0,900,400,15.0
5,49,1000.0,130.0,0.0,750.0,0,900,400,15.0
5,50,1000.0,130.0,0.0,690.0,0,900,400,15.0
6,1,1000.0,130.0,250.0,480.0,0,900,400,15.0
6,2,1000.0,130.0,250.0,75.0,0,900,400,15.0
6,3,1000.0,130.0,250.0,780.0,0,900,400,15.0
6,4,1000.0,130.0,250.0,750.0,0,900,400,15.0
6,5,1000.0,130.0,250.0,720.0,0,900,400,15.0
6,6,1000.0,130.0,250.0,810.0,1,900,400,15.0
6,7,1000.0,130.0,250.0,780.0,0,900,400,15.0
6,8,1000.0,130.0,250.0,870.0,1,900,400,15.0
6,9,1000.0,130.0,250.0,870.0,1,900,400,15.0
6,10,1000.0,130.0,250.0,840.0,1,900,400,15.0
6,11,1000.0,130.0,250.0,810.0,1,900,400,15.0
6,12,1000.0,130.0,250.0,765.0,0,900,400,15.0
6,13,1000.0,130.0,250.0,855.0,1,900,400,15.0
6,14,1000.0,130.0,250.0,825.0,1,900,400,15.0
6,15,1000.0,130.0,250.0,795.0,1,900,400,15.0
6,16,1000.0,130.0,250.0,885.0,1,900,400,15.0
6,17,1000.0,130.0,250.0,825.0,1,900,400,15.0
6,18,1000.0,130.0,250.0,840.0,1,900,400,15.0
6,19,1000.0,130.0,250.0,780.0,0,900,400,15.0
6,20,1000.0,130.0,250.0,795.0,1,900,400,15.0
6,21,1000.0,130.0,250.0,750.0,0,900,400,15.0
6,22,1000.0,130.0,250.0,825.0,1,900,400,15.0
6,23,1000.0,130.0,250.0,840.0,1,900,400,15.0
6,24,1000.0,130.0,250.0,855.0,1,900,400,15.0
6,25,1000.0,130.0,250.0,855.0,1,900,400,15.0
6,26,1000.0,130.0,250.0,870.0,1,900,400,15.0
6,27,1000.0,130.0,250.0,810.0,1,900,400,15.0
6,28,1000.0,130.0,250.0,810.0,1,900,400,15.0
6,29,1000.0,130.0,250.0,780.0,0,900,400,15.0
6,30,1000.0,130.0,250.0,840.0,1,900,400,15.0
6,31,1000.0,130.0,250.0,780.0,0,900,400,15.0
6,32,1000.0,130.0,250.0,870.0,1,900,400,15.0
6,33,1000.0,130.0,250.0,870.0,1,900,400,15.0
6,34,1000.0,130.0,250.0,840.0,1,900,400,15.0
6,35,1000.0,130.0,250.0,855.0,1,900,400,15.0
6,36,1000.0,130.0,250.0,780.0,0,900,400,15.0
6,37,1000.0,130.0,250.0,795.0,1,900,400,15.0
6,38,1000.0,130.0,250.0,780.0,0,900,400,15.0
6,39,1000.0,130.0,250.0,840.0,1,900,400,15.0
6,40,1000.0,130.0,250.0,825.0,1,900,400,15.0
6,41,1000.0,130.0,250.0,825.0,1,900,400,15.0
6,42,1000.0,130.0,250.0,765.0,0,900,400,15.0
6,43,1000.0,130.0,250.0,795.0,1,900,400,15.0
6,44,1000.0,130.0,250.0,780.0,0,900,400,15.0
6,45,1000.0,130.0,250.0,840.0,1,900,400,15.0
6,46,1000.0,130.0,250.0,825.0,1,900,400,15.0
6,47,1000.0,130.0,250.0,795.0,1,900,400,15.0
6,48,1000.0,130.0,250.0,810.0,1,900,400,15.0
6,49,1000.0,130.0,250.0,780.0,0,900,400,15.0
6,50,1000.0,130.0,250.0,825.0,1,900,400,15.0
7,1,2000.0,130.0,0.0,367.5,0,900,400,7.5
7,2,2000.0,130.0,0.0,90.0,0,900,400,7.5
7,3,2000.0,130.0,0.0,780.0,0,900,400,7.5
7,4,2000.0,130.0,0.0,30.0,0,900,400,7.5
7,5,2000.0,130.0,0.0,570.0,0,900,400,7.5
7,6,2000.0,130.0,0.0,780.0,0,900,400,7.5
7,7,2000.0,130.0,0.0,97.5,0,900,400,7.5
7,8,2000.0,130.0,0.0,525.0,0,900,400,7.5
7,9,2000.0,130.0,0.0,52.5,0,900,400,7.5
7,10,2000.0,130.0,0.0,532.5,0,900,400,7.5
7,11,2000.0,130.0,0.0,52.5,0,900,400,7.5
7,12,2000.0,130.0,0.0,607.5,0,900,400,7.5
7,13,2000.0,130.0,0.0,82.5,0,900,400,7.5
7,14,2000.0,130.0,0.0,510.0,0,900,400,7.5
7,15,2000.0,130.0,0.0,570.0,0,900,400,7.5
7,16,2000.0,130.0,0.0,300.0,0,900,400,7.5
7,17,2000.0,130.0,0.0,60.0,0,900,400,7.5
7,18,2000.0,130.0,0.0,502.5,0,900,400,7.5
7,19,2000.0,130.0,0.0,772.5,0,900,400,7.5
7,20,2000.0,130.0,0.0,352.5,0,900,400,7.5
7,21,2000.0,130.0,0.0,847.5,1,900,400,7.5
7,22,2000.0,130.0,0.0,592.5,0,900,400,7.5
7,23,2000.0,130.0,0.0,817.5,0,900,400,7.5
7,24,2000.0,130.0,0.0,645.0,0,900,400,7.5
7,25,2000.0,130.0,0.0,840.0,0,900,400,7.5
7,26,2000.0,130.0,0.0,870.0,1,900,400,7.5
7,27,2000.0,130.0,0.0,810.0,0,900,400,7.5
7,28,2000.0,130.0,0.0,45.0,0,900,400,7.5
7,29,2000.0,130.0,0.0,892.5,1,900,400,7.5
7,30,2000.0,130.0,0.0,742.5,0,900,400,7.5
7,31,2000.0,130.0,0.0,840.0,0,900,400,7.5
7,32,2000.0,130.0,0.0,892.5,1,900,400,7.5
7,33,2000.0,130.0,0.0,862.5,1,900,400,7.5
7,34,2000.0,130.0,0.0,802.5,0,900,400,7.5
7,35,2000.0,130.0,0.0,802.5,0,900,400,7.5
7,36,2000.0,130.0,0.0,52.5,0,900,400,7.5
7,37,2000.0,130.0,0.0,15.0,0,900,400,7.5
7,38,2000.0,130.0,0.0,847.5,1,900,400,7.5
7,39,2000.0,130.0,0.0,825.0,0,900,400,7.5
7,40,2000.0,130.0,0.0,817.5,0,900,400,7.5
7,41,2000.0,130.0,0.0,817.5,0,900,400,7.5
7,42,2000.0,130.0,0.0,877.5,1,900,400,7.5
7,43,2000.0,130.0,0.0,15.0,0,900,400,7.5
7,44,2000.0,130.0,0.0,52.5,0,900,400,7.5
7,45,2000.0,130.0,0.0,795.0,0,900,400,7.5
7,46,2000.0,130.0,0.0,82.5,0,900,400,7.5
7,47,2000.0,130.0,0.0,37.5,0,900,400,7.5
7,48,2000.0,130.0,0.0,817.5,0,900,400,7.5
7,49,2000.0,130.0,0.0,742.5,0,900,400,7.5
7,50,2000.0,130.0,0.0,52.5,0,900,400,7.5
8,1,1000.0,80.0,0.0,172.5,0,900,400,15.0
8,2,1000.0,80.0,0.0,727.5,0,900,400,15.0
8,3,1000.0,80.0,0.0,172.5,0,900,400,15.0
8,4,1000.0,80.0,0.0,802.5,0,900,400,15.0
8,5,1000.0,80.0,0.0,727.5,0,900,400,15.0
8,6,1000.0,80.0,0.0,667.5,0,900,400,15.0
8,7,1000.0,80.0,0.0,37.5,0,900,400,15.0
8,8,1000.0,80.0,0.0,772.5,0,900,400,15.0
8,9,1000.0,80.0,0.0,202.5,0,900,400,15.0
8,10,1000.0,80.0,0.0,172.5,0,900,400,15.0
8,11,1000.0,80.0,0.0,67.5,0,900,400,15.0
8,12,1000.0,80.0,0.0,787.5,0,900,400,15.0
8,13,1000.0,80.0,0.0,337.5,0,900,400,15.0
8,14,1000.0,80.0,0.0,757.5,0,900,400,15.0
8,15,1000.0,80.0,0.0,667.5,0,900,400,15.0
8,16,1000.0,80.0,0.0,712.5,0,900,400,15.0
8,17,1000.0,80.0,0.0,802.5,0,900,400,15.0
8,18,1000.0,80.0,0.0,817.5,0,900,400,15.0
8,19,1000.0,80.0,0.0,862.5,1,900,400,15.0
8,20,1000.0,80.0,0.0,127.5,0,900,400,15.0
8,21,1000.0,80.0,0.0,157.5,0,900,400,15.0
8,22,1000.0,80.0,0.0,187.5,0,900,400,15.0
8,23,1000.0,80.0,0.0,112.5,0,900,400,15.0
8,24,1000.0,80.0,0.0,7.5,0,900,400,15.0
8,25,1000.0,80.0,0.0,112.5,0,900,400,15.0
8,26,1000.0,80.0,0.0,817.5,0,900,400,15.0
8,27,1000.0,80.0,0.0,682.5,0,900,400,15.0
8,28,1000.0,80.0,0.0,757.5,0,900,400,15.0
8,29,1000.0,80.0,0.0,817.5,0,900,400,15.0
8,30,1000.0,80.0,0.0,757.5,0,900,400,15.0
8,31,1000.0,80.0,0.0,772.5,0,900,400,15.0
8,32,1000.0,80.0,0.0,652.5,0,900,400,15.0
8,33,1000.0,80.0,0.0,742.5,0,900,400,15.0
8,34,1000.0,80.0,0.0,712.5,0,900,400,15.0
8,35,1000.0,80.0,0.0,772.5,0,900,400,15.0
8,36,1000.0,80.0,0.0,307.5,0,900,400,15.0
8,37,1000.0,80.0,0.0,202.5,0,900,400,15.0
8,38,1000.0,80.0,0.0,82.5,0,900,400,15.0
8,39,1000.0,80.0,0.0,52.5,0,900,400,15.0
8,40,1000.0,80.0,0.0,7.5,0,900,400,15.0
8,41,1000.0,80.0,0.0,892.5,1,900,400,15.0
8,42,1000.0,80.0,0.0,817.5,0,900,400,15.0
8,43,1000.0,80.0,0.0,697.5,0,900,400,15.0
8,44,1000.0,80.0,0.0,277.5,0,900,400,15.0
8,45,1000.0,80.0,0.0,172.5,0,900,400,15.0
8,46,1000.0,80.0,0.0,127.5,0,900,400,15.0
8,47,1000.0,80.0,0.0,157.5,0,900,400,15.0
8,48,1000.0,80.0,0.0,472.5,0,900,400,15.0
8,49,1000.0,80.0,0.0,307.5,0,900,400,15.0
