completion_time,trial,condition,distance,shift_x,shift_y,start_x,start_y,cursor_endpoint_x,cursor_endpoint_y,target_x,target_y,target_to_endpoint_x,target_to_endpoint_y
1182.0,57,39,12,-105,-105,375,435,388,436,387,435,1,1
983.0,58,319,462,-105,-105,375,435,749,451,837,435,-88,16
1264.0,59,59,33,105,-105,585,435,628,437,618,435,10,2
1167.0,60,357,583,-105,-105,375,435,1053,450,958,435,95,15
1184.0,61,247,355,105,105,585,645,960,652,940,645,20,7
1082.0,62,187,183,-105,105,375,645,531,651,558,645,-27,6
1102.0,63,264,355,-105,105,375,645,701,652,730,645,-29,7
951.0,64,199,183,-105,-105,375,435,588,441,558,435,30,6
1130.0,65,350,583,-105,-105,375,435,888,450,958,435,-70,15
1166.0,66,0,12,105,105,585,645,602,645,597,645,5,0
1369.0,67,67,33,-105,105,375,645,405,647,408,645,-3,2
1003.0,68,16,12,105,-105,585,435,600,438,597,435,3,3
1169.0,69,157,119,-105,-105,375,435,518,438,494,435,24,3
1204.0,70,339,583,105,-105,585,435,1108,445,1168,435,-60,10
1117.0,71,290,462,105,-105,585,435,1100,441,1047,435,53,6
1050.0,72,335,583,105,-105,585,435,1084,430,1168,435,-84,-5
1467.0,73,262,355,-105,105,375,645,710,644,730,645,-20,-1
1234.0,74,70,33,-105,-105,375,435,410,436,408,435,2,1
1484.0,75,287,462,105,105,585,645,1110,638,1047,645,63,-7
1102.0,76,43,33,105,105,585,645,619,644,618,645,1,-1
2250.0,77,48,33,105,105,585,645,624,647,618,645,6,2
1600.0,78,165,183,105,105,585,645,783,640,768,645,15,-5
1216.0,79,282,462,105,105,585,645,1052,653,1047,645,5,8
1066.0,80,14,12,105,-105,585,435,597,435,597,435,0,0
800.0,81,81,69,105,105,585,645,678,647,654,645,24,2
1266.0,82,303,462,-105,105,375,645,757,659,837,645,-80,14
1148.0,83,69,33,-105,105,375,645,420,646,408,645,12,1
1282.0,84,184,183,-105,105,375,645,560,645,558,645,2,0
951.0,85,349,583,-105,105,375,645,1070,638,958,645,112,-7
932.0,86,354,583,-105,-105,375,435,941,438,958,435,-17,3
1302.0,87,172,183,105,-105,585,435,778,438,768,435,10,3
1451.0,88,138,119,105,-105,585,435,695,434,704,435,-9,-1
1033.0,89,78,33,-105,-105,375,435,414,434,408,435,6,-1
1267.0,90,92,69,105,-105,585,435,657,441,654,435,3,6
1234.0,91,328,583,105,105,585,645,1093,652,1168,645,-75,7
1101.0,92,285,462,105,105,585,645,981,647,1047,645,-66,2
1366.0,93,316,462,-105,-105,375,435,798,436,837,435,-39,1
1618.0,94,310,462,-105,-105,375,435,789,427,837,435,-48,-8
1166.0,95,213,262,105,-105,585,435,844,434,847,435,-3,-1
1117.0,96,90,69,105,-105,585,435,665,437,654,435,11,2
1417.0,97,54,33,105,-105,585,435,609,436,618,435,-9,1
966.0,98,98,69,105,-105,585,435,659,436,654,435,5,1
1000.0,99,71,33,-105,-105,375,435,423,435,408,435,15,0
1333.0,100,142,119,-105,105,375,645,492,644,494,645,-2,-1
1317.0,101,253,355,105,-105,585,435,942,436,940,435,2,1
1170.0,102,89,69,105,105,585,645,668,646,654,645,14,1
1168.0,103,103,69,-105,105,375,645,450,645,444,645,6,0
1066.0,104,337,583,105,-105,585,435,1241,435,1168,435,73,0
1382.0,105,222,262,-105,105,375,645,625,649,637,645,-12,4
1285.0,106,77,33,-105,-105,375,435,419,441,408,435,11,6
1283.0,107,250,355,105,-105,585,435,957,433,940,435,17,-2
1135.0,108,87,69,105,105,585,645,634,644,654,645,-20,-1
817.0,109,109,69,-105,105,375,645,444,644,444,645,0,-1
1234.0,110,355,583,-105,-105,375,435,964,451,958,435,6,16
1451.0,111,291,462,105,-105,585,435,956,438,1047,435,-91,3
1183.0,112,112,69,-105,-105,375,435,455,434,444,435,11,-1
1149.0,113,343,583,-105,105,375,645,1025,654,958,645,67,9
917.0,114,278,355,-105,-105,375,435,709,442,730,435,-21,7
784.0,115,215,262,105,-105,585,435,866,446,847,435,19,11
967.0,116,243,355,105,105,585,645,947,654,940,645,7,9
986.0,117,348,583,-105,105,375,645,1053,658,958,645,95,13
817.0,118,118,69,-105,-105,375,435,443,437,444,435,-1,2
865.0,119,211,262,105,-105,585,435,837,443,847,435,-10,8
1001.0,120,82,69,105,105,585,645,667,649,654,645,13,4
1181.0,121,160,183,105,105,585,645,771,648,768,645,3,3
950.0,122,257,355,105,-105,585,435,904,437,940,435,-36,2
985.0,123,351,583,-105,-105,375,435,913,435,958,435,-45,0
853.0,124,134,119,105,-105,585,435,758,435,704,435,54,0
901.0,125,72,33,-105,-105,375,435,394,434,408,435,-14,-1
985.0,126,52,33,105,-105,585,435,617,436,618,435,-1,1
1302.0,127,317,462,-105,-105,375,435,864,440,837,435,27,5
734.0,128,1,12,105,105,585,645,602,642,597,645,5,-3
982.0,129,194,183,-105,-105,375,435,518,436,558,435,-40,1
1085.0,130,21,12,-105,105,375,645,388,648,387,645,1,3
1433.0,131,275,355,-105,-105,375,435,717,440,730,435,-13,5
1167.0,132,121,119,105,105,585,645,677,643,704,645,-27,-2
1185.0,133,229,262,-105,105,375,645,586,655,637,645,-51,10
1315.0,134,124,119,105,105,585,645,709,653,704,645,5,8
1568.0,135,101,69,-105,105,375,645,440,647,444,645,-4,2
1201.0,136,9,12,105,105,585,645,600,647,597,645,3,2
1300.0,137,252,355,105,-105,585,435,867,437,940,435,-73,2
1100.0,138,190,183,-105,-105,375,435,551,435,558,435,-7,0
851.0,139,139,119,105,-105,585,435,719,437,704,435,15,2
1037.0,140,110,69,-105,-105,375,435,445,439,444,435,1,4
970.0,141,102,69,-105,105,375,645,437,647,444,645,-7,2
783.0,142,149,119,-105,105,375,645,541,655,494,645,47,10
970.0,143,167,183,105,105,585,645,749,648,768,645,-19,3
868.0,144,251,355,105,-105,585,435,943,440,940,435,3,5
803.0,145,175,183,105,-105,585,435,743,438,768,435,-25,3
866.0,146,241,355,105,105,585,645,876,646,940,645,-64,1
701.0,147,113,69,-105,-105,375,435,456,440,444,435,12,5
637.0,148,358,583,-105,-105,375,435,967,442,958,435,9,7
869.0,149,353,583,-105,-105,375,435,975,445,958,435,17,10
814.0,150,100,69,-105,105,375,645,468,648,444,645,24,3
886.0,151,240,355,105,105,585,645,1027,652,940,645,87,7
952.0,152,30,12,-105,-105,375,435,388,435,387,435,1,0
765.0,153,153,119,-105,-105,375,435,513,443,494,435,19,8
801.0,154,132,119,105,-105,585,435,719,437,704,435,15,2
789.0,155,266,355,-105,105,375,645,757,641,730,645,27,-4
747.0,156,340,583,-105,105,375,645,970,652,958,645,12,7
799.0,157,162,183,105,105,585,645,772,649,768,645,4,4
666.0,158,158,119,-105,-105,375,435,495,437,494,435,1,2
666.0,159,74,33,-105,-105,375,435,422,436,408,435,14,1
784.0,160,186,183,-105,105,375,645,595,650,558,645,37,5
917.0,161,230,262,-105,-105,375,435,613,436,637,435,-24,1
985.0,162,171,183,105,-105,585,435,752,438,768,435,-16,3
901.0,163,261,355,-105,105,375,645,687,643,730,645,-43,-2
1017.0,164,197,183,-105,-105,375,435,535,441,558,435,-23,6
783.0,165,279,355,-105,-105,375,435,787,440,730,435,57,5
916.0,166,123,119,105,105,585,645,701,642,704,645,-3,-3
983.0,167,208,262,105,105,585,645,904,648,847,645,57,3
1049.0,168,168,183,105,105,585,645,780,645,768,645,12,0
1101.0,169,169,183,105,105,585,645,777,651,768,645,9,6
803.0,170,170,183,105,-105,585,435,773,439,768,435,5,4
1000.0,171,63,33,-105,105,375,645,406,646,408,645,-2,1
950.0,172,31,12,-105,-105,375,435,386,438,387,435,-1,3
785.0,173,236,262,-105,-105,375,435,586,445,637,435,-51,10
684.0,174,49,33,105,105,585,645,624,647,618,645,6,2
817.0,175,5,12,105,105,585,645,598,645,597,645,1,0
721.0,176,122,119,105,105,585,645,701,658,704,645,-3,13
1266.0,177,93,69,105,-105,585,435,675,439,654,435,21,4
1000.0,178,210,262,105,-105,585,435,859,438,847,435,12,3
851.0,179,293,462,105,-105,585,435,1012,440,1047,435,-35,5
883.0,180,29,12,-105,105,375,645,392,646,387,645,5,1
834.0,181,141,119,-105,105,375,645,478,656,494,645,-16,11
764.0,182,24,12,-105,105,375,645,386,647,387,645,-1,2
717.0,183,244,355,105,105,585,645,934,649,940,645,-6,4
619.0,184,84,69,105,105,585,645,646,647,654,645,-8,2
850.0,185,295,462,105,-105,585,435,1002,438,1047,435,-45,3
695.0,186,352,583,-105,-105,375,435,1021,441,958,435,63,6
801.0,187,115,69,-105,-105,375,435,438,439,444,435,-6,4
816.0,188,188,183,-105,105,375,645,517,646,558,645,-41,1
898.0,189,260,355,-105,105,375,645,741,641,730,645,11,-4
935.0,190,91,69,105,-105,585,435,659,437,654,435,5,2
717.0,191,86,69,105,105,585,645,650,647,654,645,-4,2
799.0,192,345,583,-105,105,375,645,916,655,958,645,-42,10
851.0,193,193,183,-105,-105,375,435,553,438,558,435,-5,3
650.0,194,182,183,-105,105,375,645,566,654,558,645,8,9
850.0,195,329,583,105,105,585,645,1116,653,1168,645,-52,8
1016.0,196,219,262,105,-105,585,435,904,436,847,435,57,1
800.0,197,68,33,-105,105,375,645,408,646,408,645,0,1
953.0,198,299,462,105,-105,585,435,1061,438,1047,435,14,3
803.0,199,166,183,105,105,585,645,761,643,768,645,-7,-2
952.0,200,294,462,105,-105,585,435,999,435,1047,435,-48,0
767.0,201,201,262,105,105,585,645,882,643,847,645,35,-2
817.0,202,283,462,105,105,585,645,1085,644,1047,645,38,-1
683.0,203,62,33,-105,105,375,645,405,646,408,645,-3,1
783.0,204,177,183,105,-105,585,435,760,440,768,435,-8,5
1650.0,205,23,12,-105,105,375,645,388,648,387,645,1,3
1501.0,206,60,33,-105,105,375,645,402,647,408,645,-6,2
868.0,207,334,583,105,-105,585,435,1276,438,1168,435,108,3
1713.0,208,18,12,105,-105,585,435,594,437,597,435,-3,2
1182.0,209,176,183,105,-105,585,435,762,447,768,435,-6,12
1214.0,210,296,462,105,-105,585,435,966,442,1047,435,-81,7
1234.0,211,225,262,-105,105,375,645,619,652,637,645,-18,7
1116.0,212,75,33,-105,-105,375,435,403,434,408,435,-5,-1
935.0,213,131,119,105,-105,585,435,708,435,704,435,4,0
967.0,214,111,69,-105,-105,375,435,453,430,444,435,9,-5
802.0,215,26,12,-105,105,375,645,386,644,387,645,-1,-1
766.0,216,163,183,105,105,585,645,806,646,768,645,38,1
817.0,217,217,262,105,-105,585,435,833,439,847,435,-14,4
1038.0,218,254,355,105,-105,585,435,927,431,940,435,-13,-4
1250.0,219,320,583,105,105,585,645,1130,644,1168,645,-38,-1
852.0,220,220,262,-105,105,375,645,652,649,637,645,15,4
966.0,221,245,355,105,105,585,645,966,650,940,645,26,5
852.0,222,50,33,105,-105,585,435,615,433,618,435,-3,-2
949.0,223,223,262,-105,105,375,645,640,647,637,645,3,2
1170.0,224,150,119,-105,-105,375,435,459,434,494,435,-35,-1
1147.0,225,15,12,105,-105,585,435,598,434,597,435,1,-1
918.0,226,302,462,-105,105,375,645,798,633,837,645,-39,-12
782.0,227,114,69,-105,-105,375,435,469,443,444,435,25,8
884.0,228,80,69,105,105,585,645,646,653,654,645,-8,8
883.0,229,248,355,105,105,585,645,928,652,940,645,-12,7
1250.0,230,304,462,-105,105,375,645,835,660,837,645,-2,15
917.0,231,36,12,-105,-105,375,435,391,436,387,435,4,1
817.0,232,151,119,-105,-105,375,435,508,446,494,435,14,11
850.0,233,300,462,-105,105,375,645,861,663,837,645,24,18
797.0,234,45,33,105,105,585,645,625,643,618,645,7,-2
865.0,235,235,262,-105,-105,375,435,585,441,637,435,-52,6
817.0,236,214,262,105,-105,585,435,912,434,847,435,65,-1
805.0,237,204,262,105,105,585,645,840,652,847,645,-7,7
717.0,238,130,119,105,-105,585,435,701,437,704,435,-3,2
633.0,239,10,12,105,-105,585,435,597,437,597,435,0,2
1070.0,240,181,183,-105,105,375,645,568,657,558,645,10,12
666.0,241,146,119,-105,105,375,645,517,648,494,645,23,3
767.0,242,298,462,105,-105,585,435,1075,425,1047,435,28,-10
864.0,243,22,12,-105,105,375,645,392,648,387,645,5,3
849.0,244,19,12,105,-105,585,435,602,436,597,435,5,1
800.0,245,356,583,-105,-105,375,435,929,441,958,435,-29,6
883.0,246,120,119,105,105,585,645,723,649,704,645,19,4
883.0,247,237,262,-105,-105,375,435,628,437,637,435,-9,2
930.0,248,41,33,105,105,585,645,622,646,618,645,4,1
969.0,249,178,183,105,-105,585,435,722,428,768,435,-46,-7
901.0,250,107,69,-105,105,375,645,454,646,444,645,10,1
919.0,251,44,33,105,105,585,645,616,646,618,645,-2,1
1033.0,252,221,262,-105,105,375,645,630,648,637,645,-7,3
1084.0,253,195,183,-105,-105,375,435,546,440,558,435,-12,5
952.0,254,128,119,105,105,585,645,677,644,704,645,-27,-1
752.0,255,154,119,-105,-105,375,435,506,437,494,435,12,2
1499.0,256,40,33,105,105,585,645,627,645,618,645,9,0
2033.0,257,105,69,-105,105,375,645,467,649,444,645,23,4
1085.0,258,256,355,105,-105,585,435,883,437,940,435,-57,2
1067.0,259,259,355,105,-105,585,435,941,442,940,435,1,7
1017.0,260,277,355,-105,-105,375,435,692,430,730,435,-38,-5
1001.0,261,35,12,-105,-105,375,435,382,435,387,435,-5,0
718.0,262,28,12,-105,105,375,645,385,648,387,645,-2,3
897.0,263,288,462,105,105,585,645,1015,653,1047,645,-32,8
783.0,264,66,33,-105,105,375,645,411,648,408,645,3,3
1067.0,265,42,33,105,105,585,645,617,645,618,645,-1,0
819.0,266,284,462,105,105,585,645,1112,650,1047,645,65,5
868.0,267,119,69,-105,-105,375,435,443,436,444,435,-1,1
916.0,268,268,355,-105,105,375,645,685,634,730,645,-45,-11
867.0,269,258,355,105,-105,585,435,972,438,940,435,32,3
867.0,270,206,262,105,105,585,645,844,641,847,645,-3,-4
902.0,271,301,462,-105,105,375,645,839,649,837,645,2,4
984.0,272,34,12,-105,-105,375,435,387,437,387,435,0,2
952.0,273,263,355,-105,105,375,645,690,650,730,645,-40,5
749.0,274,224,262,-105,105,375,645,661,652,637,645,24,7
700.0,275,76,33,-105,-105,375,435,402,436,408,435,-6,1
831.0,276,246,355,105,105,585,645,972,646,940,645,32,1
933.0,277,239,262,-105,-105,375,435,590,434,637,435,-47,-1
599.0,278,88,69,105,105,585,645,664,645,654,645,10,0
751.0,279,96,69,105,-105,585,435,634,438,654,435,-20,3
799.0,280,228,262,-105,105,375,645,631,652,637,645,-6,7
881.0,281,332,583,105,-105,585,435,1286,438,1168,435,118,3
803.0,282,79,33,-105,-105,375,435,413,435,408,435,5,0
735.0,283,32,12,-105,-105,375,435,392,437,387,435,5,2
755.0,284,148,119,-105,105,375,645,526,654,494,645,32,9
856.0,285,341,583,-105,105,375,645,982,649,958,645,24,4
820.0,286,286,462,105,105,585,645,1071,648,1047,645,24,3
801.0,287,64,33,-105,105,375,645,413,645,408,645,5,0
764.0,288,147,119,-105,105,375,645,510,649,494,645,16,4
1334.0,289,289,462,105,105,585,645,1026,645,1047,645,-21,0
1037.0,290,46,33,105,105,585,645,620,644,618,645,2,-1
1014.0,291,108,69,-105,105,375,645,469,648,444,645,25,3
952.0,292,85,69,105,105,585,645,685,651,654,645,31,6
2369.0,293,27,12,-105,105,375,645,384,647,387,645,-3,2
1353.0,294,38,12,-105,-105,375,435,391,437,387,435,4,2
1034.0,295,159,119,-105,-105,375,435,468,438,494,435,-26,3
1104.0,296,227,262,-105,105,375,645,635,660,637,645,-2,15
931.0,297,242,355,105,105,585,645,900,650,940,645,-40,5
866.0,298,95,69,105,-105,585,435,662,434,654,435,8,-1
984.0,299,202,262,105,105,585,645,828,650,847,645,-19,5
1069.0,300,267,355,-105,105,375,645,687,649,730,645,-43,4
1285.0,301,238,262,-105,-105,375,435,615,433,637,435,-22,-2
946.0,302,292,462,105,-105,585,435,1052,441,1047,435,5,6
1201.0,303,58,33,105,-105,585,435,624,437,618,435,6,2
935.0,304,61,33,-105,105,375,645,417,647,408,645,9,2
1101.0,305,164,183,105,105,585,645,804,646,768,645,36,1
1332.0,306,342,583,-105,105,375,645,963,651,958,645,5,6
1217.0,307,307,462,-105,105,375,645,855,648,837,645,18,3
1333.0,308,196,183,-105,-105,375,435,546,434,558,435,-12,-1
1199.0,309,309,462,-105,105,375,645,821,644,837,645,-16,-1
1234.0,310,173,183,105,-105,585,435,764,439,768,435,-4,4
882.0,311,57,33,105,-105,585,435,621,436,618,435,3,1
1215.0,312,312,462,-105,-105,375,435,834,440,837,435,-3,5
933.0,313,249,355,105,105,585,645,956,648,940,645,16,3
917.0,314,155,119,-105,-105,375,435,481,437,494,435,-13,2
834.0,315,315,462,-105,-105,375,435,833,437,837,435,-4,2
761.0,316,56,33,105,-105,585,435,621,437,618,435,3,2
898.0,317,255,355,105,-105,585,435,870,437,940,435,-70,2
984.0,318,318,462,-105,-105,375,435,822,435,837,435,-15,0
751.0,319,276,355,-105,-105,375,435,786,432,730,435,56,-3
1083.0,320,308,462,-105,105,375,645,833,642,837,645,-4,-3
899.0,321,185,183,-105,105,375,645,552,643,558,645,-6,-2
802.0,322,322,583,105,105,585,645,1226,645,1168,645,58,0
900.0,323,330,583,105,-105,585,435,1136,433,1168,435,-32,-2
900.0,324,117,69,-105,-105,375,435,450,433,444,435,6,-2
887.0,325,8,12,105,105,585,645,601,647,597,645,4,2
854.0,326,305,462,-105,105,375,645,782,649,837,645,-55,4
816.0,327,327,583,105,105,585,645,1231,634,1168,645,63,-11
749.0,328,106,69,-105,105,375,645,449,644,444,645,5,-1
1287.0,329,180,183,-105,105,375,645,546,646,558,645,-12,1
848.0,330,323,583,105,105,585,645,1223,639,1168,645,55,-6
784.0,331,347,583,-105,105,375,645,976,640,958,645,18,-5
999.0,332,281,462,105,105,585,645,1048,651,1047,645,1,6
1085.0,333,314,462,-105,-105,375,435,756,431,837,435,-81,-4
799.0,334,135,119,105,-105,585,435,718,431,704,435,14,-4
852.0,335,125,119,105,105,585,645,729,646,704,645,25,1
800.0,336,336,583,105,-105,585,435,1091,430,1168,435,-77,-5
816.0,337,321,583,105,105,585,645,1196,639,1168,645,28,-6
916.0,338,174,183,105,-105,585,435,780,441,768,435,12,6
952.0,339,203,262,105,105,585,645,857,637,847,645,10,-8
950.0,340,274,355,-105,-105,375,435,671,440,730,435,-59,5
1050.0,341,273,355,-105,-105,375,435,725,432,730,435,-5,-3
749.0,342,192,183,-105,-105,375,435,593,440,558,435,35,5
1184.0,343,209,262,105,105,585,645,838,650,847,645,-9,5
1367.0,344,325,583,105,105,585,645,1134,650,1168,645,-34,5
869.0,345,11,12,105,-105,585,435,592,437,597,435,-5,2
784.0,346,198,183,-105,-105,375,435,519,435,558,435,-39,0
1085.0,347,73,33,-105,-105,375,435,404,435,408,435,-4,0
984.0,348,359,583,-105,-105,375,435,907,443,958,435,-51,8
701.0,349,126,119,105,105,585,645,719,649,704,645,15,4
765.0,350,306,462,-105,105,375,645,772,657,837,645,-65,12
718.0,351,3,12,105,105,585,645,595,648,597,645,-2,3
699.0,352,127,119,105,105,585,645,717,655,704,645,13,10
918.0,353,324,583,105,105,585,645,1187,650,1168,645,19,5
788.0,354,265,355,-105,105,375,645,720,647,730,645,-10,2
600.0,355,116,69,-105,-105,375,435,455,435,444,435,11,0
800.0,356,331,583,105,-105,585,435,1183,431,1168,435,15,-4
569.0,357,233,262,-105,-105,375,435,654,433,637,435,17,-2
649.0,358,226,262,-105,105,375,645,635,651,637,645,-2,6
636.0,359,7,12,105,105,585,645,601,646,597,645,4,1
