completion_time,trial,condition,distance,shift_x,shift_y,start_x,start_y,cursor_endpoint_x,cursor_endpoint_y,target_x,target_y,target_to_endpoint_x,target_to_endpoint_y
649.0,43,43,33,105,105,585,645,613,645,618,645,-5,0
600.0,44,289,462,105,105,585,645,927,651,1047,645,-120,6
485.0,45,45,33,105,105,585,645,625,644,618,645,7,-1
547.0,46,96,69,105,-105,585,435,643,437,654,435,-11,2
815.0,47,114,69,-105,-105,375,435,429,438,444,435,-15,3
1166.0,48,48,33,105,105,585,645,619,650,618,645,1,5
699.0,49,49,33,105,105,585,645,629,651,618,645,11,6
650.0,50,186,183,-105,105,375,645,548,647,558,645,-10,2
500.0,51,51,33,105,-105,585,435,613,431,618,435,-5,-4
550.0,52,199,183,-105,-105,375,435,585,435,558,435,27,0
686.0,53,268,355,-105,105,375,645,684,657,730,645,-46,12
651.0,54,322,583,105,105,585,645,1220,659,1168,645,52,14
1116.0,55,334,583,105,-105,585,435,1155,448,1168,435,-13,13
634.0,56,70,33,-105,-105,375,435,398,430,408,435,-10,-5
585.0,57,308,462,-105,105,375,645,767,646,837,645,-70,1
583.0,58,282,462,105,105,585,645,972,628,1047,645,-75,-17
1267.0,59,353,583,-105,-105,375,435,834,414,958,435,-124,-21
636.0,60,88,69,105,105,585,645,671,648,654,645,17,3
535.0,61,356,583,-105,-105,375,435,837,424,958,435,-121,-11
452.0,62,286,462,105,105,585,645,1007,631,1047,645,-40,-14
433.0,63,63,33,-105,105,375,645,408,647,408,645,0,2
932.0,64,58,33,105,-105,585,435,616,430,618,435,-2,-5
568.0,65,332,583,105,-105,585,435,1107,415,1168,435,-61,-20
948.0,66,8,12,105,105,585,645,592,647,597,645,-5,2
668.0,67,67,33,-105,105,375,645,419,647,408,645,11,2
468.0,68,177,183,105,-105,585,435,800,432,768,435,32,-3
1365.0,69,138,119,105,-105,585,435,708,440,704,435,4,5
750.0,70,56,33,105,-105,585,435,623,435,618,435,5,0
599.0,71,203,262,105,105,585,645,809,653,847,645,-38,8
683.0,72,320,583,105,105,585,645,1139,642,1168,645,-29,-3
515.0,73,191,183,-105,-105,375,435,539,442,558,435,-19,7
382.0,74,151,119,-105,-105,375,435,495,436,494,435,1,1
402.0,75,75,33,-105,-105,375,435,421,431,408,435,13,-4
416.0,76,76,33,-105,-105,375,435,413,439,408,435,5,4
367.0,77,44,33,105,105,585,645,622,649,618,645,4,4
285.0,78,93,69,105,-105,585,435,666,440,654,435,12,5
416.0,79,182,183,-105,105,375,645,578,656,558,645,20,11
401.0,80,3,12,105,105,585,645,592,648,597,645,-5,3
367.0,81,180,183,-105,105,375,645,547,645,558,645,-11,0
567.0,82,267,355,-105,105,375,645,715,645,730,645,-15,0
367.0,83,0,12,105,105,585,645,594,644,597,645,-3,-1
383.0,84,140,119,-105,105,375,645,514,653,494,645,20,8
618.0,85,164,183,105,105,585,645,725,649,768,645,-43,4
350.0,86,12,12,105,-105,585,435,597,436,597,435,0,1
551.0,87,230,262,-105,-105,375,435,609,437,637,435,-28,2
568.0,88,305,462,-105,105,375,645,728,616,837,645,-109,-29
483.0,89,84,69,105,105,585,645,651,649,654,645,-3,4
1134.0,90,185,183,-105,105,375,645,564,645,558,645,6,0
684.0,91,149,119,-105,105,375,645,527,646,494,645,33,1
582.0,92,294,462,105,-105,585,435,927,425,1047,435,-120,-10
666.0,93,176,183,105,-105,585,435,745,425,768,435,-23,-10
620.0,94,343,583,-105,105,375,645,807,642,958,645,-151,-3
249.0,95,178,183,105,-105,585,435,762,429,768,435,-6,-6
551.0,96,307,462,-105,105,375,645,752,643,837,645,-85,-2
649.0,97,204,262,105,105,585,645,898,649,847,645,51,4
584.0,98,80,69,105,105,585,645,684,644,654,645,30,-1
584.0,99,303,462,-105,105,375,645,759,643,837,645,-78,-2
516.0,100,263,355,-105,105,375,645,715,651,730,645,-15,6
687.0,101,269,355,-105,105,375,645,685,643,730,645,-45,-2
548.0,102,102,69,-105,105,375,645,443,646,444,645,-1,1
453.0,103,137,119,105,-105,585,435,708,427,704,435,4,-8
400.0,104,28,12,-105,105,375,645,385,645,387,645,-2,0
452.0,105,154,119,-105,-105,375,435,487,424,494,435,-7,-11
435.0,106,106,69,-105,105,375,645,439,654,444,645,-5,9
316.0,107,107,69,-105,105,375,645,451,650,444,645,7,5
449.0,108,249,355,105,105,585,645,978,641,940,645,38,-4
502.0,109,136,119,105,-105,585,435,716,443,704,435,12,8
301.0,110,39,12,-105,-105,375,435,387,437,387,435,0,2
467.0,111,111,69,-105,-105,375,435,437,437,444,435,-7,2
1099.0,112,296,462,105,-105,585,435,1097,421,1047,435,50,-14
450.0,113,187,183,-105,105,375,645,537,662,558,645,-21,17
364.0,114,310,462,-105,-105,375,435,735,421,837,435,-102,-14
666.0,115,115,69,-105,-105,375,435,466,433,444,435,22,-2
567.0,116,317,462,-105,-105,375,435,837,443,837,435,0,8
365.0,117,123,119,105,105,585,645,734,651,704,645,30,6
384.0,118,77,33,-105,-105,375,435,408,434,408,435,0,-1
618.0,119,174,183,105,-105,585,435,829,443,768,435,61,8
418.0,120,238,262,-105,-105,375,435,641,433,637,435,4,-2
399.0,121,190,183,-105,-105,375,435,550,435,558,435,-8,0
584.0,122,122,119,105,105,585,645,750,647,704,645,46,2
584.0,123,315,462,-105,-105,375,435,727,428,837,435,-110,-7
400.0,124,100,69,-105,105,375,645,453,647,444,645,9,2
366.0,125,226,262,-105,105,375,645,581,645,637,645,-56,0
584.0,126,2,12,105,105,585,645,592,646,597,645,-5,1
600.0,127,319,462,-105,-105,375,435,840,439,837,435,3,4
550.0,128,335,583,105,-105,585,435,1163,409,1168,435,-5,-26
452.0,129,201,262,105,105,585,645,859,643,847,645,12,-2
300.0,130,95,69,105,-105,585,435,672,427,654,435,18,-8
566.0,131,270,355,-105,-105,375,435,658,433,730,435,-72,-2
316.0,132,132,119,105,-105,585,435,710,433,704,435,6,-2
369.0,133,189,183,-105,105,375,645,581,648,558,645,23,3
665.0,134,281,462,105,105,585,645,998,641,1047,645,-49,-4
383.0,135,108,69,-105,105,375,645,456,650,444,645,12,5
416.0,136,110,69,-105,-105,375,435,455,426,444,435,11,-9
382.0,137,183,183,-105,105,375,645,558,642,558,645,0,-3
399.0,138,206,262,105,105,585,645,841,636,847,645,-6,-9
301.0,139,157,119,-105,-105,375,435,514,436,494,435,20,1
385.0,140,81,69,105,105,585,645,676,648,654,645,22,3
133.0,141,20,12,-105,105,375,645,386,646,387,645,-1,1
368.0,142,198,183,-105,-105,375,435,547,434,558,435,-11,-1
300.0,143,9,12,105,105,585,645,593,646,597,645,-4,1
369.0,144,55,33,105,-105,585,435,616,436,618,435,-2,1
338.0,145,145,119,-105,105,375,645,507,650,494,645,13,5
435.0,146,144,119,-105,105,375,645,500,640,494,645,6,-5
484.0,147,127,119,105,105,585,645,712,647,704,645,8,2
550.0,148,169,183,105,105,585,645,717,636,768,645,-51,-9
451.0,149,168,183,105,105,585,645,767,641,768,645,-1,-4
334.0,150,150,119,-105,-105,375,435,528,438,494,435,34,3
634.0,151,255,355,105,-105,585,435,970,421,940,435,30,-14
617.0,152,152,119,-105,-105,375,435,478,440,494,435,-16,5
316.0,153,142,119,-105,105,375,645,521,654,494,645,27,9
1170.0,154,244,355,105,105,585,645,975,655,940,645,35,10
480.0,155,167,183,105,105,585,645,761,633,768,645,-7,-12
416.0,156,200,262,105,105,585,645,858,652,847,645,11,7
264.0,157,99,69,105,-105,585,435,652,436,654,435,-2,1
716.0,158,214,262,105,-105,585,435,821,439,847,435,-26,4
434.0,159,228,262,-105,105,375,645,646,652,637,645,9,7
3219.0,160,37,12,-105,-105,375,435,385,439,387,435,-2,4
536.0,161,345,583,-105,105,375,645,915,656,958,645,-43,11
383.0,162,38,12,-105,-105,375,435,386,433,387,435,-1,-2
383.0,163,124,119,105,105,585,645,710,653,704,645,6,8
483.0,164,68,33,-105,105,375,645,413,645,408,645,5,0
501.0,165,89,69,105,105,585,645,671,648,654,645,17,3
518.0,166,247,355,105,105,585,645,883,641,940,645,-57,-4
600.0,167,72,33,-105,-105,375,435,408,434,408,435,0,-1
599.0,168,329,583,105,105,585,645,1089,638,1168,645,-79,-7
533.0,169,257,355,105,-105,585,435,961,438,940,435,21,3
686.0,170,46,33,105,105,585,645,616,643,618,645,-2,-2
718.0,171,223,262,-105,105,375,645,652,651,637,645,15,6
615.0,172,314,462,-105,-105,375,435,778,431,837,435,-59,-4
483.0,173,21,12,-105,105,375,645,392,648,387,645,5,3
650.0,174,276,355,-105,-105,375,435,820,430,730,435,90,-5
469.0,175,278,355,-105,-105,375,435,724,440,730,435,-6,5
501.0,176,60,33,-105,105,375,645,409,648,408,645,1,3
498.0,177,82,69,105,105,585,645,650,651,654,645,-4,6
585.0,178,264,355,-105,105,375,645,663,649,730,645,-67,4
552.0,179,188,183,-105,105,375,645,585,639,558,645,27,-6
518.0,180,260,355,-105,105,375,645,673,646,730,645,-57,1
619.0,181,354,583,-105,-105,375,435,952,392,958,435,-6,-43
532.0,182,143,119,-105,105,375,645,528,644,494,645,34,-1
415.0,183,261,355,-105,105,375,645,720,646,730,645,-10,1
583.0,184,336,583,105,-105,585,435,1173,373,1168,435,5,-62
650.0,185,25,12,-105,105,375,645,383,647,387,645,-4,2
569.0,186,163,183,105,105,585,645,809,648,768,645,41,3
417.0,187,52,33,105,-105,585,435,624,429,618,435,6,-6
536.0,188,92,69,105,-105,585,435,683,436,654,435,29,1
420.0,189,50,33,105,-105,585,435,627,433,618,435,9,-2
417.0,190,215,262,105,-105,585,435,855,432,847,435,8,-3
368.0,191,73,33,-105,-105,375,435,413,433,408,435,5,-2
668.0,192,192,183,-105,-105,375,435,527,437,558,435,-31,2
667.0,193,193,183,-105,-105,375,435,543,435,558,435,-15,0
552.0,194,220,262,-105,105,375,645,637,653,637,645,0,8
568.0,195,358,583,-105,-105,375,435,986,432,958,435,28,-3
282.0,196,104,69,-105,105,375,645,447,653,444,645,3,8
536.0,197,272,355,-105,-105,375,435,750,423,730,435,20,-12
400.0,198,195,183,-105,-105,375,435,571,434,558,435,13,-1
701.0,199,342,583,-105,105,375,645,874,643,958,645,-84,-2
616.0,200,277,355,-105,-105,375,435,691,429,730,435,-39,-6
401.0,201,184,183,-105,105,375,645,559,651,558,645,1,6
332.0,202,213,262,105,-105,585,435,841,412,847,435,-6,-23
318.0,203,130,119,105,-105,585,435,714,432,704,435,10,-3
466.0,204,241,355,105,105,585,645,892,645,940,645,-48,0
783.0,205,229,262,-105,105,375,645,667,654,637,645,30,9
530.0,206,74,33,-105,-105,375,435,419,439,408,435,11,4
1335.0,207,86,69,105,105,585,645,666,643,654,645,12,-2
534.0,208,208,262,105,105,585,645,797,639,847,645,-50,-6
469.0,209,119,69,-105,-105,375,435,472,437,444,435,28,2
316.0,210,59,33,105,-105,585,435,632,435,618,435,14,0
401.0,211,237,262,-105,-105,375,435,623,440,637,435,-14,5
468.0,212,202,262,105,105,585,645,819,642,847,645,-28,-3
316.0,213,61,33,-105,105,375,645,412,641,408,645,4,-4
330.0,214,53,33,105,-105,585,435,624,429,618,435,6,-6
299.0,215,181,183,-105,105,375,645,561,648,558,645,3,3
552.0,216,325,583,105,105,585,645,1123,612,1168,645,-45,-33
719.0,217,125,119,105,105,585,645,746,648,704,645,42,3
602.0,218,78,33,-105,-105,375,435,416,435,408,435,8,0
400.0,219,221,262,-105,105,375,645,645,657,637,645,8,12
567.0,220,344,583,-105,105,375,645,889,635,958,645,-69,-10
367.0,221,11,12,105,-105,585,435,594,437,597,435,-3,2
417.0,222,222,262,-105,105,375,645,637,646,637,645,0,1
417.0,223,259,355,105,-105,585,435,917,419,940,435,-23,-16
385.0,224,90,69,105,-105,585,435,636,428,654,435,-18,-7
817.0,225,10,12,105,-105,585,435,598,436,597,435,1,1
415.0,226,285,462,105,105,585,645,974,659,1047,645,-73,14
399.0,227,227,262,-105,105,375,645,619,655,637,645,-18,10
466.0,228,298,462,105,-105,585,435,1025,405,1047,435,-22,-30
448.0,229,205,262,105,105,585,645,872,652,847,645,25,7
584.0,230,299,462,105,-105,585,435,945,410,1047,435,-102,-25
533.0,231,306,462,-105,105,375,645,761,644,837,645,-76,-1
317.0,232,33,12,-105,-105,375,435,385,438,387,435,-2,3
568.0,233,212,262,105,-105,585,435,927,427,847,435,80,-8
450.0,234,165,183,105,105,585,645,771,644,768,645,3,-1
582.0,235,1,12,105,105,585,645,599,648,597,645,2,3
516.0,236,243,355,105,105,585,645,896,633,940,645,-44,-12
716.0,237,236,262,-105,-105,375,435,631,439,637,435,-6,4
651.0,238,194,183,-105,-105,375,435,550,436,558,435,-8,1
586.0,239,309,462,-105,105,375,645,758,661,837,645,-79,16
336.0,240,224,262,-105,105,375,645,639,653,637,645,2,8
582.0,241,148,119,-105,105,375,645,503,656,494,645,9,11
385.0,242,211,262,105,-105,585,435,843,428,847,435,-4,-7
685.0,243,324,583,105,105,585,645,1093,642,1168,645,-75,-3
502.0,244,240,355,105,105,585,645,835,649,940,645,-105,4
617.0,245,210,262,105,-105,585,435,810,431,847,435,-37,-4
369.0,246,116,69,-105,-105,375,435,436,432,444,435,-8,-3
567.0,247,245,355,105,105,585,645,899,647,940,645,-41,2
566.0,248,348,583,-105,105,375,645,861,640,958,645,-97,-5
420.0,249,14,12,105,-105,585,435,596,435,597,435,-1,0
518.0,250,350,583,-105,-105,375,435,861,422,958,435,-97,-13
483.0,251,71,33,-105,-105,375,435,411,436,408,435,3,1
418.0,252,252,355,105,-105,585,435,1002,417,940,435,62,-18
418.0,253,253,355,105,-105,585,435,943,433,940,435,3,-2
617.0,254,254,355,105,-105,585,435,902,434,940,435,-38,-1
568.0,255,219,262,105,-105,585,435,899,436,847,435,52,1
466.0,256,57,33,105,-105,585,435,627,436,618,435,9,1
649.0,257,233,262,-105,-105,375,435,661,439,637,435,24,4
749.0,258,141,119,-105,105,375,645,487,656,494,645,-7,11
635.0,259,97,69,105,-105,585,435,665,439,654,435,11,4
400.0,260,172,183,105,-105,585,435,800,434,768,435,32,-1
483.0,261,131,119,105,-105,585,435,736,435,704,435,32,0
485.0,262,162,183,105,105,585,645,757,642,768,645,-11,-3
567.0,263,87,69,105,105,585,645,654,644,654,645,0,-1
583.0,264,113,69,-105,-105,375,435,430,437,444,435,-14,2
462.0,265,47,33,105,105,585,645,627,648,618,645,9,3
683.0,266,311,462,-105,-105,375,435,784,431,837,435,-53,-4
682.0,267,341,583,-105,105,375,645,814,644,958,645,-144,-1
718.0,268,22,12,-105,105,375,645,386,645,387,645,-1,0
533.0,269,251,355,105,-105,585,435,908,437,940,435,-32,2
517.0,270,340,583,-105,105,375,645,899,636,958,645,-59,-9
350.0,271,271,355,-105,-105,375,435,731,438,730,435,1,3
351.0,272,239,262,-105,-105,375,435,634,430,637,435,-3,-5
600.0,273,79,33,-105,-105,375,435,399,437,408,435,-9,2
552.0,274,346,583,-105,105,375,645,877,642,958,645,-81,-3
568.0,275,156,119,-105,-105,375,435,538,441,494,435,44,6
383.0,276,129,119,105,105,585,645,725,640,704,645,21,-5
600.0,277,24,12,-105,105,375,645,390,646,387,645,3,1
534.0,278,266,355,-105,105,375,645,737,644,730,645,7,-1
384.0,279,279,355,-105,-105,375,435,726,421,730,435,-4,-14
787.0,280,217,262,105,-105,585,435,928,429,847,435,81,-6
334.0,281,161,183,105,105,585,645,770,647,768,645,2,2
653.0,282,288,462,105,105,585,645,968,643,1047,645,-79,-2
365.0,283,248,355,105,105,585,645,920,637,940,645,-20,-8
585.0,284,27,12,-105,105,375,645,388,648,387,645,1,3
565.0,285,105,69,-105,105,375,645,430,651,444,645,-14,6
587.0,286,62,33,-105,105,375,645,417,650,408,645,9,5
619.0,287,85,69,105,105,585,645,676,648,654,645,22,3
589.0,288,231,262,-105,-105,375,435,617,455,637,435,-20,20
1100.0,289,218,262,105,-105,585,435,874,431,847,435,27,-4
782.0,290,139,119,105,-105,585,435,711,432,704,435,7,-3
1365.0,291,36,12,-105,-105,375,435,383,435,387,435,-4,0
551.0,292,171,183,105,-105,585,435,823,454,768,435,55,19
534.0,293,290,462,105,-105,585,435,951,431,1047,435,-96,-4
484.0,294,69,33,-105,105,375,645,407,652,408,645,-1,7
933.0,295,5,12,105,105,585,645,596,644,597,645,-1,-1
432.0,296,295,462,105,-105,585,435,1054,422,1047,435,7,-13
548.0,297,292,462,105,-105,585,435,942,438,1047,435,-105,3
353.0,298,135,119,105,-105,585,435,712,433,704,435,8,-2
803.0,299,173,183,105,-105,585,435,757,432,768,435,-11,-3
564.0,300,242,355,105,105,585,645,877,641,940,645,-63,-4
200.0,301,250,355,105,-105,585,435,875,429,940,435,-65,-6
502.0,302,302,462,-105,105,375,645,788,646,837,645,-49,1
519.0,303,323,583,105,105,585,645,1114,625,1168,645,-54,-20
468.0,304,29,12,-105,105,375,645,383,643,387,645,-4,-2
503.0,305,155,119,-105,-105,375,435,503,434,494,435,9,-1
416.0,306,117,69,-105,-105,375,435,457,433,444,435,13,-2
566.0,307,347,583,-105,105,375,645,928,655,958,645,-30,10
1150.0,308,126,119,105,105,585,645,755,650,704,645,51,5
984.0,309,197,183,-105,-105,375,435,571,434,558,435,13,-1
734.0,310,339,583,105,-105,585,435,1088,425,1168,435,-80,-10
698.0,311,275,355,-105,-105,375,435,621,424,730,435,-109,-11
567.0,312,359,583,-105,-105,375,435,825,433,958,435,-133,-2
616.0,313,313,462,-105,-105,375,435,751,432,837,435,-86,-3
468.0,314,121,119,105,105,585,645,746,652,704,645,42,7
668.0,315,327,583,105,105,585,645,1186,622,1168,645,18,-23
551.0,316,109,69,-105,105,375,645,426,641,444,645,-18,-4
565.0,317,120,119,105,105,585,645,718,647,704,645,14,2
668.0,318,318,462,-105,-105,375,435,769,419,837,435,-68,-16
601.0,319,256,355,105,-105,585,435,887,425,940,435,-53,-10
503.0,320,300,462,-105,105,375,645,790,634,837,645,-47,-11
351.0,321,196,183,-105,-105,375,435,575,428,558,435,17,-7
299.0,322,112,69,-105,-105,375,435,447,434,444,435,3,-1
416.0,323,207,262,105,105,585,645,872,652,847,645,25,7
549.0,324,274,355,-105,-105,375,435,685,416,730,435,-45,-19
449.0,325,118,69,-105,-105,375,435,450,443,444,435,6,8
600.0,326,18,12,105,-105,585,435,599,430,597,435,2,-5
413.0,327,146,119,-105,105,375,645,499,656,494,645,5,11
502.0,328,328,583,105,105,585,645,1135,626,1168,645,-33,-19
551.0,329,54,33,105,-105,585,435,632,435,618,435,14,0
466.0,330,175,183,105,-105,585,435,774,435,768,435,6,0
565.0,331,331,583,105,-105,585,435,1061,427,1168,435,-107,-8
451.0,332,65,33,-105,105,375,645,418,646,408,645,10,1
535.0,333,333,583,105,-105,585,435,1146,421,1168,435,-22,-14
603.0,334,337,583,105,-105,585,435,1152,419,1168,435,-16,-16
659.0,335,287,462,105,105,585,645,1004,645,1047,645,-43,0
565.0,336,32,12,-105,-105,375,435,389,433,387,435,2,-2
437.0,337,273,355,-105,-105,375,435,700,433,730,435,-30,-2
503.0,338,338,583,105,-105,585,435,1293,426,1168,435,125,-9
765.0,339,30,12,-105,-105,375,435,383,435,387,435,-4,0
734.0,340,330,583,105,-105,585,435,1199,425,1168,435,31,-10
448.0,341,258,355,105,-105,585,435,929,433,940,435,-11,-2
467.0,342,265,355,-105,105,375,645,744,649,730,645,14,4
584.0,343,166,183,105,105,585,645,788,636,768,645,20,-9
1200.0,344,284,462,105,105,585,645,1057,658,1047,645,10,13
648.0,345,246,355,105,105,585,645,904,639,940,645,-36,-6
582.0,346,134,119,105,-105,585,435,689,423,704,435,-15,-12
698.0,347,26,12,-105,105,375,645,382,644,387,645,-5,-1
570.0,348,283,462,105,105,585,645,1071,633,1047,645,24,-12
352.0,349,94,69,105,-105,585,435,672,432,654,435,18,-3
416.0,350,179,183,105,-105,585,435,790,437,768,435,22,2
568.0,351,351,583,-105,-105,375,435,864,419,958,435,-94,-16
482.0,352,352,583,-105,-105,375,435,890,431,958,435,-68,-4
331.0,353,232,262,-105,-105,375,435,652,435,637,435,15,0
301.0,354,153,119,-105,-105,375,435,511,442,494,435,17,7
546.0,355,355,583,-105,-105,375,435,892,415,958,435,-66,-20
752.0,356,101,69,-105,105,375,645,448,652,444,645,4,7
615.0,357,19,12,105,-105,585,435,593,437,597,435,-4,2
486.0,358,301,462,-105,105,375,645,758,642,837,645,-79,-3
465.0,359,291,462,105,-105,585,435,1068,430,1047,435,21,-5
