time,trial,condition,distance,shift_x,shift_y,start_x,start_y,cursor_x,cursor_y,target_x,target_y
606.0,0,315,512,100,100,580,640,-283,1,1092,640
814.0,0,315,462,-105,-105,375,435,-283,1,837,435
835.0,0,315,462,-105,-105,375,435,-283,1,837,435
852.0,0,315,462,-105,-105,375,435,-283,1,837,435
871.0,0,315,462,-105,-105,375,435,-283,1,837,435
888.0,0,315,462,-105,-105,375,435,-283,1,837,435
904.0,0,315,462,-105,-105,375,435,-283,1,837,435
921.0,0,315,462,-105,-105,375,435,-283,1,837,435
937.0,0,315,462,-105,-105,375,435,-283,1,837,435
953.0,0,315,462,-105,-105,375,435,-283,1,837,435
969.0,0,315,462,-105,-105,375,435,-283,1,837,435
988.0,0,315,462,-105,-105,375,435,-283,1,837,435
1003.0,0,315,462,-105,-105,375,435,-283,1,837,435
1020.0,0,315,462,-105,-105,375,435,-283,1,837,435
1037.0,0,315,462,-105,-105,375,435,-283,1,837,435
1053.0,0,315,462,-105,-105,375,435,-283,1,837,435
1072.0,0,315,462,-105,-105,375,435,-283,1,837,435
1086.0,0,315,462,-105,-105,375,435,-283,1,837,435
1104.0,0,315,462,-105,-105,375,435,-283,1,837,435
1121.0,0,315,462,-105,-105,375,435,-283,1,837,435
1138.0,0,315,462,-105,-105,375,435,-283,1,837,435
1153.0,0,315,462,-105,-105,375,435,-283,1,837,435
1171.0,0,315,462,-105,-105,375,435,-283,1,837,435
1187.0,0,315,462,-105,-105,375,435,-283,1,837,435
1204.0,0,315,462,-105,-105,375,435,-283,1,837,435
1221.0,0,315,462,-105,-105,375,435,-283,1,837,435
1238.0,0,315,462,-105,-105,375,435,-283,1,837,435
1254.0,0,315,462,-105,-105,375,435,-283,1,837,435
1269.0,0,315,462,-105,-105,375,435,-283,1,837,435
1286.0,0,315,462,-105,-105,375,435,-283,1,837,435
1302.0,0,315,462,-105,-105,375,435,-283,1,837,435
1323.0,0,315,462,-105,-105,375,435,-283,1,837,435
1336.0,0,315,462,-105,-105,375,435,-283,1,837,435
1356.0,0,315,462,-105,-105,375,435,-283,1,837,435
1369.0,0,315,462,-105,-105,375,435,-283,1,837,435
1389.0,0,315,462,-105,-105,375,435,-283,1,837,435
1402.0,0,315,462,-105,-105,375,435,-283,1,837,435
1422.0,0,315,462,-105,-105,375,435,-283,1,837,435
1436.0,0,315,462,-105,-105,375,435,-283,1,837,435
1454.0,0,315,462,-105,-105,375,435,-283,1,837,435
1470.0,0,315,462,-105,-105,375,435,-283,1,837,435
1488.0,0,315,462,-105,-105,375,435,-283,1,837,435
1502.0,0,315,462,-105,-105,375,435,-283,1,837,435
1519.0,0,315,462,-105,-105,375,435,-283,1,837,435
1536.0,0,315,462,-105,-105,375,435,-283,1,837,435
1552.0,0,315,462,-105,-105,375,435,-283,1,837,435
1570.0,0,315,462,-105,-105,375,435,-283,1,837,435
1587.0,0,315,462,-105,-105,375,435,-283,1,837,435
1602.0,0,315,462,-105,-105,375,435,-283,1,837,435
1618.0,0,315,462,-105,-105,375,435,-283,1,837,435
1638.0,0,315,462,-105,-105,375,435,-283,1,837,435
1654.0,0,315,462,-105,-105,375,435,-283,1,837,435
1672.0,0,315,462,-105,-105,375,435,-283,1,837,435
1686.0,0,315,462,-105,-105,375,435,-283,1,837,435
1704.0,0,315,462,-105,-105,375,435,-283,1,837,435
1719.0,0,315,462,-105,-105,375,435,-283,1,837,435
1737.0,0,315,462,-105,-105,375,435,-283,1,837,435
1752.0,0,315,462,-105,-105,375,435,-283,1,837,435
1770.0,0,315,462,-105,-105,375,435,-283,1,837,435
1788.0,0,315,462,-105,-105,375,435,-283,1,837,435
1803.0,0,315,462,-105,-105,375,435,-283,1,837,435
1819.0,0,315,462,-105,-105,375,435,-283,1,837,435
1837.0,0,315,462,-105,-105,375,435,-283,1,837,435
