time,trial,condition,distance,shift_x,shift_y,start_x,start_y,cursor_x,cursor_y,target_x,target_y
419.0,0,0,512,100,100,580,640,-283,1,1092,640
586.0,0,0,12,105,105,585,645,630,621,597,645
608.0,0,0,12,105,105,585,645,630,621,597,645
625.0,0,0,12,105,105,585,645,630,621,597,645
643.0,0,0,12,105,105,585,645,630,621,597,645
660.0,0,0,12,105,105,585,645,630,621,597,645
677.0,0,0,12,105,105,585,645,630,621,597,645
693.0,0,0,12,105,105,585,645,630,621,597,645
710.0,0,0,12,105,105,585,645,629,621,597,645
727.0,0,0,12,105,105,585,645,628,621,597,645
744.0,0,0,12,105,105,585,645,627,621,597,645
758.0,0,0,12,105,105,585,645,627,621,597,645
775.0,0,0,12,105,105,585,645,625,619,597,645
792.0,0,0,12,105,105,585,645,622,610,597,645
808.0,0,0,12,105,105,585,645,620,596,597,645
827.0,0,0,12,105,105,585,645,619,581,597,645
843.0,0,0,12,105,105,585,645,618,562,597,645
860.0,0,0,12,105,105,585,645,618,538,597,645
877.0,0,0,12,105,105,585,645,619,519,597,645
893.0,0,0,12,105,105,585,645,620,512,597,645
910.0,0,0,12,105,105,585,645,622,512,597,645
927.0,0,0,12,105,105,585,645,625,524,597,645
943.0,0,0,12,105,105,585,645,626,547,597,645
959.0,0,0,12,105,105,585,645,625,580,597,645
975.0,0,0,12,105,105,585,645,620,616,597,645
991.0,0,0,12,105,105,585,645,610,655,597,645
1011.0,0,0,12,105,105,585,645,600,697,597,645
1027.0,0,0,12,105,105,585,645,595,734,597,645
1044.0,0,0,12,105,105,585,645,592,757,597,645
1060.0,0,0,12,105,105,585,645,592,762,597,645
1077.0,0,0,12,105,105,585,645,592,761,597,645
1093.0,0,0,12,105,105,585,645,592,758,597,645
1110.0,0,0,12,105,105,585,645,594,744,597,645
1126.0,0,0,12,105,105,585,645,599,722,597,645
1143.0,0,0,12,105,105,585,645,608,684,597,645
1159.0,0,0,12,105,105,585,645,613,660,597,645
1175.0,0,0,12,105,105,585,645,617,644,597,645
1196.0,0,0,12,105,105,585,645,619,638,597,645
1210.0,0,0,12,105,105,585,645,619,638,597,645
1227.0,0,0,12,105,105,585,645,619,638,597,645
1244.0,0,0,12,105,105,585,645,620,638,597,645
1260.0,0,0,12,105,105,585,645,620,638,597,645
1277.0,0,0,12,105,105,585,645,620,639,597,645
1294.0,0,0,12,105,105,585,645,620,640,597,645
1311.0,0,0,12,105,105,585,645,619,642,597,645
1327.0,0,0,12,105,105,585,645,619,647,597,645
1344.0,0,0,12,105,105,585,645,618,648,597,645
1361.0,0,0,12,105,105,585,645,618,648,597,645
1377.0,0,0,12,105,105,585,645,618,648,597,645
1393.0,0,0,12,105,105,585,645,618,648,597,645
1411.0,0,0,12,105,105,585,645,618,648,597,645
1428.0,0,0,12,105,105,585,645,618,648,597,645
1443.0,0,0,12,105,105,585,645,618,648,597,645
1461.0,0,0,12,105,105,585,645,618,648,597,645
1478.0,0,0,12,105,105,585,645,618,648,597,645
1493.0,0,0,12,105,105,585,645,618,648,597,645
1510.0,0,0,12,105,105,585,645,618,648,597,645
1527.0,0,0,12,105,105,585,645,618,648,597,645
1544.0,0,0,12,105,105,585,645,618,648,597,645
1560.0,0,0,12,105,105,585,645,618,648,597,645
1577.0,0,0,12,105,105,585,645,618,648,597,645
1594.0,0,0,12,105,105,585,645,618,648,597,645
1611.0,0,0,12,105,105,585,645,618,648,597,645
1626.0,0,0,12,105,105,585,645,618,648,597,645
1644.0,0,0,12,105,105,585,645,618,648,597,645
1658.0,0,0,12,105,105,585,645,618,648,597,645
1676.0,0,0,12,105,105,585,645,618,648,597,645
1693.0,0,0,12,105,105,585,645,618,648,597,645
1710.0,0,0,12,105,105,585,645,618,648,597,645
1727.0,0,0,12,105,105,585,645,618,648,597,645
1744.0,0,0,12,105,105,585,645,618,648,597,645
1761.0,0,0,12,105,105,585,645,618,648,597,645
1778.0,0,0,12,105,105,585,645,618,648,597,645
1793.0,0,0,12,105,105,585,645,618,648,597,645
1810.0,0,0,12,105,105,585,645,618,648,597,645
1827.0,0,0,12,105,105,585,645,618,648,597,645
1844.0,0,0,12,105,105,585,645,618,648,597,645
1861.0,0,0,12,105,105,585,645,618,648,597,645
1877.0,0,0,12,105,105,585,645,618,648,597,645
1894.0,0,0,12,105,105,585,645,618,648,597,645
1911.0,0,0,12,105,105,585,645,618,648,597,645
1928.0,0,0,12,105,105,585,645,618,648,597,645
1942.0,0,0,12,105,105,585,645,618,648,597,645
1959.0,0,0,12,105,105,585,645,617,648,597,645
1976.0,0,0,12,105,105,585,645,617,648,597,645
1994.0,0,0,12,105,105,585,645,617,648,597,645
2011.0,0,0,12,105,105,585,645,617,648,597,645
2027.0,0,0,12,105,105,585,645,617,648,597,645
2044.0,0,0,12,105,105,585,645,617,648,597,645
2061.0,0,0,12,105,105,585,645,617,648,597,645
2077.0,0,0,12,105,105,585,645,617,648,597,645
2093.0,0,0,12,105,105,585,645,617,648,597,645
2110.0,0,0,12,105,105,585,645,617,648,597,645
2127.0,0,0,12,105,105,585,645,617,648,597,645
2143.0,0,0,12,105,105,585,645,616,648,597,645
2160.0,0,0,12,105,105,585,645,616,648,597,645
2177.0,0,0,12,105,105,585,645,616,648,597,645
2194.0,0,0,12,105,105,585,645,616,648,597,645
2209.0,0,0,12,105,105,585,645,616,648,597,645
2225.0,0,0,12,105,105,585,645,618,648,597,645
2244.0,0,0,12,105,105,585,645,618,648,597,645
2260.0,0,0,12,105,105,585,645,617,648,597,645
2277.0,0,0,12,105,105,585,645,613,649,597,645
2293.0,0,0,12,105,105,585,645,606,649,597,645
2310.0,0,0,12,105,105,585,645,599,650,597,645
2325.0,0,0,12,105,105,585,645,596,650,597,645
2343.0,0,0,12,105,105,585,645,595,650,597,645
2360.0,0,0,12,105,105,585,645,595,650,597,645
2377.0,0,0,12,105,105,585,645,595,650,597,645
2394.0,0,0,12,105,105,585,645,595,651,597,645
2410.0,0,0,12,105,105,585,645,595,651,597,645
2427.0,0,0,12,105,105,585,645,595,651,597,645
2444.0,0,0,12,105,105,585,645,595,651,597,645
2460.0,0,0,12,105,105,585,645,595,651,597,645
2477.0,0,0,12,105,105,585,645,595,651,597,645
2493.0,0,0,12,105,105,585,645,595,651,597,645
2510.0,0,0,12,105,105,585,645,595,652,597,645
2527.0,0,0,12,105,105,585,645,596,655,597,645
2544.0,0,0,12,105,105,585,645,596,658,597,645
2560.0,0,0,12,105,105,585,645,596,659,597,645
2577.0,0,0,12,105,105,585,645,596,659,597,645
2594.0,0,0,12,105,105,585,645,596,659,597,645
2611.0,0,0,12,105,105,585,645,596,659,597,645
2628.0,0,0,12,105,105,585,645,597,659,597,645
2643.0,0,0,12,105,105,585,645,600,660,597,645
2661.0,0,0,12,105,105,585,645,604,661,597,645
2676.0,0,0,12,105,105,585,645,605,661,597,645
2693.0,0,0,12,105,105,585,645,605,661,597,645
2710.0,0,0,12,105,105,585,645,605,660,597,645
2728.0,0,0,12,105,105,585,645,603,659,597,645
2744.0,0,0,12,105,105,585,645,602,658,597,645
2760.0,0,0,12,105,105,585,645,602,658,597,645
2777.0,0,0,12,105,105,585,645,602,658,597,645
2794.0,0,0,12,105,105,585,645,602,658,597,645
2810.0,0,0,12,105,105,585,645,602,658,597,645
2826.0,0,0,12,105,105,585,645,602,658,597,645
2845.0,0,0,12,105,105,585,645,602,658,597,645
2860.0,0,0,12,105,105,585,645,601,658,597,645
2877.0,0,0,12,105,105,585,645,601,657,597,645
2894.0,0,0,12,105,105,585,645,599,657,597,645
2911.0,0,0,12,105,105,585,645,598,657,597,645
2926.0,0,0,12,105,105,585,645,596,656,597,645
2942.0,0,0,12,105,105,585,645,594,656,597,645
2959.0,0,0,12,105,105,585,645,593,656,597,645
2976.0,0,0,12,105,105,585,645,593,656,597,645
2993.0,0,0,12,105,105,585,645,593,656,597,645
3009.0,0,0,12,105,105,585,645,592,656,597,645
3028.0,0,0,12,105,105,585,645,590,656,597,645
3042.0,0,0,12,105,105,585,645,589,655,597,645
3059.0,0,0,12,105,105,585,645,588,655,597,645
3077.0,0,0,12,105,105,585,645,588,655,597,645
3094.0,0,0,12,105,105,585,645,588,654,597,645
3111.0,0,0,12,105,105,585,645,586,654,597,645
3127.0,0,0,12,105,105,585,645,585,653,597,645
3144.0,0,0,12,105,105,585,645,585,653,597,645
3161.0,0,0,12,105,105,585,645,585,653,597,645
3178.0,0,0,12,105,105,585,645,585,653,597,645
3194.0,0,0,12,105,105,585,645,585,653,597,645
3210.0,0,0,12,105,105,585,645,585,653,597,645
3227.0,0,0,12,105,105,585,645,585,653,597,645
3244.0,0,0,12,105,105,585,645,585,653,597,645
3259.0,0,0,12,105,105,585,645,585,653,597,645
3277.0,0,0,12,105,105,585,645,585,653,597,645
3293.0,0,0,12,105,105,585,645,585,653,597,645
3310.0,0,0,12,105,105,585,645,585,653,597,645
3328.0,0,0,12,105,105,585,645,585,653,597,645
3344.0,0,0,12,105,105,585,645,585,653,597,645
3361.0,0,0,12,105,105,585,645,585,653,597,645
3377.0,0,0,12,105,105,585,645,585,653,597,645
3394.0,0,0,12,105,105,585,645,585,653,597,645
3410.0,0,0,12,105,105,585,645,585,653,597,645
3427.0,0,0,12,105,105,585,645,585,653,597,645
3444.0,0,0,12,105,105,585,645,585,653,597,645
3459.0,0,0,12,105,105,585,645,585,653,597,645
3476.0,0,0,12,105,105,585,645,585,653,597,645
3493.0,0,0,12,105,105,585,645,585,653,597,645
3510.0,0,0,12,105,105,585,645,585,653,597,645
3527.0,0,0,12,105,105,585,645,585,653,597,645
3544.0,0,0,12,105,105,585,645,585,653,597,645
3561.0,0,0,12,105,105,585,645,585,653,597,645
3578.0,0,0,12,105,105,585,645,585,653,597,645
3593.0,0,0,12,105,105,585,645,585,653,597,645
3610.0,0,0,12,105,105,585,645,585,653,597,645
3628.0,0,0,12,105,105,585,645,584,653,597,645
3644.0,0,0,12,105,105,585,645,584,653,597,645
3661.0,0,0,12,105,105,585,645,584,653,597,645
3677.0,0,0,12,105,105,585,645,584,653,597,645
3694.0,0,0,12,105,105,585,645,584,653,597,645
3710.0,0,0,12,105,105,585,645,584,653,597,645
3727.0,0,0,12,105,105,585,645,584,653,597,645
3744.0,0,0,12,105,105,585,645,584,653,597,645
3761.0,0,0,12,105,105,585,645,584,653,597,645
3777.0,0,0,12,105,105,585,645,584,653,597,645
3794.0,0,0,12,105,105,585,645,584,653,597,645
3811.0,0,0,12,105,105,585,645,584,653,597,645
3827.0,0,0,12,105,105,585,645,584,653,597,645
3844.0,0,0,12,105,105,585,645,584,653,597,645
3860.0,0,0,12,105,105,585,645,584,653,597,645
3877.0,0,0,12,105,105,585,645,584,653,597,645
3894.0,0,0,12,105,105,585,645,584,653,597,645
3911.0,0,0,12,105,105,585,645,584,653,597,645
3927.0,0,0,12,105,105,585,645,584,653,597,645
3944.0,0,0,12,105,105,585,645,584,653,597,645
3961.0,0,0,12,105,105,585,645,584,653,597,645
3978.0,0,0,12,105,105,585,645,584,653,597,645
3993.0,0,0,12,105,105,585,645,584,653,597,645
4010.0,0,0,12,105,105,585,645,584,653,597,645
4026.0,0,0,12,105,105,585,645,584,653,597,645
4043.0,0,0,12,105,105,585,645,584,653,597,645
4060.0,0,0,12,105,105,585,645,584,653,597,645
4077.0,0,0,12,105,105,585,645,584,653,597,645
4094.0,0,0,12,105,105,585,645,584,653,597,645
4109.0,0,0,12,105,105,585,645,584,653,597,645
4126.0,0,0,12,105,105,585,645,584,653,597,645
4144.0,0,0,12,105,105,585,645,584,653,597,645
4161.0,0,0,12,105,105,585,645,584,653,597,645
4177.0,0,0,12,105,105,585,645,584,653,597,645
4193.0,0,0,12,105,105,585,645,584,653,597,645
4210.0,0,0,12,105,105,585,645,584,653,597,645
4227.0,0,0,12,105,105,585,645,584,653,597,645
4244.0,0,0,12,105,105,585,645,584,653,597,645
4261.0,0,0,12,105,105,585,645,584,653,597,645
4277.0,0,0,12,105,105,585,645,584,653,597,645
4294.0,0,0,12,105,105,585,645,584,653,597,645
4311.0,0,0,12,105,105,585,645,584,653,597,645
4328.0,0,0,12,105,105,585,645,584,653,597,645
4344.0,0,0,12,105,105,585,645,584,653,597,645
4360.0,0,0,12,105,105,585,645,584,653,597,645
4377.0,0,0,12,105,105,585,645,584,653,597,645
4393.0,0,0,12,105,105,585,645,584,653,597,645
4410.0,0,0,12,105,105,585,645,584,653,597,645
4427.0,0,0,12,105,105,585,645,584,653,597,645
