time,trial,condition,distance,shift_x,shift_y,start_x,start_y,cursor_x,cursor_y,target_x,target_y
366.0,0,285,512,100,100,580,640,-283,1,1092,640
529.0,0,285,462,105,105,585,645,656,589,1047,645
549.0,0,285,462,105,105,585,645,656,589,1047,645
567.0,0,285,462,105,105,585,645,656,589,1047,645
585.0,0,285,462,105,105,585,645,657,589,1047,645
601.0,0,285,462,105,105,585,645,657,589,1047,645
617.0,0,285,462,105,105,585,645,657,589,1047,645
634.0,0,285,462,105,105,585,645,657,590,1047,645
651.0,0,285,462,105,105,585,645,658,590,1047,645
668.0,0,285,462,105,105,585,645,659,590,1047,645
685.0,0,285,462,105,105,585,645,659,590,1047,645
700.0,0,285,462,105,105,585,645,659,590,1047,645
717.0,0,285,462,105,105,585,645,659,590,1047,645
734.0,0,285,462,105,105,585,645,659,590,1047,645
750.0,0,285,462,105,105,585,645,659,590,1047,645
766.0,0,285,462,105,105,585,645,659,590,1047,645
783.0,0,285,462,105,105,585,645,659,590,1047,645
802.0,0,285,462,105,105,585,645,659,590,1047,645
818.0,0,285,462,105,105,585,645,659,590,1047,645
834.0,0,285,462,105,105,585,645,659,590,1047,645
851.0,0,285,462,105,105,585,645,659,590,1047,645
867.0,0,285,462,105,105,585,645,659,590,1047,645
884.0,0,285,462,105,105,585,645,659,590,1047,645
900.0,0,285,462,105,105,585,645,659,590,1047,645
917.0,0,285,462,105,105,585,645,659,590,1047,645
935.0,0,285,462,105,105,585,645,659,590,1047,645
950.0,0,285,462,105,105,585,645,659,590,1047,645
967.0,0,285,462,105,105,585,645,659,590,1047,645
982.0,0,285,462,105,105,585,645,659,590,1047,645
1000.0,0,285,462,105,105,585,645,659,590,1047,645
1017.0,0,285,462,105,105,585,645,659,590,1047,645
1034.0,0,285,462,105,105,585,645,659,590,1047,645
1052.0,0,285,462,105,105,585,645,659,590,1047,645
1068.0,0,285,462,105,105,585,645,659,590,1047,645
1082.0,0,285,462,105,105,585,645,659,590,1047,645
1102.0,0,285,462,105,105,585,645,659,590,1047,645
1119.0,0,285,462,105,105,585,645,659,590,1047,645
1132.0,0,285,462,105,105,585,645,659,590,1047,645
1151.0,0,285,462,105,105,585,645,659,590,1047,645
1168.0,0,285,462,105,105,585,645,659,590,1047,645
1183.0,0,285,462,105,105,585,645,659,590,1047,645
1200.0,0,285,462,105,105,585,645,659,590,1047,645
1216.0,0,285,462,105,105,585,645,659,590,1047,645
1233.0,0,285,462,105,105,585,645,659,590,1047,645
1250.0,0,285,462,105,105,585,645,659,590,1047,645
1267.0,0,285,462,105,105,585,645,659,590,1047,645
1284.0,0,285,462,105,105,585,645,659,590,1047,645
1300.0,0,285,462,105,105,585,645,659,590,1047,645
1316.0,0,285,462,105,105,585,645,659,590,1047,645
1333.0,0,285,462,105,105,585,645,659,590,1047,645
1350.0,0,285,462,105,105,585,645,659,590,1047,645
1367.0,0,285,462,105,105,585,645,659,590,1047,645
1384.0,0,285,462,105,105,585,645,659,590,1047,645
1400.0,0,285,462,105,105,585,645,659,590,1047,645
1417.0,0,285,462,105,105,585,645,659,590,1047,645
1434.0,0,285,462,105,105,585,645,659,590,1047,645
