completion_time,trial,condition,distance,shift_x,shift_y,start_x,start_y,cursor_endpoint_x,cursor_endpoint_y,target_x,target_y,target_to_endpoint_x,target_to_endpoint_y
202.0,31,139,119,105,-105,585,435,718,442,704,435,14,7
185.0,32,32,12,-105,-105,375,435,387,433,387,435,0,-2
252.0,33,277,355,-105,-105,375,435,715,435,730,435,-15,0
152.0,34,23,12,-105,105,375,645,384,646,387,645,-3,1
400.0,35,320,583,105,105,585,645,1098,651,1168,645,-70,6
401.0,36,36,12,-105,-105,375,435,386,434,387,435,-1,-1
635.0,37,299,462,105,-105,585,435,1008,433,1047,435,-39,-2
533.0,38,38,12,-105,-105,375,435,382,436,387,435,-5,1
384.0,39,127,119,105,105,585,645,748,644,704,645,44,-1
301.0,40,40,33,105,105,585,645,622,651,618,645,4,6
216.0,41,118,69,-105,-105,375,435,461,439,444,435,17,4
832.0,42,343,583,-105,105,375,645,924,690,958,645,-34,45
801.0,43,325,583,105,105,585,645,1121,664,1168,645,-47,19
168.0,44,73,33,-105,-105,375,435,408,430,408,435,0,-5
534.0,45,255,355,105,-105,585,435,933,435,940,435,-7,0
403.0,46,357,583,-105,-105,375,435,948,449,958,435,-10,14
267.0,47,47,33,105,105,585,645,626,647,618,645,8,2
252.0,48,16,12,105,-105,585,435,599,437,597,435,2,2
317.0,49,195,183,-105,-105,375,435,525,440,558,435,-33,5
352.0,50,242,355,105,105,585,645,949,672,940,645,9,27
467.0,51,85,69,105,105,585,645,671,650,654,645,17,5
416.0,52,104,69,-105,105,375,645,453,656,444,645,9,11
353.0,53,10,12,105,-105,585,435,598,436,597,435,1,1
381.0,54,17,12,105,-105,585,435,596,435,597,435,-1,0
336.0,55,18,12,105,-105,585,435,592,438,597,435,-5,3
601.0,56,202,262,105,105,585,645,848,651,847,645,1,6
686.0,57,308,462,-105,105,375,645,812,653,837,645,-25,8
685.0,58,240,355,105,105,585,645,946,650,940,645,6,5
1470.0,59,218,262,105,-105,585,435,970,462,847,435,123,27
901.0,60,224,262,-105,105,375,645,675,645,637,645,38,0
451.0,61,50,33,105,-105,585,435,614,438,618,435,-4,3
383.0,62,114,69,-105,-105,375,435,443,436,444,435,-1,1
918.0,63,201,262,105,105,585,645,859,665,847,645,12,20
280.0,64,15,12,105,-105,585,435,592,437,597,435,-5,2
334.0,65,0,12,105,105,585,645,600,650,597,645,3,5
431.0,66,347,583,-105,105,375,645,922,673,958,645,-36,28
299.0,67,209,262,105,105,585,645,850,644,847,645,3,-1
283.0,68,77,33,-105,-105,375,435,407,437,408,435,-1,2
300.0,69,168,183,105,105,585,645,801,652,768,645,33,7
284.0,70,146,119,-105,105,375,645,531,649,494,645,37,4
316.0,71,282,462,105,105,585,645,1053,642,1047,645,6,-3
201.0,72,186,183,-105,105,375,645,549,648,558,645,-9,3
249.0,73,5,12,105,105,585,645,598,644,597,645,1,-1
231.0,74,31,12,-105,-105,375,435,388,435,387,435,1,0
250.0,75,20,12,-105,105,375,645,385,647,387,645,-2,2
300.0,76,331,583,105,-105,585,435,1064,434,1168,435,-104,-1
266.0,77,67,33,-105,105,375,645,414,645,408,645,6,0
268.0,78,197,183,-105,-105,375,435,585,438,558,435,27,3
220.0,79,79,33,-105,-105,375,435,423,432,408,435,15,-3
217.0,80,80,69,105,105,585,645,679,647,654,645,25,2
199.0,81,60,33,-105,105,375,645,405,642,408,645,-3,-3
300.0,82,335,583,105,-105,585,435,1086,438,1168,435,-82,3
135.0,83,74,33,-105,-105,375,435,423,437,408,435,15,2
268.0,84,84,69,105,105,585,645,665,645,654,645,11,0
333.0,85,304,462,-105,105,375,645,791,658,837,645,-46,13
332.0,86,344,583,-105,105,375,645,978,647,958,645,20,2
219.0,87,184,183,-105,105,375,645,531,650,558,645,-27,5
217.0,88,208,262,105,105,585,645,890,648,847,645,43,3
314.0,89,309,462,-105,105,375,645,860,649,837,645,23,4
268.0,90,148,119,-105,105,375,645,524,649,494,645,30,4
284.0,91,330,583,105,-105,585,435,1113,432,1168,435,-55,-3
218.0,92,206,262,105,105,585,645,880,650,847,645,33,5
202.0,93,93,69,105,-105,585,435,660,441,654,435,6,6
300.0,94,94,69,105,-105,585,435,675,440,654,435,21,5
800.0,95,212,262,105,-105,585,435,863,432,847,435,16,-3
1119.0,96,200,262,105,105,585,645,824,644,847,645,-23,-1
182.0,97,1,12,105,105,585,645,601,647,597,645,4,2
315.0,98,314,462,-105,-105,375,435,794,423,837,435,-43,-12
383.0,99,198,183,-105,-105,375,435,567,439,558,435,9,4
202.0,100,3,12,105,105,585,645,600,645,597,645,3,0
304.0,101,248,355,105,105,585,645,916,651,940,645,-24,6
266.0,102,102,69,-105,105,375,645,458,652,444,645,14,7
286.0,103,219,262,105,-105,585,435,849,430,847,435,2,-5
585.0,104,213,262,105,-105,585,435,843,435,847,435,-4,0
328.0,105,227,262,-105,105,375,645,611,648,637,645,-26,3
799.0,106,275,355,-105,-105,375,435,767,443,730,435,37,8
714.0,107,265,355,-105,105,375,645,721,660,730,645,-9,15
900.0,108,171,183,105,-105,585,435,823,448,768,435,55,13
834.0,109,323,583,105,105,585,645,1138,666,1168,645,-30,21
368.0,110,239,262,-105,-105,375,435,677,450,637,435,40,15
302.0,111,111,69,-105,-105,375,435,460,440,444,435,16,5
300.0,112,226,262,-105,105,375,645,669,653,637,645,32,8
349.0,113,58,33,105,-105,585,435,622,443,618,435,4,8
364.0,114,203,262,105,105,585,645,871,662,847,645,24,17
616.0,115,262,355,-105,105,375,645,756,653,730,645,26,8
285.0,116,100,69,-105,105,375,645,447,650,444,645,3,5
266.0,117,112,69,-105,-105,375,435,445,433,444,435,1,-2
284.0,118,178,183,105,-105,585,435,757,437,768,435,-11,2
418.0,119,132,119,105,-105,585,435,691,437,704,435,-13,2
285.0,120,120,119,105,105,585,645,711,652,704,645,7,7
254.0,121,278,355,-105,-105,375,435,745,445,730,435,15,10
299.0,122,122,119,105,105,585,645,746,656,704,645,42,11
333.0,123,92,69,105,-105,585,435,664,442,654,435,10,7
235.0,124,117,69,-105,-105,375,435,428,432,444,435,-16,-3
303.0,125,51,33,105,-105,585,435,622,440,618,435,4,5
252.0,126,126,119,105,105,585,645,725,650,704,645,21,5
284.0,127,349,583,-105,105,375,645,923,654,958,645,-35,9
268.0,128,22,12,-105,105,375,645,386,647,387,645,-1,2
282.0,129,230,262,-105,-105,375,435,636,441,637,435,-1,6
483.0,130,324,583,105,105,585,645,1148,659,1168,645,-20,14
333.0,131,39,12,-105,-105,375,435,383,434,387,435,-4,-1
250.0,132,99,69,105,-105,585,435,649,440,654,435,-5,5
233.0,133,133,119,105,-105,585,435,746,432,704,435,42,-3
214.0,134,76,33,-105,-105,375,435,421,439,408,435,13,4
199.0,135,154,119,-105,-105,375,435,524,435,494,435,30,0
399.0,136,96,69,105,-105,585,435,685,439,654,435,31,4
233.0,137,137,119,105,-105,585,435,731,432,704,435,27,-3
186.0,138,253,355,105,-105,585,435,957,437,940,435,17,2
218.0,139,155,119,-105,-105,375,435,507,434,494,435,13,-1
283.0,140,356,583,-105,-105,375,435,868,453,958,435,-90,18
266.0,141,11,12,105,-105,585,435,597,438,597,435,0,3
264.0,142,142,119,-105,105,375,645,475,654,494,645,-19,9
283.0,143,143,119,-105,105,375,645,501,650,494,645,7,5
731.0,144,329,583,105,105,585,645,1215,665,1168,645,47,20
235.0,145,48,33,105,105,585,645,628,652,618,645,10,7
282.0,146,272,355,-105,-105,375,435,653,438,730,435,-77,3
334.0,147,290,462,105,-105,585,435,1069,436,1047,435,22,1
233.0,148,271,355,-105,-105,375,435,685,453,730,435,-45,18
370.0,149,334,583,105,-105,585,435,1139,443,1168,435,-29,8
268.0,150,181,183,-105,105,375,645,586,647,558,645,28,2
317.0,151,222,262,-105,105,375,645,681,658,637,645,44,13
735.0,152,88,69,105,105,585,645,665,657,654,645,11,12
401.0,153,123,119,105,105,585,645,686,654,704,645,-18,9
334.0,154,289,462,105,105,585,645,1057,654,1047,645,10,9
335.0,155,303,462,-105,105,375,645,819,666,837,645,-18,21
347.0,156,345,583,-105,105,375,645,870,663,958,645,-88,18
466.0,157,61,33,-105,105,375,645,413,652,408,645,5,7
303.0,158,215,262,105,-105,585,435,855,422,847,435,8,-13
250.0,159,264,355,-105,105,375,645,748,636,730,645,18,-9
251.0,160,256,355,105,-105,585,435,923,437,940,435,-17,2
214.0,161,161,183,105,105,585,645,768,650,768,645,0,5
268.0,162,232,262,-105,-105,375,435,605,439,637,435,-32,4
316.0,163,163,183,105,105,585,645,789,658,768,645,21,13
267.0,164,82,69,105,105,585,645,660,654,654,645,6,9
252.0,165,165,183,105,105,585,645,806,650,768,645,38,5
182.0,166,34,12,-105,-105,375,435,388,433,387,435,1,-2
884.0,167,318,462,-105,-105,375,435,772,442,837,435,-65,7
334.0,168,210,262,105,-105,585,435,821,433,847,435,-26,-2
252.0,169,164,183,105,105,585,645,807,654,768,645,39,9
267.0,170,261,355,-105,105,375,645,733,656,730,645,3,11
351.0,171,192,183,-105,-105,375,435,574,435,558,435,16,0
250.0,172,189,183,-105,105,375,645,562,651,558,645,4,6
669.0,173,236,262,-105,-105,375,435,576,440,637,435,-61,5
466.0,174,179,183,105,-105,585,435,760,432,768,435,-8,-3
251.0,175,175,183,105,-105,585,435,772,437,768,435,4,2
233.0,176,207,262,105,105,585,645,771,646,847,645,-76,1
318.0,177,359,583,-105,-105,375,435,960,416,958,435,2,-19
283.0,178,41,33,105,105,585,645,621,653,618,645,3,8
234.0,179,57,33,105,-105,585,435,624,438,618,435,6,3
252.0,180,46,33,105,105,585,645,619,650,618,645,1,5
153.0,181,25,12,-105,105,375,645,392,647,387,645,5,2
498.0,182,250,355,105,-105,585,435,944,425,940,435,4,-10
767.0,183,311,462,-105,-105,375,435,797,432,837,435,-40,-3
332.0,184,87,69,105,105,585,645,664,647,654,645,10,2
368.0,185,54,33,105,-105,585,435,604,436,618,435,-14,1
382.0,186,151,119,-105,-105,375,435,454,432,494,435,-40,-3
269.0,187,44,33,105,105,585,645,609,646,618,645,-9,1
350.0,188,188,183,-105,105,375,645,582,644,558,645,24,-1
217.0,189,95,69,105,-105,585,435,669,433,654,435,15,-2
233.0,190,190,183,-105,-105,375,435,563,430,558,435,5,-5
251.0,191,162,183,105,105,585,645,772,652,768,645,4,7
317.0,192,285,462,105,105,585,645,1077,660,1047,645,30,15
233.0,193,101,69,-105,105,375,645,454,641,444,645,10,-4
434.0,194,245,355,105,105,585,645,960,655,940,645,20,10
265.0,195,90,69,105,-105,585,435,650,443,654,435,-4,8
1016.0,196,298,462,105,-105,585,435,1070,435,1047,435,23,0
501.0,197,109,69,-105,105,375,645,431,654,444,645,-13,9
982.0,198,259,355,105,-105,585,435,973,429,940,435,33,-6
951.0,199,293,462,105,-105,585,435,1009,452,1047,435,-38,17
1498.0,200,193,183,-105,-105,375,435,583,435,558,435,25,0
684.0,201,131,119,105,-105,585,435,718,440,704,435,14,5
435.0,202,70,33,-105,-105,375,435,409,436,408,435,1,1
368.0,203,62,33,-105,105,375,645,418,649,408,645,10,4
516.0,204,315,462,-105,-105,375,435,752,437,837,435,-85,2
269.0,205,49,33,105,105,585,645,622,647,618,645,4,2
253.0,206,135,119,105,-105,585,435,714,437,704,435,10,2
236.0,207,86,69,105,105,585,645,651,645,654,645,-3,0
699.0,208,183,183,-105,105,375,645,587,654,558,645,29,9
597.0,209,326,583,105,105,585,645,1103,644,1168,645,-65,-1
1083.0,210,270,355,-105,-105,375,435,710,459,730,435,-20,24
283.0,211,83,69,105,105,585,645,660,647,654,645,6,2
266.0,212,7,12,105,105,585,645,592,646,597,645,-5,1
733.0,213,319,462,-105,-105,375,435,813,448,837,435,-24,13
768.0,214,138,119,105,-105,585,435,647,435,704,435,-57,0
519.0,215,158,119,-105,-105,375,435,492,438,494,435,-2,3
981.0,216,307,462,-105,105,375,645,855,657,837,645,18,12
802.0,217,125,119,105,105,585,645,705,651,704,645,1,6
667.0,218,332,583,105,-105,585,435,1104,444,1168,435,-64,9
915.0,219,316,462,-105,-105,375,435,813,425,837,435,-24,-10
449.0,220,103,69,-105,105,375,645,430,646,444,645,-14,1
933.0,221,43,33,105,105,585,645,608,652,618,645,-10,7
901.0,222,147,119,-105,105,375,645,506,647,494,645,12,2
651.0,223,149,119,-105,105,375,645,503,646,494,645,9,1
836.0,224,251,355,105,-105,585,435,886,434,940,435,-54,-1
439.0,225,53,33,105,-105,585,435,608,435,618,435,-10,0
936.0,226,279,355,-105,-105,375,435,757,446,730,435,27,11
848.0,227,78,33,-105,-105,375,435,416,438,408,435,8,3
801.0,228,231,262,-105,-105,375,435,616,439,637,435,-21,4
801.0,229,229,262,-105,105,375,645,633,654,637,645,-4,9
451.0,230,306,462,-105,105,375,645,822,644,837,645,-15,-1
800.0,231,292,462,105,-105,585,435,1030,445,1047,435,-17,10
1666.0,232,258,355,105,-105,585,435,1053,433,940,435,113,-2
648.0,233,328,583,105,105,585,645,1154,643,1168,645,-14,-2
618.0,234,52,33,105,-105,585,435,605,437,618,435,-13,2
837.0,235,348,583,-105,105,375,645,1011,650,958,645,53,5
1100.0,236,214,262,105,-105,585,435,815,432,847,435,-32,-3
802.0,237,237,262,-105,-105,375,435,701,449,637,435,64,14
834.0,238,234,262,-105,-105,375,435,636,443,637,435,-1,8
449.0,239,29,12,-105,105,375,645,386,645,387,645,-1,0
501.0,240,124,119,105,105,585,645,683,644,704,645,-21,-1
1331.0,241,341,583,-105,105,375,645,880,656,958,645,-78,11
930.0,242,220,262,-105,105,375,645,645,653,637,645,8,8
783.0,243,243,355,105,105,585,645,904,642,940,645,-36,-3
1084.0,244,340,583,-105,105,375,645,942,655,958,645,-16,10
451.0,245,63,33,-105,105,375,645,407,652,408,645,-1,7
885.0,246,283,462,105,105,585,645,1096,641,1047,645,49,-4
899.0,247,177,183,105,-105,585,435,779,436,768,435,11,1
734.0,248,30,12,-105,-105,375,435,384,440,387,435,-3,5
797.0,249,352,583,-105,-105,375,435,916,442,958,435,-42,7
1302.0,250,199,183,-105,-105,375,435,590,435,558,435,32,0
867.0,251,191,183,-105,-105,375,435,576,440,558,435,18,5
870.0,252,252,355,105,-105,585,435,930,427,940,435,-10,-8
400.0,253,14,12,105,-105,585,435,592,436,597,435,-5,1
583.0,254,346,583,-105,105,375,645,899,649,958,645,-59,4
733.0,255,342,583,-105,105,375,645,960,650,958,645,2,5
899.0,256,286,462,105,105,585,645,1077,635,1047,645,30,-10
416.0,257,233,262,-105,-105,375,435,640,432,637,435,3,-3
515.0,258,211,262,105,-105,585,435,872,428,847,435,25,-7
535.0,259,244,355,105,105,585,645,973,647,940,645,33,2
465.0,260,128,119,105,105,585,645,700,642,704,645,-4,-3
615.0,261,301,462,-105,105,375,645,816,639,837,645,-21,-6
568.0,262,228,262,-105,105,375,645,626,656,637,645,-11,11
385.0,263,37,12,-105,-105,375,435,386,437,387,435,-1,2
382.0,264,35,12,-105,-105,375,435,384,437,387,435,-3,2
385.0,265,246,355,105,105,585,645,919,644,940,645,-21,-1
1035.0,266,194,183,-105,-105,375,435,573,447,558,435,15,12
783.0,267,267,355,-105,105,375,645,753,653,730,645,23,8
401.0,268,300,462,-105,105,375,645,806,644,837,645,-31,-1
633.0,269,269,355,-105,105,375,645,728,653,730,645,-2,8
483.0,270,91,69,105,-105,585,435,653,427,654,435,-1,-8
381.0,271,173,183,105,-105,585,435,825,430,768,435,57,-5
350.0,272,42,33,105,105,585,645,626,653,618,645,8,8
333.0,273,116,69,-105,-105,375,435,434,434,444,435,-10,-1
284.0,274,274,355,-105,-105,375,435,727,428,730,435,-3,-7
283.0,275,254,355,105,-105,585,435,966,427,940,435,26,-8
253.0,276,21,12,-105,105,375,645,382,647,387,645,-5,2
347.0,277,249,355,105,105,585,645,965,636,940,645,25,-9
349.0,278,295,462,105,-105,585,435,1008,434,1047,435,-39,-1
320.0,279,225,262,-105,105,375,645,608,657,637,645,-29,12
404.0,280,169,183,105,105,585,645,814,647,768,645,46,2
349.0,281,281,462,105,105,585,645,1042,636,1047,645,-5,-9
486.0,282,71,33,-105,-105,375,435,416,442,408,435,8,7
163.0,283,2,12,105,105,585,645,599,648,597,645,2,3
314.0,284,276,355,-105,-105,375,435,687,438,730,435,-43,3
335.0,285,263,355,-105,105,375,645,729,635,730,645,-1,-10
318.0,286,337,583,105,-105,585,435,1120,435,1168,435,-48,0
235.0,287,174,183,105,-105,585,435,773,433,768,435,5,-2
334.0,288,288,462,105,105,585,645,1066,642,1047,645,19,-3
215.0,289,72,33,-105,-105,375,435,421,436,408,435,13,1
266.0,290,185,183,-105,105,375,645,590,666,558,645,32,21
216.0,291,140,119,-105,105,375,645,531,653,494,645,37,8
250.0,292,196,183,-105,-105,375,435,565,435,558,435,7,0
334.0,293,354,583,-105,-105,375,435,951,426,958,435,-7,-9
200.0,294,187,183,-105,105,375,645,580,647,558,645,22,2
183.0,295,153,119,-105,-105,375,435,499,435,494,435,5,0
249.0,296,13,12,105,-105,585,435,596,437,597,435,-1,2
216.0,297,156,119,-105,-105,375,435,500,435,494,435,6,0
268.0,298,241,355,105,105,585,645,966,649,940,645,26,4
865.0,299,235,262,-105,-105,375,435,648,440,637,435,11,5
771.0,300,355,583,-105,-105,375,435,896,439,958,435,-62,4
419.0,301,338,583,105,-105,585,435,1122,445,1168,435,-46,10
550.0,302,302,462,-105,105,375,645,855,652,837,645,18,7
350.0,303,333,583,105,-105,585,435,1171,435,1168,435,3,0
283.0,304,97,69,105,-105,585,435,671,440,654,435,17,5
286.0,305,247,355,105,105,585,645,894,648,940,645,-46,3
267.0,306,69,33,-105,105,375,645,406,651,408,645,-2,6
417.0,307,353,583,-105,-105,375,435,931,450,958,435,-27,15
366.0,308,75,33,-105,-105,375,435,419,440,408,435,11,5
301.0,309,110,69,-105,-105,375,435,454,435,444,435,10,0
334.0,310,305,462,-105,105,375,645,842,669,837,645,5,24
250.0,311,107,69,-105,105,375,645,477,647,444,645,33,2
332.0,312,312,462,-105,-105,375,435,853,429,837,435,16,-6
250.0,313,313,462,-105,-105,375,435,805,432,837,435,-32,-3
183.0,314,98,69,105,-105,585,435,675,443,654,435,21,8
150.0,315,59,33,105,-105,585,435,630,433,618,435,12,-2
234.0,316,26,12,-105,105,375,645,390,650,387,645,3,5
301.0,317,317,462,-105,-105,375,435,826,424,837,435,-11,-11
250.0,318,167,183,105,105,585,645,780,637,768,645,12,-8
150.0,319,6,12,105,105,585,645,595,643,597,645,-2,-2
1183.0,320,336,583,105,-105,585,435,1213,446,1168,435,45,11
314.0,321,136,119,105,-105,585,435,724,432,704,435,20,-3
320.0,322,257,355,105,-105,585,435,970,413,940,435,30,-22
267.0,323,223,262,-105,105,375,645,639,649,637,645,2,4
817.0,324,291,462,105,-105,585,435,1060,422,1047,435,13,-13
432.0,325,266,355,-105,105,375,645,742,645,730,645,12,0
466.0,326,121,119,105,105,585,645,716,648,704,645,12,3
468.0,327,145,119,-105,105,375,645,482,647,494,645,-12,2
933.0,328,260,355,-105,105,375,645,726,655,730,645,-4,10
917.0,329,238,262,-105,-105,375,435,666,454,637,435,29,19
349.0,330,141,119,-105,105,375,645,513,645,494,645,19,0
349.0,331,150,119,-105,-105,375,435,512,433,494,435,18,-2
803.0,332,321,583,105,105,585,645,1108,657,1168,645,-60,12
332.0,333,170,183,105,-105,585,435,779,432,768,435,11,-3
400.0,334,351,583,-105,-105,375,435,934,436,958,435,-24,1
582.0,335,327,583,105,105,585,645,1118,646,1168,645,-50,1
335.0,336,310,462,-105,-105,375,435,847,431,837,435,10,-4
301.0,337,55,33,105,-105,585,435,615,437,618,435,-3,2
317.0,338,180,183,-105,105,375,645,587,641,558,645,29,-4
384.0,339,339,583,105,-105,585,435,1110,453,1168,435,-58,18
317.0,340,129,119,105,105,585,645,724,652,704,645,20,7
384.0,341,217,262,105,-105,585,435,889,443,847,435,42,8
314.0,342,19,12,105,-105,585,435,601,439,597,435,4,4
366.0,343,322,583,105,105,585,645,1148,642,1168,645,-20,-3
332.0,344,268,355,-105,105,375,645,754,641,730,645,24,-4
270.0,345,81,69,105,105,585,645,671,649,654,645,17,4
333.0,346,273,355,-105,-105,375,435,723,440,730,435,-7,5
617.0,347,66,33,-105,105,375,645,423,644,408,645,15,-1
281.0,348,115,69,-105,-105,375,435,441,441,444,435,-3,6
250.0,349,204,262,105,105,585,645,828,645,847,645,-19,0
337.0,350,350,583,-105,-105,375,435,912,428,958,435,-46,-7
269.0,351,106,69,-105,105,375,645,445,643,444,645,1,-2
302.0,352,89,69,105,105,585,645,687,644,654,645,33,-1
294.0,353,144,119,-105,105,375,645,487,646,494,645,-7,1
268.0,354,216,262,105,-105,585,435,851,433,847,435,4,-2
466.0,355,297,462,105,-105,585,435,1098,432,1047,435,51,-3
400.0,356,176,183,105,-105,585,435,768,429,768,435,0,-6
349.0,357,160,183,105,105,585,645,773,642,768,645,5,-3
366.0,358,358,583,-105,-105,375,435,896,444,958,435,-62,9
450.0,359,205,262,105,105,585,645,905,653,847,645,58,8
