completion_time,trial,condition,distance,shift_x,shift_y,start_x,start_y,cursor_endpoint_x,cursor_endpoint_y,target_x,target_y,target_to_endpoint_x,target_to_endpoint_y
434.0,42,42,33,105,105,585,645,615,647,618,645,-3,2
516.0,43,115,69,-105,-105,375,435,457,442,444,435,13,7
599.0,44,123,119,105,105,585,645,677,648,704,645,-27,3
452.0,45,104,69,-105,105,375,645,454,646,444,645,10,1
584.0,46,226,262,-105,105,375,645,615,642,637,645,-22,-3
485.0,47,196,183,-105,-105,375,435,567,443,558,435,9,8
534.0,48,48,33,105,105,585,645,603,644,618,645,-15,-1
683.0,49,315,462,-105,-105,375,435,767,439,837,435,-70,4
514.0,50,310,462,-105,-105,375,435,825,438,837,435,-12,3
469.0,51,29,12,-105,105,375,645,387,642,387,645,0,-3
552.0,52,195,183,-105,-105,375,435,584,446,558,435,26,11
435.0,53,31,12,-105,-105,375,435,391,435,387,435,4,0
769.0,54,311,462,-105,-105,375,435,751,443,837,435,-86,8
518.0,55,199,183,-105,-105,375,435,589,437,558,435,31,2
584.0,56,343,583,-105,105,375,645,1005,641,958,645,47,-4
533.0,57,313,462,-105,-105,375,435,814,440,837,435,-23,5
417.0,58,58,33,105,-105,585,435,621,438,618,435,3,3
501.0,59,59,33,105,-105,585,435,608,436,618,435,-10,1
401.0,60,60,33,-105,105,375,645,411,652,408,645,3,7
799.0,61,357,583,-105,-105,375,435,855,434,958,435,-103,-1
433.0,62,10,12,105,-105,585,435,599,432,597,435,2,-3
466.0,63,26,12,-105,105,375,645,386,647,387,645,-1,2
467.0,64,67,33,-105,105,375,645,416,645,408,645,8,0
516.0,65,40,33,105,105,585,645,614,647,618,645,-4,2
600.0,66,350,583,-105,-105,375,435,1068,437,958,435,110,2
568.0,67,246,355,105,105,585,645,915,651,940,645,-25,6
614.0,68,358,583,-105,-105,375,435,966,444,958,435,8,9
518.0,69,290,462,105,-105,585,435,1019,441,1047,435,-28,6
499.0,70,30,12,-105,-105,375,435,384,434,387,435,-3,-1
318.0,71,71,33,-105,-105,375,435,414,436,408,435,6,1
351.0,72,221,262,-105,105,375,645,644,645,637,645,7,0
267.0,73,73,33,-105,-105,375,435,407,434,408,435,-1,-1
317.0,74,5,12,105,105,585,645,594,650,597,645,-3,5
300.0,75,157,119,-105,-105,375,435,491,442,494,435,-3,7
346.0,76,354,583,-105,-105,375,435,907,445,958,435,-51,10
416.0,77,191,183,-105,-105,375,435,611,444,558,435,53,9
316.0,78,41,33,105,105,585,645,621,646,618,645,3,1
483.0,79,297,462,105,-105,585,435,1006,442,1047,435,-41,7
335.0,80,66,33,-105,105,375,645,407,647,408,645,-1,2
269.0,81,81,69,105,105,585,645,662,644,654,645,8,-1
315.0,82,82,69,105,105,585,645,649,650,654,645,-5,5
315.0,83,158,119,-105,-105,375,435,507,441,494,435,13,6
300.0,84,24,12,-105,105,375,645,392,643,387,645,5,-2
383.0,85,275,355,-105,-105,375,435,769,440,730,435,39,5
216.0,86,8,12,105,105,585,645,602,644,597,645,5,-1
383.0,87,64,33,-105,105,375,645,402,647,408,645,-6,2
352.0,88,186,183,-105,105,375,645,540,647,558,645,-18,2
285.0,89,77,33,-105,-105,375,435,415,436,408,435,7,1
503.0,90,335,583,105,-105,585,435,1110,440,1168,435,-58,5
335.0,91,344,583,-105,105,375,645,992,640,958,645,34,-5
385.0,92,277,355,-105,-105,375,435,738,433,730,435,8,-2
235.0,93,79,33,-105,-105,375,435,404,438,408,435,-4,3
334.0,94,214,262,105,-105,585,435,826,437,847,435,-21,2
335.0,95,107,69,-105,105,375,645,474,652,444,645,30,7
334.0,96,301,462,-105,105,375,645,853,647,837,645,16,2
267.0,97,54,33,105,-105,585,435,627,435,618,435,9,0
201.0,98,12,12,105,-105,585,435,597,435,597,435,0,0
251.0,99,353,583,-105,-105,375,435,855,432,958,435,-103,-3
184.0,100,194,183,-105,-105,375,435,555,437,558,435,-3,2
166.0,101,95,69,105,-105,585,435,663,433,654,435,9,-2
184.0,102,177,183,105,-105,585,435,778,443,768,435,10,8
167.0,103,103,69,-105,105,375,645,457,643,444,645,13,-2
250.0,104,206,262,105,105,585,645,874,652,847,645,27,7
284.0,105,252,355,105,-105,585,435,874,442,940,435,-66,7
349.0,106,35,12,-105,-105,375,435,386,435,387,435,-1,0
268.0,107,341,583,-105,105,375,645,953,656,958,645,-5,11
251.0,108,349,583,-105,105,375,645,946,658,958,645,-12,13
217.0,109,237,262,-105,-105,375,435,608,445,637,435,-29,10
249.0,110,34,12,-105,-105,375,435,386,435,387,435,-1,0
250.0,111,316,462,-105,-105,375,435,845,451,837,435,8,16
234.0,112,283,462,105,105,585,645,1016,650,1047,645,-31,5
316.0,113,33,12,-105,-105,375,435,391,437,387,435,4,2
217.0,114,145,119,-105,105,375,645,470,651,494,645,-24,6
286.0,115,308,462,-105,105,375,645,788,662,837,645,-49,17
264.0,116,325,583,105,105,585,645,1170,658,1168,645,2,13
280.0,117,241,355,105,105,585,645,890,655,940,645,-50,10
265.0,118,47,33,105,105,585,645,626,647,618,645,8,2
250.0,119,119,69,-105,-105,375,435,440,439,444,435,-4,4
200.0,120,120,119,105,105,585,645,686,650,704,645,-18,5
233.0,121,171,183,105,-105,585,435,776,445,768,435,8,10
200.0,122,262,355,-105,105,375,645,756,645,730,645,26,0
233.0,123,345,583,-105,105,375,645,1013,648,958,645,55,3
167.0,124,124,119,105,105,585,645,700,642,704,645,-4,-3
167.0,125,51,33,105,-105,585,435,619,437,618,435,1,2
233.0,126,232,262,-105,-105,375,435,637,438,637,435,0,3
250.0,127,309,462,-105,105,375,645,794,644,837,645,-43,-1
250.0,128,163,183,105,105,585,645,759,648,768,645,-9,3
249.0,129,312,462,-105,-105,375,435,773,446,837,435,-64,11
332.0,130,156,119,-105,-105,375,435,537,444,494,435,43,9
199.0,131,131,119,105,-105,585,435,696,436,704,435,-8,1
316.0,132,25,12,-105,105,375,645,387,646,387,645,0,1
265.0,133,9,12,105,105,585,645,597,647,597,645,0,2
284.0,134,321,583,105,105,585,645,1027,644,1168,645,-141,-1
234.0,135,50,33,105,-105,585,435,614,433,618,435,-4,-2
383.0,136,136,119,105,-105,585,435,744,449,704,435,40,14
233.0,137,184,183,-105,105,375,645,578,655,558,645,20,10
269.0,138,317,462,-105,-105,375,435,757,450,837,435,-80,15
233.0,139,139,119,105,-105,585,435,703,439,704,435,-1,4
252.0,140,256,355,105,-105,585,435,919,444,940,435,-21,9
386.0,141,74,33,-105,-105,375,435,398,438,408,435,-10,3
267.0,142,233,262,-105,-105,375,435,599,440,637,435,-38,5
250.0,143,75,33,-105,-105,375,435,412,436,408,435,4,1
300.0,144,38,12,-105,-105,375,435,391,434,387,435,4,-1
267.0,145,250,355,105,-105,585,435,888,440,940,435,-52,5
254.0,146,253,355,105,-105,585,435,886,433,940,435,-54,-2
265.0,147,211,262,105,-105,585,435,876,434,847,435,29,-1
268.0,148,23,12,-105,105,375,645,386,647,387,645,-1,2
550.0,149,165,183,105,105,585,645,765,644,768,645,-3,-1
401.0,150,117,69,-105,-105,375,435,475,436,444,435,31,1
249.0,151,198,183,-105,-105,375,435,557,443,558,435,-1,8
684.0,152,300,462,-105,105,375,645,788,643,837,645,-49,-2
269.0,153,238,262,-105,-105,375,435,647,452,637,435,10,17
251.0,154,152,119,-105,-105,375,435,504,437,494,435,10,2
350.0,155,155,119,-105,-105,375,435,515,441,494,435,21,6
301.0,156,207,262,105,105,585,645,807,655,847,645,-40,10
250.0,157,138,119,105,-105,585,435,700,441,704,435,-4,6
266.0,158,87,69,105,105,585,645,655,641,654,645,1,-4
283.0,159,20,12,-105,105,375,645,390,647,387,645,3,2
318.0,160,160,183,105,105,585,645,760,644,768,645,-8,-1
317.0,161,7,12,105,105,585,645,599,645,597,645,2,0
349.0,162,285,462,105,105,585,645,946,651,1047,645,-101,6
484.0,163,296,462,105,-105,585,435,1047,441,1047,435,0,6
632.0,164,164,183,105,105,585,645,731,642,768,645,-37,-3
482.0,165,215,262,105,-105,585,435,848,450,847,435,1,15
351.0,166,248,355,105,105,585,645,924,636,940,645,-16,-9
317.0,167,219,262,105,-105,585,435,852,454,847,435,5,19
349.0,168,333,583,105,-105,585,435,1179,449,1168,435,11,14
335.0,169,212,262,105,-105,585,435,851,444,847,435,4,9
403.0,170,170,183,105,-105,585,435,751,441,768,435,-17,6
252.0,171,57,33,105,-105,585,435,612,437,618,435,-6,2
234.0,172,114,69,-105,-105,375,435,450,440,444,435,6,5
249.0,173,187,183,-105,105,375,645,585,649,558,645,27,4
236.0,174,128,119,105,105,585,645,712,652,704,645,8,7
318.0,175,355,583,-105,-105,375,435,833,437,958,435,-125,2
286.0,176,223,262,-105,105,375,645,667,646,637,645,30,1
301.0,177,144,119,-105,105,375,645,521,650,494,645,27,5
300.0,178,179,183,105,-105,585,435,757,436,768,435,-11,1
268.0,179,251,355,105,-105,585,435,934,438,940,435,-6,3
266.0,180,91,69,105,-105,585,435,659,437,654,435,5,2
253.0,181,121,119,105,105,585,645,715,647,704,645,11,2
234.0,182,93,69,105,-105,585,435,658,440,654,435,4,5
264.0,183,89,69,105,105,585,645,662,648,654,645,8,3
299.0,184,258,355,105,-105,585,435,890,446,940,435,-50,11
250.0,185,299,462,105,-105,585,435,1074,442,1047,435,27,7
249.0,186,44,33,105,105,585,645,627,648,618,645,9,3
352.0,187,141,119,-105,105,375,645,510,651,494,645,16,6
268.0,188,188,183,-105,105,375,645,587,651,558,645,29,6
268.0,189,180,183,-105,105,375,645,568,648,558,645,10,3
350.0,190,94,69,105,-105,585,435,645,438,654,435,-9,3
283.0,191,270,355,-105,-105,375,435,763,446,730,435,33,11
299.0,192,254,355,105,-105,585,435,894,441,940,435,-46,6
351.0,193,134,119,105,-105,585,435,742,439,704,435,38,4
267.0,194,334,583,105,-105,585,435,1036,441,1168,435,-132,6
268.0,195,292,462,105,-105,585,435,1062,449,1047,435,15,14
335.0,196,314,462,-105,-105,375,435,782,438,837,435,-55,3
265.0,197,197,183,-105,-105,375,435,558,442,558,435,0,7
349.0,198,210,262,105,-105,585,435,830,436,847,435,-17,1
285.0,199,55,33,105,-105,585,435,615,437,618,435,-3,2
333.0,200,116,69,-105,-105,375,435,438,437,444,435,-6,2
234.0,201,132,119,105,-105,585,435,719,442,704,435,15,7
232.0,202,175,183,105,-105,585,435,779,441,768,435,11,6
333.0,203,347,583,-105,105,375,645,1030,652,958,645,72,7
352.0,204,98,69,105,-105,585,435,671,439,654,435,17,4
351.0,205,111,69,-105,-105,375,435,441,432,444,435,-3,-3
284.0,206,105,69,-105,105,375,645,442,655,444,645,-2,10
200.0,207,109,69,-105,105,375,645,437,645,444,645,-7,0
250.0,208,97,69,105,-105,585,435,645,436,654,435,-9,1
232.0,209,88,69,105,105,585,645,646,646,654,645,-8,1
285.0,210,129,119,105,105,585,645,682,642,704,645,-22,-3
250.0,211,147,119,-105,105,375,645,506,648,494,645,12,3
399.0,212,169,183,105,105,585,645,753,651,768,645,-15,6
250.0,213,213,262,105,-105,585,435,793,445,847,435,-54,10
266.0,214,247,355,105,105,585,645,1025,637,940,645,85,-8
234.0,215,102,69,-105,105,375,645,450,647,444,645,6,2
297.0,216,303,462,-105,105,375,645,908,652,837,645,71,7
269.0,217,193,183,-105,-105,375,435,587,445,558,435,29,10
266.0,218,302,462,-105,105,375,645,861,679,837,645,24,34
451.0,219,154,119,-105,-105,375,435,507,442,494,435,13,7
284.0,220,239,262,-105,-105,375,435,640,446,637,435,3,11
283.0,221,234,262,-105,-105,375,435,630,445,637,435,-7,10
352.0,222,222,262,-105,105,375,645,608,651,637,645,-29,6
334.0,223,255,355,105,-105,585,435,900,443,940,435,-40,8
267.0,224,205,262,105,105,585,645,844,639,847,645,-3,-6
281.0,225,225,262,-105,105,375,645,609,654,637,645,-28,9
232.0,226,113,69,-105,-105,375,435,450,441,444,435,6,6
217.0,227,227,262,-105,105,375,645,632,644,637,645,-5,-1
266.0,228,203,262,105,105,585,645,787,645,847,645,-60,0
217.0,229,92,69,105,-105,585,435,649,438,654,435,-5,3
383.0,230,86,69,105,105,585,645,622,644,654,645,-32,-1
300.0,231,173,183,105,-105,585,435,767,440,768,435,-1,5
336.0,232,6,12,105,105,585,645,596,648,597,645,-1,3
283.0,233,183,183,-105,105,375,645,589,651,558,645,31,6
217.0,234,90,69,105,-105,585,435,657,442,654,435,3,7
265.0,235,274,355,-105,-105,375,435,760,443,730,435,30,8
186.0,236,53,33,105,-105,585,435,623,436,618,435,5,1
232.0,237,190,183,-105,-105,375,435,560,435,558,435,2,0
216.0,238,28,12,-105,105,375,645,388,645,387,645,1,0
202.0,239,126,119,105,105,585,645,691,645,704,645,-13,0
815.0,240,339,583,105,-105,585,435,998,435,1168,435,-170,0
217.0,241,185,183,-105,105,375,645,605,641,558,645,47,-4
252.0,242,279,355,-105,-105,375,435,820,438,730,435,90,3
367.0,243,11,12,105,-105,585,435,597,434,597,435,0,-1
700.0,244,306,462,-105,105,375,645,753,639,837,645,-84,-6
251.0,245,162,183,105,105,585,645,826,649,768,645,58,4
301.0,246,178,183,105,-105,585,435,762,435,768,435,-6,0
450.0,247,142,119,-105,105,375,645,505,648,494,645,11,3
268.0,248,182,183,-105,105,375,645,599,645,558,645,41,0
336.0,249,249,355,105,105,585,645,873,637,940,645,-67,-8
368.0,250,276,355,-105,-105,375,435,793,448,730,435,63,13
300.0,251,84,69,105,105,585,645,672,642,654,645,18,-3
318.0,252,21,12,-105,105,375,645,387,647,387,645,0,2
369.0,253,359,583,-105,-105,375,435,1020,443,958,435,62,8
316.0,254,269,355,-105,105,375,645,796,638,730,645,66,-7
319.0,255,268,355,-105,105,375,645,673,638,730,645,-57,-7
416.0,256,260,355,-105,105,375,645,760,643,730,645,30,-2
385.0,257,257,355,105,-105,585,435,867,435,940,435,-73,0
366.0,258,298,462,105,-105,585,435,1067,431,1047,435,20,-4
653.0,259,259,355,105,-105,585,435,893,433,940,435,-47,-2
250.0,260,100,69,-105,105,375,645,451,643,444,645,7,-2
387.0,261,304,462,-105,105,375,645,895,643,837,645,58,-2
286.0,262,110,69,-105,-105,375,435,467,436,444,435,23,1
484.0,263,172,183,105,-105,585,435,800,437,768,435,32,2
497.0,264,286,462,105,105,585,645,1126,637,1047,645,79,-8
617.0,265,294,462,105,-105,585,435,1014,443,1047,435,-33,8
437.0,266,291,462,105,-105,585,435,995,444,1047,435,-52,9
402.0,267,267,355,-105,105,375,645,766,646,730,645,36,1
367.0,268,336,583,105,-105,585,435,1201,440,1168,435,33,5
282.0,269,146,119,-105,105,375,645,510,646,494,645,16,1
331.0,270,133,119,105,-105,585,435,685,440,704,435,-19,5
265.0,271,4,12,105,105,585,645,594,646,597,645,-3,1
217.0,272,272,355,-105,-105,375,435,769,440,730,435,39,5
248.0,273,224,262,-105,105,375,645,629,642,637,645,-8,-3
383.0,274,13,12,105,-105,585,435,595,436,597,435,-2,1
382.0,275,52,33,105,-105,585,435,631,438,618,435,13,3
217.0,276,83,69,105,105,585,645,669,645,654,645,15,0
383.0,277,2,12,105,105,585,645,596,649,597,645,-1,4
250.0,278,16,12,105,-105,585,435,597,437,597,435,0,2
385.0,279,153,119,-105,-105,375,435,482,438,494,435,-12,3
285.0,280,287,462,105,105,585,645,965,647,1047,645,-82,2
416.0,281,348,583,-105,105,375,645,947,656,958,645,-11,11
365.0,282,282,462,105,105,585,645,1027,637,1047,645,-20,-8
334.0,283,127,119,105,105,585,645,733,646,704,645,29,1
366.0,284,284,462,105,105,585,645,1091,649,1047,645,44,4
334.0,285,22,12,-105,105,375,645,390,647,387,645,3,2
449.0,286,245,355,105,105,585,645,905,640,940,645,-35,-5
351.0,287,264,355,-105,105,375,645,765,643,730,645,35,-2
1150.0,288,295,462,105,-105,585,435,934,443,1047,435,-113,8
434.0,289,0,12,105,105,585,645,592,645,597,645,-5,0
2385.0,290,281,462,105,105,585,645,958,650,1047,645,-89,5
2317.0,291,149,119,-105,105,375,645,527,651,494,645,33,6
1233.0,292,166,183,105,105,585,645,834,593,768,645,66,-52
335.0,293,18,12,105,-105,585,435,600,436,597,435,3,1
487.0,294,181,183,-105,105,375,645,609,652,558,645,51,7
251.0,295,99,69,105,-105,585,435,680,441,654,435,26,6
304.0,296,14,12,105,-105,585,435,595,440,597,435,-2,5
418.0,297,150,119,-105,-105,375,435,524,442,494,435,30,7
383.0,298,148,119,-105,105,375,645,494,643,494,645,0,-2
348.0,299,176,183,105,-105,585,435,766,441,768,435,-2,6
317.0,300,78,33,-105,-105,375,435,412,438,408,435,4,3
281.0,301,70,33,-105,-105,375,435,399,437,408,435,-9,2
400.0,302,271,355,-105,-105,375,435,666,440,730,435,-64,5
600.0,303,278,355,-105,-105,375,435,819,458,730,435,89,23
334.0,304,36,12,-105,-105,375,435,385,435,387,435,-2,0
533.0,305,305,462,-105,105,375,645,819,662,837,645,-18,17
467.0,306,273,355,-105,-105,375,435,712,450,730,435,-18,15
534.0,307,307,462,-105,105,375,645,864,657,837,645,27,12
667.0,308,265,355,-105,105,375,645,682,648,730,645,-48,3
368.0,309,68,33,-105,105,375,645,411,648,408,645,3,3
366.0,310,118,69,-105,-105,375,435,442,443,444,435,-2,8
379.0,311,15,12,105,-105,585,435,594,439,597,435,-3,4
634.0,312,356,583,-105,-105,375,435,884,449,958,435,-74,14
586.0,313,346,583,-105,105,375,645,1035,648,958,645,77,3
418.0,314,49,33,105,105,585,645,606,651,618,645,-12,6
432.0,315,192,183,-105,-105,375,435,588,444,558,435,30,9
463.0,316,328,583,105,105,585,645,1204,671,1168,645,36,26
520.0,317,280,462,105,105,585,645,1035,654,1047,645,-12,9
600.0,318,318,462,-105,-105,375,435,918,470,837,435,81,35
537.0,319,289,462,105,105,585,645,1067,604,1047,645,20,-41
682.0,320,320,583,105,105,585,645,1057,629,1168,645,-111,-16
346.0,321,72,33,-105,-105,375,435,412,437,408,435,4,2
451.0,322,322,583,105,105,585,645,1187,662,1168,645,19,17
466.0,323,159,119,-105,-105,375,435,483,441,494,435,-11,6
434.0,324,202,262,105,105,585,645,821,644,847,645,-26,-1
418.0,325,3,12,105,105,585,645,601,646,597,645,4,1
515.0,326,216,262,105,-105,585,435,885,441,847,435,38,6
400.0,327,168,183,105,105,585,645,760,640,768,645,-8,-5
433.0,328,261,355,-105,105,375,645,714,646,730,645,-16,1
334.0,329,143,119,-105,105,375,645,506,646,494,645,12,1
352.0,330,244,355,105,105,585,645,923,635,940,645,-17,-10
250.0,331,96,69,105,-105,585,435,674,439,654,435,20,4
350.0,332,242,355,105,105,585,645,915,643,940,645,-25,-2
316.0,333,122,119,105,105,585,645,727,646,704,645,23,1
218.0,334,201,262,105,105,585,645,801,637,847,645,-46,-8
316.0,335,217,262,105,-105,585,435,857,447,847,435,10,12
216.0,336,80,69,105,105,585,645,647,647,654,645,-7,2
250.0,337,337,583,105,-105,585,435,1039,439,1168,435,-129,4
320.0,338,327,583,105,105,585,645,1178,627,1168,645,10,-18
318.0,339,230,262,-105,-105,375,435,695,440,637,435,58,5
467.0,340,340,583,-105,105,375,645,1030,643,958,645,72,-2
249.0,341,218,262,105,-105,585,435,891,447,847,435,44,12
350.0,342,342,583,-105,105,375,645,1015,640,958,645,57,-5
304.0,343,63,33,-105,105,375,645,423,646,408,645,15,1
251.0,344,220,262,-105,105,375,645,631,653,637,645,-6,8
300.0,345,140,119,-105,105,375,645,536,645,494,645,42,0
500.0,346,46,33,105,105,585,645,615,645,618,645,-3,0
735.0,347,293,462,105,-105,585,435,978,438,1047,435,-69,3
432.0,348,125,119,105,105,585,645,736,653,704,645,32,8
385.0,349,263,355,-105,105,375,645,727,651,730,645,-3,6
216.0,350,19,12,105,-105,585,435,599,436,597,435,2,1
350.0,351,330,583,105,-105,585,435,1082,409,1168,435,-86,-26
267.0,352,352,583,-105,-105,375,435,1015,448,958,435,57,13
285.0,353,204,262,105,105,585,645,904,637,847,645,57,-8
300.0,354,39,12,-105,-105,375,435,392,434,387,435,5,-1
233.0,355,319,462,-105,-105,375,435,831,448,837,435,-6,13
333.0,356,27,12,-105,105,375,645,388,647,387,645,1,2
217.0,357,174,183,105,-105,585,435,838,443,768,435,70,8
250.0,358,135,119,105,-105,585,435,720,436,704,435,16,1
300.0,359,332,583,105,-105,585,435,1087,446,1168,435,-81,11
