completion_time,trial,condition,distance,shift_x,shift_y,start_x,start_y,cursor_endpoint_x,cursor_endpoint_y,target_x,target_y,target_to_endpoint_x,target_to_endpoint_y
16650.0,47,306,462,-105,105,375,645,911,644,837,645,74,-1
1264.0,48,48,33,105,105,585,645,607,646,618,645,-11,1
1216.0,49,49,33,105,105,585,645,619,649,618,645,1,4
1070.0,50,357,583,-105,-105,375,435,886,427,958,435,-72,-8
717.0,51,31,12,-105,-105,375,435,387,432,387,435,0,-3
1851.0,52,309,462,-105,105,375,645,728,660,837,645,-109,15
1035.0,53,110,69,-105,-105,375,435,446,435,444,435,2,0
884.0,54,54,33,105,-105,585,435,620,433,618,435,2,-2
1183.0,55,55,33,105,-105,585,435,624,433,618,435,6,-2
1113.0,56,56,33,105,-105,585,435,633,434,618,435,15,-1
1400.0,57,141,119,-105,105,375,645,471,651,494,645,-23,6
901.0,58,353,583,-105,-105,375,435,938,430,958,435,-20,-5
1535.0,59,26,12,-105,105,375,645,390,648,387,645,3,3
951.0,60,325,583,105,105,585,645,1124,627,1168,645,-44,-18
982.0,61,335,583,105,-105,585,435,1127,432,1168,435,-41,-3
848.0,62,62,33,-105,105,375,645,418,647,408,645,10,2
784.0,63,42,33,105,105,585,645,614,650,618,645,-4,5
935.0,64,106,69,-105,105,375,645,456,649,444,645,12,4
816.0,65,288,462,105,105,585,645,1012,644,1047,645,-35,-1
717.0,66,115,69,-105,-105,375,435,475,445,444,435,31,10
633.0,67,43,33,105,105,585,645,624,650,618,645,6,5
934.0,68,329,583,105,105,585,645,1027,632,1168,645,-141,-13
697.0,69,315,462,-105,-105,375,435,841,429,837,435,4,-6
583.0,70,154,119,-105,-105,375,435,499,437,494,435,5,2
719.0,71,227,262,-105,105,375,645,656,636,637,645,19,-9
516.0,72,342,583,-105,105,375,645,937,653,958,645,-21,8
852.0,73,15,12,105,-105,585,435,601,438,597,435,4,3
749.0,74,147,119,-105,105,375,645,470,652,494,645,-24,7
1717.0,75,345,583,-105,105,375,645,821,649,958,645,-137,4
735.0,76,37,12,-105,-105,375,435,385,436,387,435,-2,1
1135.0,77,57,33,105,-105,585,435,608,436,618,435,-10,1
1218.0,78,78,33,-105,-105,375,435,413,435,408,435,5,0
1285.0,79,79,33,-105,-105,375,435,412,437,408,435,4,2
949.0,80,185,183,-105,105,375,645,598,650,558,645,40,5
715.0,81,81,69,105,105,585,645,655,650,654,645,1,5
749.0,82,38,12,-105,-105,375,435,385,440,387,435,-2,5
1002.0,83,300,462,-105,105,375,645,761,650,837,645,-76,5
1550.0,84,150,119,-105,-105,375,435,491,438,494,435,-3,3
887.0,85,22,12,-105,105,375,645,390,645,387,645,3,0
832.0,86,169,183,105,105,585,645,748,647,768,645,-20,2
733.0,87,61,33,-105,105,375,645,421,650,408,645,13,5
918.0,88,63,33,-105,105,375,645,409,646,408,645,1,1
882.0,89,113,69,-105,-105,375,435,435,447,444,435,-9,12
884.0,90,40,33,105,105,585,645,616,644,618,645,-2,-1
1000.0,91,265,355,-105,105,375,645,687,655,730,645,-43,10
802.0,92,290,462,105,-105,585,435,1072,445,1047,435,25,10
883.0,93,73,33,-105,-105,375,435,408,439,408,435,0,4
750.0,94,3,12,105,105,585,645,597,648,597,645,0,3
767.0,95,332,583,105,-105,585,435,1127,461,1168,435,-41,26
933.0,96,302,462,-105,105,375,645,792,694,837,645,-45,49
950.0,97,44,33,105,105,585,645,629,650,618,645,11,5
883.0,98,98,69,105,-105,585,435,685,437,654,435,31,2
668.0,99,99,69,105,-105,585,435,649,434,654,435,-5,-1
750.0,100,287,462,105,105,585,645,1028,644,1047,645,-19,-1
1084.0,101,92,69,105,-105,585,435,670,434,654,435,16,-1
785.0,102,199,183,-105,-105,375,435,560,453,558,435,2,18
1048.0,103,356,583,-105,-105,375,435,799,438,958,435,-159,3
669.0,104,18,12,105,-105,585,435,602,438,597,435,5,3
967.0,105,212,262,105,-105,585,435,838,450,847,435,-9,15
1101.0,106,202,262,105,105,585,645,889,654,847,645,42,9
833.0,107,107,69,-105,105,375,645,446,649,444,645,2,4
733.0,108,108,69,-105,105,375,645,444,647,444,645,0,2
850.0,109,87,69,105,105,585,645,656,646,654,645,2,1
835.0,110,74,33,-105,-105,375,435,399,441,408,435,-9,6
1233.0,111,233,262,-105,-105,375,435,643,433,637,435,6,-2
764.0,112,183,183,-105,105,375,645,547,661,558,645,-11,16
1100.0,113,9,12,105,105,585,645,593,649,597,645,-4,4
1617.0,114,123,119,105,105,585,645,661,658,704,645,-43,13
1266.0,115,230,262,-105,-105,375,435,612,440,637,435,-25,5
1416.0,116,84,69,105,105,585,645,658,642,654,645,4,-3
866.0,117,117,69,-105,-105,375,435,450,446,444,435,6,11
1236.0,118,301,462,-105,105,375,645,836,642,837,645,-1,-3
985.0,119,277,355,-105,-105,375,435,780,437,730,435,50,2
1751.0,120,120,119,105,105,585,645,734,640,704,645,30,-5
1250.0,121,326,583,105,105,585,645,1072,641,1168,645,-96,-4
1334.0,122,314,462,-105,-105,375,435,767,446,837,435,-70,11
920.0,123,118,69,-105,-105,375,435,458,440,444,435,14,5
1282.0,124,64,33,-105,105,375,645,415,642,408,645,7,-3
1617.0,125,133,119,105,-105,585,435,709,443,704,435,5,8
950.0,126,143,119,-105,105,375,645,486,648,494,645,-8,3
1200.0,127,257,355,105,-105,585,435,948,439,940,435,8,4
1002.0,128,101,69,-105,105,375,645,461,653,444,645,17,8
1450.0,129,167,183,105,105,585,645,775,648,768,645,7,3
1266.0,130,135,119,105,-105,585,435,724,428,704,435,20,-7
1068.0,131,307,462,-105,105,375,645,784,630,837,645,-53,-15
686.0,132,129,119,105,105,585,645,734,650,704,645,30,5
949.0,133,125,119,105,105,585,645,733,652,704,645,29,7
734.0,134,198,183,-105,-105,375,435,541,445,558,435,-17,10
1047.0,135,184,183,-105,105,375,645,586,651,558,645,28,6
818.0,136,274,355,-105,-105,375,435,703,450,730,435,-27,15
734.0,137,23,12,-105,105,375,645,382,645,387,645,-5,0
834.0,138,231,262,-105,-105,375,435,617,436,637,435,-20,1
1081.0,139,151,119,-105,-105,375,435,478,434,494,435,-16,-1
1350.0,140,225,262,-105,105,375,645,602,646,637,645,-35,1
1615.0,141,252,355,105,-105,585,435,917,434,940,435,-23,-1
903.0,142,104,69,-105,105,375,645,439,649,444,645,-5,4
915.0,143,126,119,105,105,585,645,695,649,704,645,-9,4
1450.0,144,148,119,-105,105,375,645,509,655,494,645,15,10
1018.0,145,177,183,105,-105,585,435,767,443,768,435,-1,8
939.0,146,77,33,-105,-105,375,435,407,435,408,435,-1,0
1087.0,147,264,355,-105,105,375,645,706,657,730,645,-24,12
1133.0,148,293,462,105,-105,585,435,1090,432,1047,435,43,-3
833.0,149,165,183,105,105,585,645,789,646,768,645,21,1
985.0,150,140,119,-105,105,375,645,482,649,494,645,-12,4
1132.0,151,224,262,-105,105,375,645,587,645,637,645,-50,0
1302.0,152,275,355,-105,-105,375,435,685,436,730,435,-45,1
881.0,153,308,462,-105,105,375,645,739,658,837,645,-98,13
1201.0,154,248,355,105,105,585,645,877,649,940,645,-63,4
714.0,155,213,262,105,-105,585,435,854,438,847,435,7,3
800.0,156,152,119,-105,-105,375,435,498,436,494,435,4,1
983.0,157,25,12,-105,105,375,645,392,648,387,645,5,3
2349.0,158,144,119,-105,105,375,645,526,639,494,645,32,-6
1282.0,159,100,69,-105,105,375,645,443,647,444,645,-1,2
850.0,160,189,183,-105,105,375,645,578,654,558,645,20,9
850.0,161,161,183,105,105,585,645,767,651,768,645,-1,6
1369.0,162,186,183,-105,105,375,645,522,660,558,645,-36,15
769.0,163,163,183,105,105,585,645,765,646,768,645,-3,1
1100.0,164,51,33,105,-105,585,435,617,436,618,435,-1,1
2035.0,165,348,583,-105,105,375,645,898,664,958,645,-60,19
1032.0,166,246,355,105,105,585,645,961,643,940,645,21,-2
933.0,167,5,12,105,105,585,645,594,647,597,645,-3,2
2333.0,168,13,12,105,-105,585,435,595,440,597,435,-2,5
986.0,169,253,355,105,-105,585,435,927,442,940,435,-13,7
818.0,170,170,183,105,-105,585,435,765,439,768,435,-3,4
865.0,171,215,262,105,-105,585,435,857,436,847,435,10,1
1117.0,172,237,262,-105,-105,375,435,703,440,637,435,66,5
1537.0,173,94,69,105,-105,585,435,666,439,654,435,12,4
965.0,174,276,355,-105,-105,375,435,689,439,730,435,-41,4
918.0,175,223,262,-105,105,375,645,656,651,637,645,19,6
901.0,176,105,69,-105,105,375,645,471,645,444,645,27,0
851.0,177,86,69,105,105,585,645,669,646,654,645,15,1
733.0,178,303,462,-105,105,375,645,818,641,837,645,-19,-4
883.0,179,88,69,105,105,585,645,671,642,654,645,17,-3
1282.0,180,204,262,105,105,585,645,882,636,847,645,35,-9
935.0,181,238,262,-105,-105,375,435,603,446,637,435,-34,11
1366.0,182,350,583,-105,-105,375,435,941,441,958,435,-17,6
1234.0,183,330,583,105,-105,585,435,1105,423,1168,435,-63,-12
766.0,184,166,183,105,105,585,645,780,652,768,645,12,7
731.0,185,229,262,-105,105,375,645,667,654,637,645,30,9
1134.0,186,41,33,105,105,585,645,626,649,618,645,8,4
983.0,187,132,119,105,-105,585,435,696,438,704,435,-8,3
932.0,188,139,119,105,-105,585,435,693,434,704,435,-11,-1
950.0,189,12,12,105,-105,585,435,595,437,597,435,-2,2
936.0,190,122,119,105,105,585,645,734,641,704,645,30,-4
1065.0,191,259,355,105,-105,585,435,964,426,940,435,24,-9
916.0,192,319,462,-105,-105,375,435,896,427,837,435,59,-8
700.0,193,156,119,-105,-105,375,435,507,436,494,435,13,1
748.0,194,36,12,-105,-105,375,435,386,440,387,435,-1,5
1116.0,195,346,583,-105,105,375,645,900,658,958,645,-58,13
969.0,196,28,12,-105,105,375,645,391,644,387,645,4,-1
950.0,197,11,12,105,-105,585,435,599,438,597,435,2,3
866.0,198,17,12,105,-105,585,435,597,435,597,435,0,0
801.0,199,178,183,105,-105,585,435,784,447,768,435,16,12
1031.0,200,200,262,105,105,585,645,870,647,847,645,23,2
849.0,201,201,262,105,105,585,645,886,640,847,645,39,-5
1917.0,202,70,33,-105,-105,375,435,398,437,408,435,-10,2
883.0,203,278,355,-105,-105,375,435,773,436,730,435,43,1
1232.0,204,304,462,-105,105,375,645,794,657,837,645,-43,12
935.0,205,312,462,-105,-105,375,435,800,454,837,435,-37,19
901.0,206,206,262,105,105,585,645,842,647,847,645,-5,2
833.0,207,102,69,-105,105,375,645,475,652,444,645,31,7
1236.0,208,124,119,105,105,585,645,745,646,704,645,41,1
834.0,209,181,183,-105,105,375,645,544,648,558,645,-14,3
854.0,210,340,583,-105,105,375,645,905,643,958,645,-53,-2
750.0,211,211,262,105,-105,585,435,864,435,847,435,17,0
968.0,212,160,183,105,105,585,645,813,657,768,645,45,12
1117.0,213,297,462,105,-105,585,435,1032,451,1047,435,-15,16
2532.0,214,236,262,-105,-105,375,435,610,441,637,435,-27,6
1334.0,215,241,355,105,105,585,645,911,648,940,645,-29,3
1634.0,216,218,262,105,-105,585,435,825,431,847,435,-22,-4
1302.0,217,142,119,-105,105,375,645,495,657,494,645,1,12
967.0,218,32,12,-105,-105,375,435,390,436,387,435,3,1
1249.0,219,267,355,-105,105,375,645,713,655,730,645,-17,10
1050.0,220,130,119,105,-105,585,435,722,442,704,435,18,7
1970.0,221,221,262,-105,105,375,645,698,646,637,645,61,1
1400.0,222,280,462,105,105,585,645,1011,650,1047,645,-36,5
915.0,223,27,12,-105,105,375,645,384,647,387,645,-3,2
902.0,224,313,462,-105,-105,375,435,909,434,837,435,72,-1
666.0,225,134,119,105,-105,585,435,723,432,704,435,19,-3
886.0,226,196,183,-105,-105,375,435,588,438,558,435,30,3
865.0,227,121,119,105,105,585,645,723,648,704,645,19,3
752.0,228,228,262,-105,105,375,645,642,650,637,645,5,5
850.0,229,103,69,-105,105,375,645,464,645,444,645,20,0
919.0,230,6,12,105,105,585,645,599,645,597,645,2,0
952.0,231,193,183,-105,-105,375,435,593,433,558,435,35,-2
1066.0,232,232,262,-105,-105,375,435,645,430,637,435,8,-5
1066.0,233,83,69,105,105,585,645,668,644,654,645,14,-1
1382.0,234,214,262,105,-105,585,435,827,442,847,435,-20,7
832.0,235,235,262,-105,-105,375,435,622,437,637,435,-15,2
783.0,236,50,33,105,-105,585,435,617,436,618,435,-1,1
751.0,237,305,462,-105,105,375,645,832,638,837,645,-5,-7
967.0,238,219,262,105,-105,585,435,874,434,847,435,27,-1
767.0,239,222,262,-105,105,375,645,648,647,637,645,11,2
984.0,240,240,355,105,105,585,645,959,639,940,645,19,-6
1146.0,241,91,69,105,-105,585,435,660,439,654,435,6,4
1084.0,242,242,355,105,105,585,645,956,614,940,645,16,-31
884.0,243,243,355,105,105,585,645,946,634,940,645,6,-11
1916.0,244,359,583,-105,-105,375,435,860,436,958,435,-98,1
1070.0,245,245,355,105,105,585,645,930,642,940,645,-10,-3
1632.0,246,279,355,-105,-105,375,435,719,434,730,435,-11,-1
1984.0,247,216,262,105,-105,585,435,877,429,847,435,30,-6
883.0,248,272,355,-105,-105,375,435,766,445,730,435,36,10
667.0,249,209,262,105,105,585,645,859,649,847,645,12,4
566.0,250,69,33,-105,105,375,645,414,647,408,645,6,2
617.0,251,251,355,105,-105,585,435,948,440,940,435,8,5
749.0,252,234,262,-105,-105,375,435,644,451,637,435,7,16
849.0,253,281,462,105,105,585,645,1030,651,1047,645,-17,6
784.0,254,254,355,105,-105,585,435,943,436,940,435,3,1
651.0,255,109,69,-105,105,375,645,448,648,444,645,4,3
1016.0,256,256,355,105,-105,585,435,937,435,940,435,-3,0
952.0,257,283,462,105,105,585,645,1015,641,1047,645,-32,-4
1033.0,258,192,183,-105,-105,375,435,531,436,558,435,-27,1
1099.0,259,85,69,105,105,585,645,669,651,654,645,15,6
1267.0,260,171,183,105,-105,585,435,812,456,768,435,44,21
833.0,261,96,69,105,-105,585,435,655,436,654,435,1,1
967.0,262,76,33,-105,-105,375,435,399,443,408,435,-9,8
888.0,263,261,355,-105,105,375,645,755,648,730,645,25,3
1999.0,264,194,183,-105,-105,375,435,554,463,558,435,-4,28
949.0,265,320,583,105,105,585,645,1192,648,1168,645,24,3
900.0,266,207,262,105,105,585,645,880,650,847,645,33,5
816.0,267,155,119,-105,-105,375,435,510,436,494,435,16,1
1050.0,268,343,583,-105,105,375,645,998,631,958,645,40,-14
782.0,269,269,355,-105,105,375,645,782,660,730,645,52,15
1135.0,270,262,355,-105,105,375,645,695,652,730,645,-35,7
751.0,271,157,119,-105,-105,375,435,511,437,494,435,17,2
2083.0,272,58,33,105,-105,585,435,615,437,618,435,-3,2
948.0,273,273,355,-105,-105,375,435,716,456,730,435,-14,21
838.0,274,333,583,105,-105,585,435,1199,451,1168,435,31,16
998.0,275,187,183,-105,105,375,645,610,664,558,645,52,19
666.0,276,24,12,-105,105,375,645,390,645,387,645,3,0
682.0,277,292,462,105,-105,585,435,1058,447,1047,435,11,12
767.0,278,111,69,-105,-105,375,435,465,441,444,435,21,6
567.0,279,60,33,-105,105,375,645,407,654,408,645,-1,9
969.0,280,95,69,105,-105,585,435,627,439,654,435,-27,4
835.0,281,284,462,105,105,585,645,1132,661,1047,645,85,16
1165.0,282,282,462,105,105,585,645,978,671,1047,645,-69,26
3120.0,283,268,355,-105,105,375,645,770,642,730,645,40,-3
1048.0,284,52,33,105,-105,585,435,608,439,618,435,-10,4
1120.0,285,285,462,105,105,585,645,997,656,1047,645,-50,11
1319.0,286,286,462,105,105,585,645,1082,671,1047,645,35,26
981.0,287,149,119,-105,105,375,645,477,650,494,645,-17,5
950.0,288,67,33,-105,105,375,645,413,644,408,645,5,-1
852.0,289,327,583,105,105,585,645,1221,659,1168,645,53,14
733.0,290,175,183,105,-105,585,435,772,453,768,435,4,18
1217.0,291,291,462,105,-105,585,435,987,440,1047,435,-60,5
899.0,292,29,12,-105,105,375,645,385,647,387,645,-2,2
802.0,293,337,583,105,-105,585,435,1148,434,1168,435,-20,-1
950.0,294,294,462,105,-105,585,435,956,434,1047,435,-91,-1
903.0,295,239,262,-105,-105,375,435,657,442,637,435,20,7
951.0,296,296,462,105,-105,585,435,994,444,1047,435,-53,9
966.0,297,68,33,-105,105,375,645,403,645,408,645,-5,0
753.0,298,344,583,-105,105,375,645,937,648,958,645,-21,3
588.0,299,299,462,105,-105,585,435,1043,430,1047,435,-4,-5
2550.0,300,341,583,-105,105,375,645,854,655,958,645,-104,10
1068.0,301,271,355,-105,-105,375,435,772,443,730,435,42,8
852.0,302,289,462,105,105,585,645,1041,647,1047,645,-6,2
784.0,303,89,69,105,105,585,645,676,653,654,645,22,8
853.0,304,270,355,-105,-105,375,435,720,450,730,435,-10,15
697.0,305,82,69,105,105,585,645,647,653,654,645,-7,8
701.0,306,47,33,105,105,585,645,627,651,618,645,9,6
820.0,307,249,355,105,105,585,645,974,654,940,645,34,9
816.0,308,244,355,105,105,585,645,935,649,940,645,-5,4
851.0,309,203,262,105,105,585,645,833,650,847,645,-14,5
849.0,310,176,183,105,-105,585,435,785,439,768,435,17,4
1049.0,311,311,462,-105,-105,375,435,904,428,837,435,67,-7
916.0,312,188,183,-105,105,375,645,611,652,558,645,53,7
735.0,313,131,119,105,-105,585,435,702,438,704,435,-2,3
816.0,314,21,12,-105,105,375,645,388,647,387,645,1,2
1101.0,315,317,462,-105,-105,375,435,739,439,837,435,-98,4
1034.0,316,316,462,-105,-105,375,435,839,441,837,435,2,6
784.0,317,119,69,-105,-105,375,435,437,441,444,435,-7,6
836.0,318,263,355,-105,105,375,645,669,656,730,645,-61,11
802.0,319,172,183,105,-105,585,435,753,444,768,435,-15,9
699.0,320,16,12,105,-105,585,435,593,435,597,435,-4,0
1718.0,321,321,583,105,105,585,645,1184,636,1168,645,16,-9
951.0,322,164,183,105,105,585,645,741,646,768,645,-27,1
1851.0,323,323,583,105,105,585,645,1056,635,1168,645,-112,-10
1101.0,324,255,355,105,-105,585,435,924,434,940,435,-16,-1
1067.0,325,338,583,105,-105,585,435,1108,433,1168,435,-60,-2
767.0,326,35,12,-105,-105,375,435,386,435,387,435,-1,0
815.0,327,138,119,105,-105,585,435,704,440,704,435,0,5
881.0,328,328,583,105,105,585,645,1155,641,1168,645,-13,-4
699.0,329,158,119,-105,-105,375,435,509,450,494,435,15,15
717.0,330,10,12,105,-105,585,435,598,438,597,435,1,3
1465.0,331,331,583,105,-105,585,435,1110,439,1168,435,-58,4
814.0,332,72,33,-105,-105,375,435,410,435,408,435,2,0
936.0,333,75,33,-105,-105,375,435,420,435,408,435,12,0
901.0,334,208,262,105,105,585,645,875,648,847,645,28,3
950.0,335,324,583,105,105,585,645,1127,638,1168,645,-41,-7
919.0,336,258,355,105,-105,585,435,977,453,940,435,37,18
1166.0,337,220,262,-105,105,375,645,607,655,637,645,-30,10
867.0,338,168,183,105,105,585,645,798,644,768,645,30,-1
917.0,339,266,355,-105,105,375,645,813,660,730,645,83,15
868.0,340,162,183,105,105,585,645,749,645,768,645,-19,0
800.0,341,53,33,105,-105,585,435,619,439,618,435,1,4
1200.0,342,190,183,-105,-105,375,435,536,440,558,435,-22,5
766.0,343,217,262,105,-105,585,435,823,431,847,435,-24,-4
718.0,344,14,12,105,-105,585,435,596,437,597,435,-1,2
951.0,345,145,119,-105,105,375,645,502,647,494,645,8,2
815.0,346,195,183,-105,-105,375,435,551,444,558,435,-7,9
1134.0,347,347,583,-105,105,375,645,949,657,958,645,-9,12
735.0,348,336,583,105,-105,585,435,1149,449,1168,435,-19,14
1052.0,349,179,183,105,-105,585,435,810,453,768,435,42,18
837.0,350,182,183,-105,105,375,645,567,649,558,645,9,4
2265.0,351,351,583,-105,-105,375,435,920,440,958,435,-38,5
1867.0,352,334,583,105,-105,585,435,1148,439,1168,435,-20,4
1232.0,353,352,583,-105,-105,375,435,900,436,958,435,-58,1
919.0,354,295,462,105,-105,585,435,1041,435,1047,435,-6,0
1152.0,355,349,583,-105,105,375,645,991,613,958,645,33,-32
866.0,356,191,183,-105,-105,375,435,599,443,558,435,41,8
1416.0,357,247,355,105,105,585,645,957,632,940,645,17,-13
1218.0,358,39,12,-105,-105,375,435,384,438,387,435,-3,3
1268.0,359,298,462,105,-105,585,435,1039,435,1047,435,-8,0
