time,trial,condition,distance,shift_x,shift_y,start_x,start_y,cursor_x,cursor_y,target_x,target_y
579.0,0,226,512,100,100,580,640,-283,1,1092,640
748.0,0,226,262,-105,105,375,645,666,720,637,645
769.0,0,226,262,-105,105,375,645,706,719,637,645
786.0,0,226,262,-105,105,375,645,743,711,637,645
803.0,0,226,262,-105,105,375,645,773,706,637,645
820.0,0,226,262,-105,105,375,645,802,707,637,645
835.0,0,226,262,-105,105,375,645,805,707,637,645
852.0,0,226,262,-105,105,375,645,805,705,637,645
869.0,0,226,262,-105,105,375,645,804,700,637,645
887.0,0,226,262,-105,105,375,645,801,691,637,645
904.0,0,226,262,-105,105,375,645,800,683,637,645
920.0,0,226,262,-105,105,375,645,802,677,637,645
937.0,0,226,262,-105,105,375,645,803,672,637,645
953.0,0,226,262,-105,105,375,645,804,669,637,645
972.0,0,226,262,-105,105,375,645,804,667,637,645
986.0,0,226,262,-105,105,375,645,804,665,637,645
1002.0,0,226,262,-105,105,375,645,804,662,637,645
1020.0,0,226,262,-105,105,375,645,804,661,637,645
1035.0,0,226,262,-105,105,375,645,804,660,637,645
1053.0,0,226,262,-105,105,375,645,804,658,637,645
1071.0,0,226,262,-105,105,375,645,804,653,637,645
1086.0,0,226,262,-105,105,375,645,804,648,637,645
1104.0,0,226,262,-105,105,375,645,804,643,637,645
1120.0,0,226,262,-105,105,375,645,805,641,637,645
1136.0,0,226,262,-105,105,375,645,805,641,637,645
1154.0,0,226,262,-105,105,375,645,804,640,637,645
1170.0,0,226,262,-105,105,375,645,802,639,637,645
1187.0,0,226,262,-105,105,375,645,795,635,637,645
1203.0,0,226,262,-105,105,375,645,783,631,637,645
1219.0,0,226,262,-105,105,375,645,756,625,637,645
1235.0,0,226,262,-105,105,375,645,741,623,637,645
1253.0,0,226,262,-105,105,375,645,731,623,637,645
1269.0,0,226,262,-105,105,375,645,720,622,637,645
1288.0,0,226,262,-105,105,375,645,703,622,637,645
1304.0,0,226,262,-105,105,375,645,679,620,637,645
