time,trial,condition,distance,shift_x,shift_y,start_x,start_y,cursor_x,cursor_y,target_x,target_y
542.0,0,0,512,100,100,580,640,-283,1,1092,640
701.0,0,0,12,105,105,585,645,-283,1,597,645
722.0,0,0,12,105,105,585,645,-283,1,597,645
739.0,0,0,12,105,105,585,645,-283,1,597,645
755.0,0,0,12,105,105,585,645,-283,1,597,645
773.0,0,0,12,105,105,585,645,-283,1,597,645
790.0,0,0,12,105,105,585,645,-283,1,597,645
808.0,0,0,12,105,105,585,645,-283,1,597,645
822.0,0,0,12,105,105,585,645,-283,1,597,645
839.0,0,0,12,105,105,585,645,-283,1,597,645
857.0,0,0,12,105,105,585,645,-283,1,597,645
874.0,0,0,12,105,105,585,645,-283,1,597,645
890.0,0,0,12,105,105,585,645,-283,1,597,645
907.0,0,0,12,105,105,585,645,-283,1,597,645
924.0,0,0,12,105,105,585,645,-283,1,597,645
940.0,0,0,12,105,105,585,645,-283,1,597,645
957.0,0,0,12,105,105,585,645,-283,1,597,645
975.0,0,0,12,105,105,585,645,-283,1,597,645
990.0,0,0,12,105,105,585,645,-283,1,597,645
1007.0,0,0,12,105,105,585,645,-283,1,597,645
1023.0,0,0,12,105,105,585,645,-283,1,597,645
1041.0,0,0,12,105,105,585,645,-283,1,597,645
1057.0,0,0,12,105,105,585,645,-283,1,597,645
1074.0,0,0,12,105,105,585,645,-283,1,597,645
1091.0,0,0,12,105,105,585,645,-283,1,597,645
1107.0,0,0,12,105,105,585,645,-283,1,597,645
1124.0,0,0,12,105,105,585,645,-283,1,597,645
1140.0,0,0,12,105,105,585,645,-283,1,597,645
1158.0,0,0,12,105,105,585,645,-283,1,597,645
1174.0,0,0,12,105,105,585,645,-283,1,597,645
1190.0,0,0,12,105,105,585,645,-283,1,597,645
1207.0,0,0,12,105,105,585,645,-283,1,597,645
1225.0,0,0,12,105,105,585,645,-283,1,597,645
1239.0,0,0,12,105,105,585,645,-283,1,597,645
1256.0,0,0,12,105,105,585,645,-283,1,597,645
1273.0,0,0,12,105,105,585,645,-283,1,597,645
1290.0,0,0,12,105,105,585,645,-283,1,597,645
1308.0,0,0,12,105,105,585,645,-283,1,597,645
1323.0,0,0,12,105,105,585,645,-283,1,597,645
1341.0,0,0,12,105,105,585,645,-283,1,597,645
1357.0,0,0,12,105,105,585,645,-283,1,597,645
1374.0,0,0,12,105,105,585,645,-283,1,597,645
1391.0,0,0,12,105,105,585,645,-283,1,597,645
1408.0,0,0,12,105,105,585,645,-283,1,597,645
1423.0,0,0,12,105,105,585,645,-283,1,597,645
1440.0,0,0,12,105,105,585,645,-283,1,597,645
1457.0,0,0,12,105,105,585,645,-283,1,597,645
1473.0,0,0,12,105,105,585,645,-283,1,597,645
1491.0,0,0,12,105,105,585,645,-283,1,597,645
1508.0,0,0,12,105,105,585,645,-283,1,597,645
1524.0,0,0,12,105,105,585,645,-283,1,597,645
1541.0,0,0,12,105,105,585,645,-283,1,597,645
1557.0,0,0,12,105,105,585,645,-283,1,597,645
1574.0,0,0,12,105,105,585,645,-283,1,597,645
1591.0,0,0,12,105,105,585,645,-283,1,597,645
1607.0,0,0,12,105,105,585,645,-283,1,597,645
1624.0,0,0,12,105,105,585,645,-283,1,597,645
1638.0,0,0,12,105,105,585,645,-283,1,597,645
1659.0,0,0,12,105,105,585,645,-283,1,597,645
1672.0,0,0,12,105,105,585,645,-283,1,597,645
1689.0,0,0,12,105,105,585,645,-283,1,597,645
1707.0,0,0,12,105,105,585,645,-283,1,597,645
1724.0,0,0,12,105,105,585,645,-283,1,597,645
1742.0,0,0,12,105,105,585,645,-283,1,597,645
1757.0,0,0,12,105,105,585,645,-283,1,597,645
1774.0,0,0,12,105,105,585,645,-283,1,597,645
1791.0,0,0,12,105,105,585,645,-283,1,597,645
1807.0,0,0,12,105,105,585,645,-283,1,597,645
1824.0,0,0,12,105,105,585,645,-283,1,597,645
1841.0,0,0,12,105,105,585,645,-283,1,597,645
1858.0,0,0,12,105,105,585,645,-283,1,597,645
1873.0,0,0,12,105,105,585,645,-283,1,597,645
1890.0,0,0,12,105,105,585,645,-283,1,597,645
1907.0,0,0,12,105,105,585,645,-283,1,597,645
1923.0,0,0,12,105,105,585,645,-283,1,597,645
1939.0,0,0,12,105,105,585,645,-283,1,597,645
1956.0,0,0,12,105,105,585,645,-283,1,597,645
1973.0,0,0,12,105,105,585,645,-283,1,597,645
