time,trial,condition,distance,shift_x,shift_y,start_x,start_y,cursor_x,cursor_y,target_x,target_y
484.0,0,148,512,100,100,580,640,-283,1,1092,640
640.0,0,148,119,-105,105,375,645,-283,1,494,645
661.0,0,148,119,-105,105,375,645,652,592,494,645
677.0,0,148,119,-105,105,375,645,652,592,494,645
697.0,0,148,119,-105,105,375,645,652,592,494,645
714.0,0,148,119,-105,105,375,645,652,592,494,645
730.0,0,148,119,-105,105,375,645,652,592,494,645
747.0,0,148,119,-105,105,375,645,652,592,494,645
764.0,0,148,119,-105,105,375,645,651,593,494,645
780.0,0,148,119,-105,105,375,645,642,598,494,645
796.0,0,148,119,-105,105,375,645,632,607,494,645
813.0,0,148,119,-105,105,375,645,629,611,494,645
830.0,0,148,119,-105,105,375,645,628,611,494,645
847.0,0,148,119,-105,105,375,645,628,613,494,645
862.0,0,148,119,-105,105,375,645,628,618,494,645
878.0,0,148,119,-105,105,375,645,629,621,494,645
894.0,0,148,119,-105,105,375,645,632,624,494,645
911.0,0,148,119,-105,105,375,645,635,625,494,645
931.0,0,148,119,-105,105,375,645,641,628,494,645
946.0,0,148,119,-105,105,375,645,649,632,494,645
961.0,0,148,119,-105,105,375,645,659,640,494,645
980.0,0,148,119,-105,105,375,645,659,640,494,645
994.0,0,148,119,-105,105,375,645,659,640,494,645
1014.0,0,148,119,-105,105,375,645,659,640,494,645
1031.0,0,148,119,-105,105,375,645,659,640,494,645
1045.0,0,148,119,-105,105,375,645,659,640,494,645
1065.0,0,148,119,-105,105,375,645,659,640,494,645
1078.0,0,148,119,-105,105,375,645,659,640,494,645
1097.0,0,148,119,-105,105,375,645,659,640,494,645
1113.0,0,148,119,-105,105,375,645,659,640,494,645
1130.0,0,148,119,-105,105,375,645,659,640,494,645
1146.0,0,148,119,-105,105,375,645,659,640,494,645
1163.0,0,148,119,-105,105,375,645,659,640,494,645
1180.0,0,148,119,-105,105,375,645,659,640,494,645
1197.0,0,148,119,-105,105,375,645,659,640,494,645
1214.0,0,148,119,-105,105,375,645,659,640,494,645
1229.0,0,148,119,-105,105,375,645,659,640,494,645
1246.0,0,148,119,-105,105,375,645,659,640,494,645
1265.0,0,148,119,-105,105,375,645,659,640,494,645
1278.0,0,148,119,-105,105,375,645,659,640,494,645
1295.0,0,148,119,-105,105,375,645,659,641,494,645
1312.0,0,148,119,-105,105,375,645,655,642,494,645
1328.0,0,148,119,-105,105,375,645,649,640,494,645
1348.0,0,148,119,-105,105,375,645,643,637,494,645
1363.0,0,148,119,-105,105,375,645,629,629,494,645
1379.0,0,148,119,-105,105,375,645,607,619,494,645
1397.0,0,148,119,-105,105,375,645,581,606,494,645
1413.0,0,148,119,-105,105,375,645,556,593,494,645
1428.0,0,148,119,-105,105,375,645,526,581,494,645
1446.0,0,148,119,-105,105,375,645,498,572,494,645
1462.0,0,148,119,-105,105,375,645,472,566,494,645
1479.0,0,148,119,-105,105,375,645,468,565,494,645
1496.0,0,148,119,-105,105,375,645,466,565,494,645
1511.0,0,148,119,-105,105,375,645,462,563,494,645
1527.0,0,148,119,-105,105,375,645,458,562,494,645
1545.0,0,148,119,-105,105,375,645,455,561,494,645
1564.0,0,148,119,-105,105,375,645,453,561,494,645
1580.0,0,148,119,-105,105,375,645,452,561,494,645
1597.0,0,148,119,-105,105,375,645,452,561,494,645
1613.0,0,148,119,-105,105,375,645,452,561,494,645
1630.0,0,148,119,-105,105,375,645,452,561,494,645
1647.0,0,148,119,-105,105,375,645,452,561,494,645
1664.0,0,148,119,-105,105,375,645,452,561,494,645
1678.0,0,148,119,-105,105,375,645,452,561,494,645
1696.0,0,148,119,-105,105,375,645,452,561,494,645
1713.0,0,148,119,-105,105,375,645,452,561,494,645
1730.0,0,148,119,-105,105,375,645,452,561,494,645
1746.0,0,148,119,-105,105,375,645,452,561,494,645
1763.0,0,148,119,-105,105,375,645,452,561,494,645
1780.0,0,148,119,-105,105,375,645,452,561,494,645
1796.0,0,148,119,-105,105,375,645,452,561,494,645
1814.0,0,148,119,-105,105,375,645,452,561,494,645
1830.0,0,148,119,-105,105,375,645,452,561,494,645
1847.0,0,148,119,-105,105,375,645,452,561,494,645
1864.0,0,148,119,-105,105,375,645,452,561,494,645
1881.0,0,148,119,-105,105,375,645,452,561,494,645
1895.0,0,148,119,-105,105,375,645,452,561,494,645
