completion_time,trial,condition,distance,shift_x,shift_y,start_x,start_y,cursor_endpoint_x,cursor_endpoint_y,target_x,target_y,target_to_endpoint_x,target_to_endpoint_y
268.0,32,245,355,105,105,585,645,835,643,940,645,-105,-2
317.0,33,33,12,-105,-105,375,435,388,439,387,435,1,4
251.0,34,258,355,105,-105,585,435,816,443,940,435,-124,8
217.0,35,115,69,-105,-105,375,435,457,435,444,435,13,0
250.0,36,279,355,-105,-105,375,435,653,446,730,435,-77,11
417.0,37,175,183,105,-105,585,435,754,444,768,435,-14,9
884.0,38,167,183,105,105,585,645,755,642,768,645,-13,-3
365.0,39,3,12,105,105,585,645,594,648,597,645,-3,3
317.0,40,320,583,105,105,585,645,984,637,1168,645,-184,-8
317.0,41,315,462,-105,-105,375,435,861,457,837,435,24,22
251.0,42,98,69,105,-105,585,435,653,431,654,435,-1,-4
249.0,43,237,262,-105,-105,375,435,639,440,637,435,2,5
217.0,44,10,12,105,-105,585,435,600,437,597,435,3,2
218.0,45,170,183,105,-105,585,435,752,443,768,435,-16,8
319.0,46,146,119,-105,105,375,645,472,647,494,645,-22,2
285.0,47,329,583,105,105,585,645,1101,660,1168,645,-67,15
300.0,48,339,583,105,-105,585,435,1152,457,1168,435,-16,22
483.0,49,307,462,-105,105,375,645,836,663,837,645,-1,18
349.0,50,50,33,105,-105,585,435,617,441,618,435,-1,6
199.0,51,51,33,105,-105,585,435,627,440,618,435,9,5
318.0,52,75,33,-105,-105,375,435,404,434,408,435,-4,-1
219.0,53,223,262,-105,105,375,645,583,648,637,645,-54,3
233.0,54,232,262,-105,-105,375,435,620,445,637,435,-17,10
283.0,55,171,183,105,-105,585,435,744,429,768,435,-24,-6
217.0,56,76,33,-105,-105,375,435,414,434,408,435,6,-1
283.0,57,140,119,-105,105,375,645,490,639,494,645,-4,-6
250.0,58,20,12,-105,105,375,645,383,646,387,645,-4,1
249.0,59,277,355,-105,-105,375,435,679,431,730,435,-51,-4
251.0,60,240,355,105,105,585,645,928,644,940,645,-12,-1
232.0,61,60,33,-105,105,375,645,408,648,408,645,0,3
249.0,62,127,119,105,105,585,645,693,640,704,645,-11,-5
401.0,63,228,262,-105,105,375,645,605,648,637,645,-32,3
219.0,64,318,462,-105,-105,375,435,740,447,837,435,-97,12
302.0,65,199,183,-105,-105,375,435,626,429,558,435,68,-6
268.0,66,149,119,-105,105,375,645,510,650,494,645,16,5
234.0,67,239,262,-105,-105,375,435,647,441,637,435,10,6
268.0,68,218,262,105,-105,585,435,798,441,847,435,-49,6
217.0,69,117,69,-105,-105,375,435,451,435,444,435,7,0
234.0,70,70,33,-105,-105,375,435,405,433,408,435,-3,-2
284.0,71,354,583,-105,-105,375,435,894,446,958,435,-64,11
250.0,72,72,33,-105,-105,375,435,412,440,408,435,4,5
301.0,73,159,119,-105,-105,375,435,495,440,494,435,1,5
249.0,74,178,183,105,-105,585,435,777,440,768,435,9,5
334.0,75,52,33,105,-105,585,435,627,438,618,435,9,3
402.0,76,198,183,-105,-105,375,435,539,436,558,435,-19,1
267.0,77,59,33,105,-105,585,435,621,434,618,435,3,-1
253.0,78,62,33,-105,105,375,645,408,645,408,645,0,0
169.0,79,79,33,-105,-105,375,435,421,438,408,435,13,3
281.0,80,319,462,-105,-105,375,435,879,458,837,435,42,23
266.0,81,148,119,-105,105,375,645,532,629,494,645,38,-16
235.0,82,250,355,105,-105,585,435,961,444,940,435,21,9
252.0,83,11,12,105,-105,585,435,599,437,597,435,2,2
133.0,84,84,69,105,105,585,645,654,642,654,645,0,-3
166.0,85,6,12,105,105,585,645,592,647,597,645,-5,2
151.0,86,35,12,-105,-105,375,435,384,432,387,435,-3,-3
215.0,87,30,12,-105,-105,375,435,383,437,387,435,-4,2
386.0,88,267,355,-105,105,375,645,678,675,730,645,-52,30
300.0,89,326,583,105,105,585,645,1125,666,1168,645,-43,21
300.0,90,133,119,105,-105,585,435,733,435,704,435,29,0
284.0,91,182,183,-105,105,375,645,547,657,558,645,-11,12
253.0,92,195,183,-105,-105,375,435,560,438,558,435,2,3
216.0,93,93,69,105,-105,585,435,664,438,654,435,10,3
284.0,94,137,119,105,-105,585,435,733,443,704,435,29,8
200.0,95,29,12,-105,105,375,645,387,649,387,645,0,4
248.0,96,61,33,-105,105,375,645,420,650,408,645,12,5
252.0,97,103,69,-105,105,375,645,458,649,444,645,14,4
250.0,98,271,355,-105,-105,375,435,683,438,730,435,-47,3
198.0,99,13,12,105,-105,585,435,601,435,597,435,4,0
231.0,100,100,69,-105,105,375,645,450,644,444,645,6,-1
234.0,101,101,69,-105,105,375,645,466,658,444,645,22,13
249.0,102,102,69,-105,105,375,645,419,647,444,645,-25,2
249.0,103,106,69,-105,105,375,645,445,648,444,645,1,3
233.0,104,204,262,105,105,585,645,826,656,847,645,-21,11
219.0,105,37,12,-105,-105,375,435,386,435,387,435,-1,0
219.0,106,112,69,-105,-105,375,435,444,436,444,435,0,1
248.0,107,324,583,105,105,585,645,1055,644,1168,645,-113,-1
248.0,108,108,69,-105,105,375,645,445,649,444,645,1,4
251.0,109,293,462,105,-105,585,435,961,428,1047,435,-86,-7
201.0,110,0,12,105,105,585,645,600,649,597,645,3,4
284.0,111,183,183,-105,105,375,645,566,651,558,645,8,6
302.0,112,173,183,105,-105,585,435,793,446,768,435,25,11
317.0,113,113,69,-105,-105,375,435,442,435,444,435,-2,0
166.0,114,28,12,-105,105,375,645,388,642,387,645,1,-3
434.0,115,90,69,105,-105,585,435,648,426,654,435,-6,-9
184.0,116,116,69,-105,-105,375,435,446,437,444,435,2,2
281.0,117,200,262,105,105,585,645,848,644,847,645,1,-1
331.0,118,177,183,105,-105,585,435,784,432,768,435,16,-3
402.0,119,296,462,105,-105,585,435,909,430,1047,435,-138,-5
268.0,120,153,119,-105,-105,375,435,519,446,494,435,25,11
167.0,121,22,12,-105,105,375,645,388,646,387,645,1,1
185.0,122,119,69,-105,-105,375,435,442,441,444,435,-2,6
318.0,123,264,355,-105,105,375,645,713,639,730,645,-17,-6
186.0,124,77,33,-105,-105,375,435,416,437,408,435,8,2
270.0,125,282,462,105,105,585,645,1017,639,1047,645,-30,-6
200.0,126,124,119,105,105,585,645,727,645,704,645,23,0
167.0,127,142,119,-105,105,375,645,485,648,494,645,-9,3
184.0,128,227,262,-105,105,375,645,631,651,637,645,-6,6
199.0,129,335,583,105,-105,585,435,1165,435,1168,435,-3,0
247.0,130,344,583,-105,105,375,645,1053,648,958,645,95,3
165.0,131,125,119,105,105,585,645,742,658,704,645,38,13
167.0,132,42,33,105,105,585,645,632,651,618,645,14,6
282.0,133,276,355,-105,-105,375,435,747,446,730,435,17,11
283.0,134,287,462,105,105,585,645,1051,636,1047,645,4,-9
287.0,135,291,462,105,-105,585,435,1044,442,1047,435,-3,7
216.0,136,355,583,-105,-105,375,435,856,440,958,435,-102,5
384.0,137,68,33,-105,105,375,645,404,654,408,645,-4,9
219.0,138,283,462,105,105,585,645,1059,649,1047,645,12,4
285.0,139,139,119,105,-105,585,435,666,428,704,435,-38,-7
284.0,140,96,69,105,-105,585,435,654,436,654,435,0,1
283.0,141,322,583,105,105,585,645,1004,653,1168,645,-164,8
267.0,142,272,355,-105,-105,375,435,687,445,730,435,-43,10
249.0,143,143,119,-105,105,375,645,466,631,494,645,-28,-14
331.0,144,352,583,-105,-105,375,435,845,443,958,435,-113,8
303.0,145,134,119,105,-105,585,435,754,440,704,435,50,5
251.0,146,114,69,-105,-105,375,435,435,435,444,435,-9,0
199.0,147,7,12,105,105,585,645,594,646,597,645,-3,1
284.0,148,150,119,-105,-105,375,435,479,442,494,435,-15,7
252.0,149,128,119,105,105,585,645,703,650,704,645,-1,5
267.0,150,47,33,105,105,585,645,621,646,618,645,3,1
285.0,151,337,583,105,-105,585,435,1147,437,1168,435,-21,2
249.0,152,104,69,-105,105,375,645,464,639,444,645,20,-6
297.0,153,357,583,-105,-105,375,435,831,443,958,435,-127,8
217.0,154,126,119,105,105,585,645,749,657,704,645,45,12
234.0,155,222,262,-105,105,375,645,581,627,637,645,-56,-18
285.0,156,302,462,-105,105,375,645,800,665,837,645,-37,20
204.0,157,83,69,105,105,585,645,676,640,654,645,22,-5
186.0,158,45,33,105,105,585,645,622,644,618,645,4,-1
285.0,159,196,183,-105,-105,375,435,553,441,558,435,-5,6
217.0,160,160,183,105,105,585,645,791,650,768,645,23,5
186.0,161,25,12,-105,105,375,645,389,649,387,645,2,4
266.0,162,301,462,-105,105,375,645,725,649,837,645,-112,4
283.0,163,230,262,-105,-105,375,435,584,443,637,435,-53,8
367.0,164,164,183,105,105,585,645,747,654,768,645,-21,9
282.0,165,172,183,105,-105,585,435,779,439,768,435,11,4
297.0,166,308,462,-105,105,375,645,739,663,837,645,-98,18
218.0,167,176,183,105,-105,585,435,764,437,768,435,-4,2
267.0,168,256,355,105,-105,585,435,899,437,940,435,-41,2
216.0,169,190,183,-105,-105,375,435,515,438,558,435,-43,3
367.0,170,155,119,-105,-105,375,435,479,432,494,435,-15,-3
417.0,171,123,119,105,105,585,645,730,653,704,645,26,8
285.0,172,331,583,105,-105,585,435,1076,430,1168,435,-92,-5
200.0,173,81,69,105,105,585,645,649,633,654,645,-5,-12
266.0,174,95,69,105,-105,585,435,654,445,654,435,0,10
283.0,175,74,33,-105,-105,375,435,416,436,408,435,8,1
250.0,176,105,69,-105,105,375,645,447,654,444,645,3,9
234.0,177,24,12,-105,105,375,645,384,647,387,645,-3,2
236.0,178,69,33,-105,105,375,645,414,653,408,645,6,8
199.0,179,179,183,105,-105,585,435,751,434,768,435,-17,-1
266.0,180,248,355,105,105,585,645,936,665,940,645,-4,20
298.0,181,290,462,105,-105,585,435,981,444,1047,435,-66,9
264.0,182,92,69,105,-105,585,435,667,440,654,435,13,5
351.0,183,180,183,-105,105,375,645,590,646,558,645,32,1
217.0,184,184,183,-105,105,375,645,537,651,558,645,-21,6
151.0,185,111,69,-105,-105,375,435,436,437,444,435,-8,2
167.0,186,53,33,105,-105,585,435,625,437,618,435,7,2
251.0,187,213,262,105,-105,585,435,865,435,847,435,18,0
252.0,188,129,119,105,105,585,645,741,654,704,645,37,9
450.0,189,252,355,105,-105,585,435,777,441,940,435,-163,6
267.0,190,295,462,105,-105,585,435,880,434,1047,435,-167,-1
368.0,191,261,355,-105,105,375,645,721,658,730,645,-9,13
350.0,192,346,583,-105,105,375,645,765,648,958,645,-193,3
285.0,193,55,33,105,-105,585,435,625,442,618,435,7,7
317.0,194,145,119,-105,105,375,645,494,657,494,645,0,12
350.0,195,85,69,105,105,585,645,654,648,654,645,0,3
317.0,196,32,12,-105,-105,375,435,389,433,387,435,2,-2
400.0,197,206,262,105,105,585,645,807,637,847,645,-40,-8
301.0,198,162,183,105,105,585,645,766,654,768,645,-2,9
235.0,199,305,462,-105,105,375,645,706,651,837,645,-131,6
285.0,200,327,583,105,105,585,645,1091,654,1168,645,-77,9
302.0,201,132,119,105,-105,585,435,743,450,704,435,39,15
334.0,202,185,183,-105,105,375,645,552,651,558,645,-6,6
249.0,203,56,33,105,-105,585,435,624,434,618,435,6,-1
299.0,204,328,583,105,105,585,645,1046,639,1168,645,-122,-6
315.0,205,205,262,105,105,585,645,814,657,847,645,-33,12
234.0,206,109,69,-105,105,375,645,434,650,444,645,-10,5
301.0,207,207,262,105,105,585,645,868,643,847,645,21,-2
317.0,208,48,33,105,105,585,645,610,641,618,645,-8,-4
269.0,209,209,262,105,105,585,645,867,649,847,645,20,4
284.0,210,166,183,105,105,585,645,757,649,768,645,-11,4
217.0,211,316,462,-105,-105,375,435,750,430,837,435,-87,-5
266.0,212,288,462,105,105,585,645,958,653,1047,645,-89,8
218.0,213,38,12,-105,-105,375,435,392,437,387,435,5,2
251.0,214,214,262,105,-105,585,435,807,438,847,435,-40,3
285.0,215,215,262,105,-105,585,435,818,430,847,435,-29,-5
251.0,216,40,33,105,105,585,645,610,647,618,645,-8,2
300.0,217,210,262,105,-105,585,435,840,441,847,435,-7,6
233.0,218,216,262,105,-105,585,435,862,441,847,435,15,6
484.0,219,342,583,-105,105,375,645,731,650,958,645,-227,5
415.0,220,220,262,-105,105,375,645,639,663,637,645,2,18
336.0,221,208,262,105,105,585,645,834,648,847,645,-13,3
368.0,222,26,12,-105,105,375,645,386,645,387,645,-1,0
314.0,223,333,583,105,-105,585,435,1094,461,1168,435,-74,26
348.0,224,266,355,-105,105,375,645,642,665,730,645,-88,20
331.0,225,86,69,105,105,585,645,655,646,654,645,1,1
248.0,226,46,33,105,105,585,645,617,650,618,645,-1,5
352.0,227,163,183,105,105,585,645,770,652,768,645,2,7
367.0,228,99,69,105,-105,585,435,661,440,654,435,7,5
349.0,229,63,33,-105,105,375,645,409,641,408,645,1,-4
316.0,230,157,119,-105,-105,375,435,536,438,494,435,42,3
234.0,231,9,12,105,105,585,645,600,643,597,645,3,-2
283.0,232,193,183,-105,-105,375,435,571,452,558,435,13,17
233.0,233,325,583,105,105,585,645,1101,670,1168,645,-67,25
251.0,234,234,262,-105,-105,375,435,646,440,637,435,9,5
235.0,235,306,462,-105,105,375,645,817,624,837,645,-20,-21
236.0,236,147,119,-105,105,375,645,490,648,494,645,-4,3
330.0,237,280,462,105,105,585,645,1032,638,1047,645,-15,-7
201.0,238,14,12,105,-105,585,435,601,433,597,435,4,-2
284.0,239,189,183,-105,105,375,645,489,644,558,645,-69,-1
236.0,240,43,33,105,105,585,645,626,645,618,645,8,0
266.0,241,219,262,105,-105,585,435,829,437,847,435,-18,2
253.0,242,122,119,105,105,585,645,706,639,704,645,2,-6
284.0,243,243,355,105,105,585,645,882,666,940,645,-58,21
281.0,244,244,355,105,105,585,645,896,651,940,645,-44,6
283.0,245,188,183,-105,105,375,645,556,656,558,645,-2,11
247.0,246,211,262,105,-105,585,435,818,434,847,435,-29,-1
303.0,247,358,583,-105,-105,375,435,955,449,958,435,-3,14
267.0,248,201,262,105,105,585,645,875,661,847,645,28,16
352.0,249,49,33,105,105,585,645,615,640,618,645,-3,-5
384.0,250,273,355,-105,-105,375,435,746,433,730,435,16,-2
481.0,251,251,355,105,-105,585,435,867,431,940,435,-73,-4
281.0,252,97,69,105,-105,585,435,640,435,654,435,-14,0
286.0,253,144,119,-105,105,375,645,499,641,494,645,5,-4
253.0,254,135,119,105,-105,585,435,712,448,704,435,8,13
318.0,255,263,355,-105,105,375,645,679,649,730,645,-51,4
682.0,256,168,183,105,105,585,645,780,642,768,645,12,-3
670.0,257,247,355,105,105,585,645,930,636,940,645,-10,-9
285.0,258,154,119,-105,-105,375,435,485,438,494,435,-9,3
366.0,259,242,355,105,105,585,645,900,648,940,645,-40,3
380.0,260,260,355,-105,105,375,645,671,648,730,645,-59,3
250.0,261,78,33,-105,-105,375,435,421,434,408,435,13,-1
198.0,262,2,12,105,105,585,645,596,646,597,645,-1,1
298.0,263,221,262,-105,105,375,645,610,650,637,645,-27,5
247.0,264,16,12,105,-105,585,435,599,437,597,435,2,2
182.0,265,107,69,-105,105,375,645,444,646,444,645,0,1
282.0,266,338,583,105,-105,585,435,1050,425,1168,435,-118,-10
231.0,267,169,183,105,105,585,645,817,650,768,645,49,5
167.0,268,58,33,105,-105,585,435,629,435,618,435,11,0
250.0,269,231,262,-105,-105,375,435,626,437,637,435,-11,2
314.0,270,300,462,-105,105,375,645,791,650,837,645,-46,5
283.0,271,265,355,-105,105,375,645,651,655,730,645,-79,10
199.0,272,82,69,105,105,585,645,672,653,654,645,18,8
200.0,273,91,69,105,-105,585,435,664,437,654,435,10,2
267.0,274,278,355,-105,-105,375,435,660,444,730,435,-70,9
282.0,275,203,262,105,105,585,645,851,657,847,645,4,12
300.0,276,257,355,105,-105,585,435,935,447,940,435,-5,12
231.0,277,284,462,105,105,585,645,969,652,1047,645,-78,7
218.0,278,255,355,105,-105,585,435,881,445,940,435,-59,10
184.0,279,130,119,105,-105,585,435,720,434,704,435,16,-1
165.0,280,161,183,105,105,585,645,821,660,768,645,53,15
351.0,281,281,462,105,105,585,645,988,663,1047,645,-59,18
285.0,282,138,119,105,-105,585,435,695,437,704,435,-9,2
200.0,283,254,355,105,-105,585,435,900,442,940,435,-40,7
251.0,284,285,462,105,105,585,645,970,652,1047,645,-77,7
299.0,285,297,462,105,-105,585,435,1002,442,1047,435,-45,7
333.0,286,286,462,105,105,585,645,992,636,1047,645,-55,-9
349.0,287,191,183,-105,-105,375,435,531,442,558,435,-27,7
383.0,288,212,262,105,-105,585,435,781,436,847,435,-66,1
232.0,289,118,69,-105,-105,375,435,454,431,444,435,10,-4
400.0,290,156,119,-105,-105,375,435,508,444,494,435,14,9
301.0,291,229,262,-105,105,375,645,609,644,637,645,-28,-1
252.0,292,217,262,105,-105,585,435,794,444,847,435,-53,9
200.0,293,233,262,-105,-105,375,435,608,435,637,435,-29,0
249.0,294,294,462,105,-105,585,435,1009,435,1047,435,-38,0
231.0,295,292,462,105,-105,585,435,980,433,1047,435,-67,-2
215.0,296,192,183,-105,-105,375,435,556,442,558,435,-2,7
252.0,297,253,355,105,-105,585,435,937,446,940,435,-3,11
236.0,298,298,462,105,-105,585,435,1110,439,1047,435,63,4
266.0,299,311,462,-105,-105,375,435,826,446,837,435,-11,11
268.0,300,44,33,105,105,585,645,627,648,618,645,9,3
168.0,301,131,119,105,-105,585,435,707,435,704,435,3,0
249.0,302,238,262,-105,-105,375,435,608,442,637,435,-29,7
200.0,303,136,119,105,-105,585,435,728,438,704,435,24,3
251.0,304,314,462,-105,-105,375,435,755,453,837,435,-82,18
184.0,305,65,33,-105,105,375,645,411,647,408,645,3,2
284.0,306,197,183,-105,-105,375,435,609,436,558,435,51,1
233.0,307,225,262,-105,105,375,645,637,651,637,645,0,6
317.0,308,275,355,-105,-105,375,435,794,433,730,435,64,-2
215.0,309,309,462,-105,105,375,645,798,644,837,645,-39,-1
251.0,310,268,355,-105,105,375,645,766,657,730,645,36,12
250.0,311,120,119,105,105,585,645,747,652,704,645,43,7
200.0,312,165,183,105,105,585,645,777,646,768,645,9,1
268.0,313,313,462,-105,-105,375,435,803,441,837,435,-34,6
403.0,314,304,462,-105,105,375,645,792,656,837,645,-45,11
382.0,315,41,33,105,105,585,645,633,649,618,645,15,4
1034.0,316,330,583,105,-105,585,435,1116,405,1168,435,-52,-30
450.0,317,317,462,-105,-105,375,435,892,441,837,435,55,6
484.0,318,158,119,-105,-105,375,435,519,442,494,435,25,7
414.0,319,274,355,-105,-105,375,435,717,442,730,435,-13,7
453.0,320,141,119,-105,105,375,645,521,651,494,645,27,6
316.0,321,4,12,105,105,585,645,595,645,597,645,-2,0
351.0,322,174,183,105,-105,585,435,736,448,768,435,-32,13
499.0,323,235,262,-105,-105,375,435,661,452,637,435,24,17
482.0,324,303,462,-105,105,375,645,869,661,837,645,32,16
317.0,325,54,33,105,-105,585,435,629,435,618,435,11,0
416.0,326,89,69,105,105,585,645,629,638,654,645,-25,-7
250.0,327,88,69,105,105,585,645,673,645,654,645,19,0
251.0,328,347,583,-105,105,375,645,928,659,958,645,-30,14
267.0,329,5,12,105,105,585,645,596,647,597,645,-1,2
318.0,330,202,262,105,105,585,645,785,653,847,645,-62,8
250.0,331,289,462,105,105,585,645,980,651,1047,645,-67,6
199.0,332,18,12,105,-105,585,435,602,435,597,435,5,0
249.0,333,110,69,-105,-105,375,435,426,435,444,435,-18,0
266.0,334,353,583,-105,-105,375,435,914,445,958,435,-44,10
266.0,335,64,33,-105,105,375,645,413,639,408,645,5,-6
233.0,336,336,583,105,-105,585,435,1110,442,1168,435,-58,7
302.0,337,359,583,-105,-105,375,435,933,450,958,435,-25,15
254.0,338,224,262,-105,105,375,645,624,653,637,645,-13,8
251.0,339,259,355,105,-105,585,435,961,440,940,435,21,5
667.0,340,151,119,-105,-105,375,435,488,436,494,435,-6,1
333.0,341,341,583,-105,105,375,645,834,644,958,645,-124,-1
316.0,342,332,583,105,-105,585,435,1110,431,1168,435,-58,-4
283.0,343,343,583,-105,105,375,645,889,614,958,645,-69,-31
317.0,344,34,12,-105,-105,375,435,386,435,387,435,-1,0
234.0,345,19,12,105,-105,585,435,594,437,597,435,-3,2
200.0,346,23,12,-105,105,375,645,382,648,387,645,-5,3
317.0,347,39,12,-105,-105,375,435,385,439,387,435,-2,4
303.0,348,323,583,105,105,585,645,1178,640,1168,645,10,-5
301.0,349,236,262,-105,-105,375,435,635,435,637,435,-2,0
250.0,350,350,583,-105,-105,375,435,860,444,958,435,-98,9
250.0,351,351,583,-105,-105,375,435,825,440,958,435,-133,5
232.0,352,181,183,-105,105,375,645,523,645,558,645,-35,0
287.0,353,334,583,105,-105,585,435,1129,437,1168,435,-39,2
134.0,354,71,33,-105,-105,375,435,411,436,408,435,3,1
252.0,355,269,355,-105,105,375,645,679,633,730,645,-51,-12
315.0,356,356,583,-105,-105,375,435,885,441,958,435,-73,6
333.0,357,321,583,105,105,585,645,1186,634,1168,645,18,-11
350.0,358,270,355,-105,-105,375,435,746,455,730,435,16,20
399.0,359,152,119,-105,-105,375,435,499,439,494,435,5,4
