time,trial,condition,distance,shift_x,shift_y,start_x,start_y,cursor_x,cursor_y,target_x,target_y
434.0,0,35,512,100,100,580,640,-283,1,1092,640
601.0,0,35,12,-105,-105,375,435,-283,1,387,435
623.0,0,35,12,-105,-105,375,435,-283,1,387,435
640.0,0,35,12,-105,-105,375,435,-283,1,387,435
658.0,0,35,12,-105,-105,375,435,-283,1,387,435
675.0,0,35,12,-105,-105,375,435,-283,1,387,435
690.0,0,35,12,-105,-105,375,435,-283,1,387,435
709.0,0,35,12,-105,-105,375,435,-283,1,387,435
724.0,0,35,12,-105,-105,375,435,-283,1,387,435
741.0,0,35,12,-105,-105,375,435,-283,1,387,435
757.0,0,35,12,-105,-105,375,435,-283,1,387,435
775.0,0,35,12,-105,-105,375,435,-283,1,387,435
790.0,0,35,12,-105,-105,375,435,-283,1,387,435
807.0,0,35,12,-105,-105,375,435,-283,1,387,435
824.0,0,35,12,-105,-105,375,435,-283,1,387,435
841.0,0,35,12,-105,-105,375,435,-283,1,387,435
858.0,0,35,12,-105,-105,375,435,-283,1,387,435
875.0,0,35,12,-105,-105,375,435,-283,1,387,435
890.0,0,35,12,-105,-105,375,435,-283,1,387,435
909.0,0,35,12,-105,-105,375,435,-283,1,387,435
925.0,0,35,12,-105,-105,375,435,-283,1,387,435
942.0,0,35,12,-105,-105,375,435,-283,1,387,435
957.0,0,35,12,-105,-105,375,435,-283,1,387,435
975.0,0,35,12,-105,-105,375,435,-283,1,387,435
992.0,0,35,12,-105,-105,375,435,-283,1,387,435
1009.0,0,35,12,-105,-105,375,435,-283,1,387,435
1026.0,0,35,12,-105,-105,375,435,-283,1,387,435
1040.0,0,35,12,-105,-105,375,435,-283,1,387,435
1057.0,0,35,12,-105,-105,375,435,-283,1,387,435
1073.0,0,35,12,-105,-105,375,435,-283,1,387,435
1092.0,0,35,12,-105,-105,375,435,-283,1,387,435
1109.0,0,35,12,-105,-105,375,435,-283,1,387,435
1125.0,0,35,12,-105,-105,375,435,-283,1,387,435
1140.0,0,35,12,-105,-105,375,435,-283,1,387,435
1159.0,0,35,12,-105,-105,375,435,-283,1,387,435
1175.0,0,35,12,-105,-105,375,435,-283,1,387,435
1192.0,0,35,12,-105,-105,375,435,-283,1,387,435
1208.0,0,35,12,-105,-105,375,435,-283,1,387,435
1225.0,0,35,12,-105,-105,375,435,-283,1,387,435
1242.0,0,35,12,-105,-105,375,435,-283,1,387,435
1258.0,0,35,12,-105,-105,375,435,-283,1,387,435
1273.0,0,35,12,-105,-105,375,435,-283,1,387,435
1292.0,0,35,12,-105,-105,375,435,-283,1,387,435
1309.0,0,35,12,-105,-105,375,435,-283,1,387,435
1325.0,0,35,12,-105,-105,375,435,-283,1,387,435
1340.0,0,35,12,-105,-105,375,435,675,344,387,435
1358.0,0,35,12,-105,-105,375,435,676,344,387,435
1375.0,0,35,12,-105,-105,375,435,676,345,387,435
1392.0,0,35,12,-105,-105,375,435,676,345,387,435
1408.0,0,35,12,-105,-105,375,435,676,345,387,435
1424.0,0,35,12,-105,-105,375,435,676,345,387,435
1440.0,0,35,12,-105,-105,375,435,676,345,387,435
1458.0,0,35,12,-105,-105,375,435,676,345,387,435
1475.0,0,35,12,-105,-105,375,435,676,345,387,435
1492.0,0,35,12,-105,-105,375,435,676,345,387,435
1507.0,0,35,12,-105,-105,375,435,676,345,387,435
1525.0,0,35,12,-105,-105,375,435,676,345,387,435
1542.0,0,35,12,-105,-105,375,435,676,345,387,435
1557.0,0,35,12,-105,-105,375,435,676,345,387,435
1575.0,0,35,12,-105,-105,375,435,676,345,387,435
1591.0,0,35,12,-105,-105,375,435,676,345,387,435
1607.0,0,35,12,-105,-105,375,435,676,345,387,435
1623.0,0,35,12,-105,-105,375,435,676,345,387,435
1641.0,0,35,12,-105,-105,375,435,676,345,387,435
1657.0,0,35,12,-105,-105,375,435,676,345,387,435
1675.0,0,35,12,-105,-105,375,435,676,345,387,435
1691.0,0,35,12,-105,-105,375,435,676,345,387,435
1708.0,0,35,12,-105,-105,375,435,676,345,387,435
1723.0,0,35,12,-105,-105,375,435,676,345,387,435
1741.0,0,35,12,-105,-105,375,435,676,345,387,435
1759.0,0,35,12,-105,-105,375,435,676,345,387,435
1775.0,0,35,12,-105,-105,375,435,676,345,387,435
1790.0,0,35,12,-105,-105,375,435,676,345,387,435
1807.0,0,35,12,-105,-105,375,435,676,345,387,435
1825.0,0,35,12,-105,-105,375,435,676,345,387,435
1841.0,0,35,12,-105,-105,375,435,676,345,387,435
1857.0,0,35,12,-105,-105,375,435,676,345,387,435
1874.0,0,35,12,-105,-105,375,435,676,345,387,435
1892.0,0,35,12,-105,-105,375,435,676,345,387,435
1909.0,0,35,12,-105,-105,375,435,676,345,387,435
1925.0,0,35,12,-105,-105,375,435,676,345,387,435
1942.0,0,35,12,-105,-105,375,435,676,345,387,435
1958.0,0,35,12,-105,-105,375,435,676,345,387,435
1975.0,0,35,12,-105,-105,375,435,676,345,387,435
1992.0,0,35,12,-105,-105,375,435,676,345,387,435
2007.0,0,35,12,-105,-105,375,435,676,345,387,435
2025.0,0,35,12,-105,-105,375,435,676,345,387,435
2040.0,0,35,12,-105,-105,375,435,676,345,387,435
2059.0,0,35,12,-105,-105,375,435,676,345,387,435
2075.0,0,35,12,-105,-105,375,435,676,345,387,435
2092.0,0,35,12,-105,-105,375,435,676,345,387,435
2108.0,0,35,12,-105,-105,375,435,676,345,387,435
2125.0,0,35,12,-105,-105,375,435,676,345,387,435
2142.0,0,35,12,-105,-105,375,435,676,345,387,435
2157.0,0,35,12,-105,-105,375,435,676,345,387,435
2175.0,0,35,12,-105,-105,375,435,676,345,387,435
2192.0,0,35,12,-105,-105,375,435,676,345,387,435
2209.0,0,35,12,-105,-105,375,435,676,345,387,435
2225.0,0,35,12,-105,-105,375,435,676,345,387,435
2240.0,0,35,12,-105,-105,375,435,676,345,387,435
2257.0,0,35,12,-105,-105,375,435,676,345,387,435
2275.0,0,35,12,-105,-105,375,435,676,345,387,435
2292.0,0,35,12,-105,-105,375,435,676,345,387,435
2307.0,0,35,12,-105,-105,375,435,676,345,387,435
2324.0,0,35,12,-105,-105,375,435,676,345,387,435
2342.0,0,35,12,-105,-105,375,435,676,345,387,435
2357.0,0,35,12,-105,-105,375,435,676,345,387,435
2375.0,0,35,12,-105,-105,375,435,676,345,387,435
2392.0,0,35,12,-105,-105,375,435,676,345,387,435
2409.0,0,35,12,-105,-105,375,435,676,345,387,435
2425.0,0,35,12,-105,-105,375,435,676,345,387,435
2440.0,0,35,12,-105,-105,375,435,676,345,387,435
2459.0,0,35,12,-105,-105,375,435,676,345,387,435
2476.0,0,35,12,-105,-105,375,435,676,345,387,435
2490.0,0,35,12,-105,-105,375,435,676,345,387,435
2509.0,0,35,12,-105,-105,375,435,676,345,387,435
2525.0,0,35,12,-105,-105,375,435,676,345,387,435
2541.0,0,35,12,-105,-105,375,435,676,345,387,435
2557.0,0,35,12,-105,-105,375,435,676,345,387,435
2575.0,0,35,12,-105,-105,375,435,676,345,387,435
2591.0,0,35,12,-105,-105,375,435,676,345,387,435
2609.0,0,35,12,-105,-105,375,435,676,345,387,435
2625.0,0,35,12,-105,-105,375,435,676,345,387,435
2640.0,0,35,12,-105,-105,375,435,676,345,387,435
2657.0,0,35,12,-105,-105,375,435,676,345,387,435
2674.0,0,35,12,-105,-105,375,435,676,345,387,435
2692.0,0,35,12,-105,-105,375,435,676,345,387,435
2707.0,0,35,12,-105,-105,375,435,676,345,387,435
2723.0,0,35,12,-105,-105,375,435,676,345,387,435
2742.0,0,35,12,-105,-105,375,435,676,345,387,435
2759.0,0,35,12,-105,-105,375,435,676,345,387,435
2775.0,0,35,12,-105,-105,375,435,676,345,387,435
2790.0,0,35,12,-105,-105,375,435,676,345,387,435
2807.0,0,35,12,-105,-105,375,435,676,345,387,435
2825.0,0,35,12,-105,-105,375,435,676,345,387,435
2842.0,0,35,12,-105,-105,375,435,676,345,387,435
2857.0,0,35,12,-105,-105,375,435,676,345,387,435
2874.0,0,35,12,-105,-105,375,435,676,345,387,435
2892.0,0,35,12,-105,-105,375,435,676,345,387,435
2909.0,0,35,12,-105,-105,375,435,676,345,387,435
2925.0,0,35,12,-105,-105,375,435,676,345,387,435
2941.0,0,35,12,-105,-105,375,435,676,345,387,435
2959.0,0,35,12,-105,-105,375,435,676,345,387,435
2975.0,0,35,12,-105,-105,375,435,676,345,387,435
2992.0,0,35,12,-105,-105,375,435,676,345,387,435
3007.0,0,35,12,-105,-105,375,435,676,345,387,435
3025.0,0,35,12,-105,-105,375,435,676,345,387,435
3042.0,0,35,12,-105,-105,375,435,676,345,387,435
3059.0,0,35,12,-105,-105,375,435,676,345,387,435
3074.0,0,35,12,-105,-105,375,435,676,345,387,435
3092.0,0,35,12,-105,-105,375,435,676,345,387,435
3109.0,0,35,12,-105,-105,375,435,676,345,387,435
3125.0,0,35,12,-105,-105,375,435,676,345,387,435
3142.0,0,35,12,-105,-105,375,435,676,345,387,435
3159.0,0,35,12,-105,-105,375,435,676,345,387,435
3174.0,0,35,12,-105,-105,375,435,676,345,387,435
3190.0,0,35,12,-105,-105,375,435,676,345,387,435
3209.0,0,35,12,-105,-105,375,435,676,345,387,435
3225.0,0,35,12,-105,-105,375,435,676,345,387,435
3240.0,0,35,12,-105,-105,375,435,676,345,387,435
3257.0,0,35,12,-105,-105,375,435,676,345,387,435
3275.0,0,35,12,-105,-105,375,435,676,345,387,435
3292.0,0,35,12,-105,-105,375,435,676,345,387,435
3309.0,0,35,12,-105,-105,375,435,676,345,387,435
3325.0,0,35,12,-105,-105,375,435,676,345,387,435
3342.0,0,35,12,-105,-105,375,435,676,345,387,435
3359.0,0,35,12,-105,-105,375,435,676,345,387,435
3375.0,0,35,12,-105,-105,375,435,676,345,387,435
3392.0,0,35,12,-105,-105,375,435,676,345,387,435
3409.0,0,35,12,-105,-105,375,435,676,345,387,435
3425.0,0,35,12,-105,-105,375,435,676,345,387,435
3440.0,0,35,12,-105,-105,375,435,676,345,387,435
3461.0,0,35,12,-105,-105,375,435,676,345,387,435
3473.0,0,35,12,-105,-105,375,435,676,345,387,435
3492.0,0,35,12,-105,-105,375,435,676,345,387,435
3509.0,0,35,12,-105,-105,375,435,676,345,387,435
3525.0,0,35,12,-105,-105,375,435,676,345,387,435
3542.0,0,35,12,-105,-105,375,435,676,345,387,435
3557.0,0,35,12,-105,-105,375,435,676,345,387,435
3574.0,0,35,12,-105,-105,375,435,676,345,387,435
3592.0,0,35,12,-105,-105,375,435,676,345,387,435
3609.0,0,35,12,-105,-105,375,435,676,345,387,435
3624.0,0,35,12,-105,-105,375,435,676,345,387,435
3642.0,0,35,12,-105,-105,375,435,676,345,387,435
3658.0,0,35,12,-105,-105,375,435,676,345,387,435
3674.0,0,35,12,-105,-105,375,435,676,345,387,435
3690.0,0,35,12,-105,-105,375,435,676,345,387,435
3709.0,0,35,12,-105,-105,375,435,676,345,387,435
3725.0,0,35,12,-105,-105,375,435,676,345,387,435
3740.0,0,35,12,-105,-105,375,435,676,345,387,435
3757.0,0,35,12,-105,-105,375,435,676,345,387,435
3775.0,0,35,12,-105,-105,375,435,676,345,387,435
3792.0,0,35,12,-105,-105,375,435,676,345,387,435
3809.0,0,35,12,-105,-105,375,435,676,345,387,435
