time,trial,condition,distance,shift_x,shift_y,start_x,start_y,cursor_x,cursor_y,target_x,target_y
382.0,0,248,512,100,100,580,640,-283,1,1092,640
654.0,0,248,355,105,105,585,645,-283,1,940,645
674.0,0,248,355,105,105,585,645,-283,1,940,645
691.0,0,248,355,105,105,585,645,-283,1,940,645
710.0,0,248,355,105,105,585,645,-283,1,940,645
725.0,0,248,355,105,105,585,645,-283,1,940,645
742.0,0,248,355,105,105,585,645,-283,1,940,645
759.0,0,248,355,105,105,585,645,-283,1,940,645
777.0,0,248,355,105,105,585,645,681,349,940,645
791.0,0,248,355,105,105,585,645,681,350,940,645
809.0,0,248,355,105,105,585,645,682,353,940,645
824.0,0,248,355,105,105,585,645,683,361,940,645
841.0,0,248,355,105,105,585,645,685,369,940,645
859.0,0,248,355,105,105,585,645,685,379,940,645
876.0,0,248,355,105,105,585,645,685,388,940,645
891.0,0,248,355,105,105,585,645,684,396,940,645
907.0,0,248,355,105,105,585,645,683,405,940,645
925.0,0,248,355,105,105,585,645,680,417,940,645
941.0,0,248,355,105,105,585,645,678,431,940,645
959.0,0,248,355,105,105,585,645,676,447,940,645
975.0,0,248,355,105,105,585,645,674,464,940,645
991.0,0,248,355,105,105,585,645,671,482,940,645
1009.0,0,248,355,105,105,585,645,668,502,940,645
1025.0,0,248,355,105,105,585,645,664,526,940,645
1041.0,0,248,355,105,105,585,645,660,549,940,645
1058.0,0,248,355,105,105,585,645,655,575,940,645
1074.0,0,248,355,105,105,585,645,648,610,940,645
1093.0,0,248,355,105,105,585,645,640,648,940,645
1109.0,0,248,355,105,105,585,645,629,698,940,645
1125.0,0,248,355,105,105,585,645,619,738,940,645
1141.0,0,248,355,105,105,585,645,607,780,940,645
1158.0,0,248,355,105,105,585,645,598,810,940,645
1175.0,0,248,355,105,105,585,645,590,840,940,645
1191.0,0,248,355,105,105,585,645,586,858,940,645
1210.0,0,248,355,105,105,585,645,584,866,940,645
1225.0,0,248,355,105,105,585,645,584,866,940,645
1240.0,0,248,355,105,105,585,645,584,866,940,645
1259.0,0,248,355,105,105,585,645,584,866,940,645
1274.0,0,248,355,105,105,585,645,584,866,940,645
1291.0,0,248,355,105,105,585,645,584,866,940,645
1309.0,0,248,355,105,105,585,645,584,866,940,645
1325.0,0,248,355,105,105,585,645,584,865,940,645
1341.0,0,248,355,105,105,585,645,582,859,940,645
1360.0,0,248,355,105,105,585,645,580,851,940,645
1374.0,0,248,355,105,105,585,645,579,839,940,645
1391.0,0,248,355,105,105,585,645,579,831,940,645
1409.0,0,248,355,105,105,585,645,576,817,940,645
1425.0,0,248,355,105,105,585,645,572,801,940,645
1441.0,0,248,355,105,105,585,645,568,785,940,645
1457.0,0,248,355,105,105,585,645,565,773,940,645
1475.0,0,248,355,105,105,585,645,563,762,940,645
1490.0,0,248,355,105,105,585,645,560,755,940,645
1509.0,0,248,355,105,105,585,645,559,752,940,645
1524.0,0,248,355,105,105,585,645,559,752,940,645
1544.0,0,248,355,105,105,585,645,559,752,940,645
1560.0,0,248,355,105,105,585,645,559,752,940,645
1577.0,0,248,355,105,105,585,645,559,752,940,645
1591.0,0,248,355,105,105,585,645,559,752,940,645
1609.0,0,248,355,105,105,585,645,559,752,940,645
1624.0,0,248,355,105,105,585,645,559,752,940,645
1644.0,0,248,355,105,105,585,645,559,752,940,645
1658.0,0,248,355,105,105,585,645,559,752,940,645
1675.0,0,248,355,105,105,585,645,559,752,940,645
1692.0,0,248,355,105,105,585,645,559,752,940,645
1708.0,0,248,355,105,105,585,645,559,752,940,645
1726.0,0,248,355,105,105,585,645,559,752,940,645
1741.0,0,248,355,105,105,585,645,559,752,940,645
1758.0,0,248,355,105,105,585,645,559,752,940,645
1775.0,0,248,355,105,105,585,645,559,752,940,645
1791.0,0,248,355,105,105,585,645,559,752,940,645
1809.0,0,248,355,105,105,585,645,559,752,940,645
1827.0,0,248,355,105,105,585,645,559,752,940,645
1843.0,0,248,355,105,105,585,645,559,752,940,645
1859.0,0,248,355,105,105,585,645,559,752,940,645
1876.0,0,248,355,105,105,585,645,559,752,940,645
1893.0,0,248,355,105,105,585,645,559,752,940,645
1909.0,0,248,355,105,105,585,645,559,752,940,645
1924.0,0,248,355,105,105,585,645,559,752,940,645
1941.0,0,248,355,105,105,585,645,559,752,940,645
1961.0,0,248,355,105,105,585,645,559,752,940,645
