time,trial,condition,distance,shift_x,shift_y,start_x,start_y,cursor_x,cursor_y,target_x,target_y
636.0,0,194,512,100,100,580,640,-283,1,1092,640
795.0,0,194,183,-105,-105,375,435,289,544,558,435
816.0,0,194,183,-105,-105,375,435,289,544,558,435
832.0,0,194,183,-105,-105,375,435,289,544,558,435
851.0,0,194,183,-105,-105,375,435,289,544,558,435
868.0,0,194,183,-105,-105,375,435,289,544,558,435
884.0,0,194,183,-105,-105,375,435,289,544,558,435
901.0,0,194,183,-105,-105,375,435,289,544,558,435
916.0,0,194,183,-105,-105,375,435,289,544,558,435
933.0,0,194,183,-105,-105,375,435,289,544,558,435
950.0,0,194,183,-105,-105,375,435,289,545,558,435
967.0,0,194,183,-105,-105,375,435,289,546,558,435
983.0,0,194,183,-105,-105,375,435,289,547,558,435
1000.0,0,194,183,-105,-105,375,435,289,548,558,435
1016.0,0,194,183,-105,-105,375,435,289,548,558,435
1033.0,0,194,183,-105,-105,375,435,289,548,558,435
1050.0,0,194,183,-105,-105,375,435,289,548,558,435
1067.0,0,194,183,-105,-105,375,435,289,548,558,435
1085.0,0,194,183,-105,-105,375,435,289,548,558,435
1100.0,0,194,183,-105,-105,375,435,289,548,558,435
1117.0,0,194,183,-105,-105,375,435,289,548,558,435
1134.0,0,194,183,-105,-105,375,435,289,548,558,435
1152.0,0,194,183,-105,-105,375,435,289,548,558,435
1168.0,0,194,183,-105,-105,375,435,289,548,558,435
1183.0,0,194,183,-105,-105,375,435,289,548,558,435
1201.0,0,194,183,-105,-105,375,435,289,548,558,435
1218.0,0,194,183,-105,-105,375,435,289,548,558,435
1235.0,0,194,183,-105,-105,375,435,289,549,558,435
1249.0,0,194,183,-105,-105,375,435,289,550,558,435
1266.0,0,194,183,-105,-105,375,435,290,550,558,435
1284.0,0,194,183,-105,-105,375,435,291,550,558,435
1300.0,0,194,183,-105,-105,375,435,293,550,558,435
1317.0,0,194,183,-105,-105,375,435,295,550,558,435
1336.0,0,194,183,-105,-105,375,435,296,549,558,435
1349.0,0,194,183,-105,-105,375,435,298,549,558,435
1367.0,0,194,183,-105,-105,375,435,299,549,558,435
1383.0,0,194,183,-105,-105,375,435,304,547,558,435
1400.0,0,194,183,-105,-105,375,435,308,545,558,435
1416.0,0,194,183,-105,-105,375,435,312,543,558,435
1435.0,0,194,183,-105,-105,375,435,316,542,558,435
1451.0,0,194,183,-105,-105,375,435,322,540,558,435
1468.0,0,194,183,-105,-105,375,435,328,537,558,435
1485.0,0,194,183,-105,-105,375,435,332,536,558,435
1501.0,0,194,183,-105,-105,375,435,335,534,558,435
1516.0,0,194,183,-105,-105,375,435,340,531,558,435
1533.0,0,194,183,-105,-105,375,435,347,528,558,435
1550.0,0,194,183,-105,-105,375,435,351,524,558,435
1567.0,0,194,183,-105,-105,375,435,353,523,558,435
1583.0,0,194,183,-105,-105,375,435,355,521,558,435
1599.0,0,194,183,-105,-105,375,435,357,520,558,435
1616.0,0,194,183,-105,-105,375,435,360,517,558,435
1633.0,0,194,183,-105,-105,375,435,361,515,558,435
1649.0,0,194,183,-105,-105,375,435,362,514,558,435
1668.0,0,194,183,-105,-105,375,435,362,512,558,435
1683.0,0,194,183,-105,-105,375,435,365,505,558,435
1701.0,0,194,183,-105,-105,375,435,368,499,558,435
1716.0,0,194,183,-105,-105,375,435,371,495,558,435
1733.0,0,194,183,-105,-105,375,435,371,491,558,435
1749.0,0,194,183,-105,-105,375,435,371,488,558,435
1767.0,0,194,183,-105,-105,375,435,372,482,558,435
1783.0,0,194,183,-105,-105,375,435,378,467,558,435
1799.0,0,194,183,-105,-105,375,435,382,461,558,435
1816.0,0,194,183,-105,-105,375,435,383,459,558,435
1834.0,0,194,183,-105,-105,375,435,384,458,558,435
1851.0,0,194,183,-105,-105,375,435,384,456,558,435
1868.0,0,194,183,-105,-105,375,435,385,454,558,435
1884.0,0,194,183,-105,-105,375,435,385,452,558,435
1901.0,0,194,183,-105,-105,375,435,384,451,558,435
1919.0,0,194,183,-105,-105,375,435,384,451,558,435
1933.0,0,194,183,-105,-105,375,435,384,451,558,435
1950.0,0,194,183,-105,-105,375,435,384,451,558,435
1966.0,0,194,183,-105,-105,375,435,384,451,558,435
1983.0,0,194,183,-105,-105,375,435,384,451,558,435
1999.0,0,194,183,-105,-105,375,435,384,451,558,435
2018.0,0,194,183,-105,-105,375,435,384,451,558,435
2035.0,0,194,183,-105,-105,375,435,384,451,558,435
2050.0,0,194,183,-105,-105,375,435,384,451,558,435
2067.0,0,194,183,-105,-105,375,435,384,451,558,435
2084.0,0,194,183,-105,-105,375,435,384,451,558,435
2100.0,0,194,183,-105,-105,375,435,384,451,558,435
2117.0,0,194,183,-105,-105,375,435,384,451,558,435
2134.0,0,194,183,-105,-105,375,435,384,451,558,435
2151.0,0,194,183,-105,-105,375,435,384,451,558,435
2168.0,0,194,183,-105,-105,375,435,384,451,558,435
2184.0,0,194,183,-105,-105,375,435,384,451,558,435
2200.0,0,194,183,-105,-105,375,435,384,451,558,435
2218.0,0,194,183,-105,-105,375,435,384,451,558,435
2233.0,0,194,183,-105,-105,375,435,384,451,558,435
2251.0,0,194,183,-105,-105,375,435,384,451,558,435
2268.0,0,194,183,-105,-105,375,435,384,451,558,435
2285.0,0,194,183,-105,-105,375,435,384,451,558,435
2300.0,0,194,183,-105,-105,375,435,384,451,558,435
2317.0,0,194,183,-105,-105,375,435,384,451,558,435
2333.0,0,194,183,-105,-105,375,435,384,451,558,435
2350.0,0,194,183,-105,-105,375,435,384,451,558,435
2367.0,0,194,183,-105,-105,375,435,384,451,558,435
2384.0,0,194,183,-105,-105,375,435,384,451,558,435
2400.0,0,194,183,-105,-105,375,435,384,451,558,435
2417.0,0,194,183,-105,-105,375,435,384,451,558,435
2435.0,0,194,183,-105,-105,375,435,384,451,558,435
2451.0,0,194,183,-105,-105,375,435,384,451,558,435
2469.0,0,194,183,-105,-105,375,435,384,451,558,435
2483.0,0,194,183,-105,-105,375,435,384,451,558,435
2502.0,0,194,183,-105,-105,375,435,384,451,558,435
2518.0,0,194,183,-105,-105,375,435,384,451,558,435
2534.0,0,194,183,-105,-105,375,435,384,451,558,435
2550.0,0,194,183,-105,-105,375,435,384,451,558,435
2567.0,0,194,183,-105,-105,375,435,384,451,558,435
2583.0,0,194,183,-105,-105,375,435,384,451,558,435
2601.0,0,194,183,-105,-105,375,435,384,451,558,435
2618.0,0,194,183,-105,-105,375,435,384,451,558,435
2633.0,0,194,183,-105,-105,375,435,384,451,558,435
2650.0,0,194,183,-105,-105,375,435,384,451,558,435
2667.0,0,194,183,-105,-105,375,435,384,451,558,435
2683.0,0,194,183,-105,-105,375,435,384,451,558,435
2700.0,0,194,183,-105,-105,375,435,384,451,558,435
2718.0,0,194,183,-105,-105,375,435,384,451,558,435
2735.0,0,194,183,-105,-105,375,435,384,451,558,435
2750.0,0,194,183,-105,-105,375,435,384,451,558,435
2767.0,0,194,183,-105,-105,375,435,384,451,558,435
2784.0,0,194,183,-105,-105,375,435,384,451,558,435
2800.0,0,194,183,-105,-105,375,435,384,451,558,435
2817.0,0,194,183,-105,-105,375,435,384,451,558,435
2836.0,0,194,183,-105,-105,375,435,384,451,558,435
2849.0,0,194,183,-105,-105,375,435,384,451,558,435
2870.0,0,194,183,-105,-105,375,435,384,451,558,435
2883.0,0,194,183,-105,-105,375,435,384,451,558,435
2901.0,0,194,183,-105,-105,375,435,384,451,558,435
2918.0,0,194,183,-105,-105,375,435,384,451,558,435
2935.0,0,194,183,-105,-105,375,435,384,451,558,435
2952.0,0,194,183,-105,-105,375,435,384,451,558,435
2968.0,0,194,183,-105,-105,375,435,384,451,558,435
2983.0,0,194,183,-105,-105,375,435,384,451,558,435
3002.0,0,194,183,-105,-105,375,435,384,451,558,435
3018.0,0,194,183,-105,-105,375,435,384,451,558,435
3035.0,0,194,183,-105,-105,375,435,384,451,558,435
3050.0,0,194,183,-105,-105,375,435,384,451,558,435
3066.0,0,194,183,-105,-105,375,435,384,451,558,435
3086.0,0,194,183,-105,-105,375,435,384,451,558,435
3100.0,0,194,183,-105,-105,375,435,384,451,558,435
3119.0,0,194,183,-105,-105,375,435,384,451,558,435
3134.0,0,194,183,-105,-105,375,435,384,451,558,435
3151.0,0,194,183,-105,-105,375,435,384,451,558,435
