completion_time,trial,condition,distance,shift_x,shift_y,start_x,start_y,cursor_endpoint_x,cursor_endpoint_y,target_x,target_y,target_to_endpoint_x,target_to_endpoint_y
768.0,248,248,355,105,105,585,645,910,639,940,645,-30,-6
735.0,249,182,183,-105,105,375,645,584,647,558,645,26,2
817.0,250,250,355,105,-105,585,435,866,439,940,435,-74,4
900.0,251,258,355,105,-105,585,435,926,430,940,435,-14,-5
515.0,252,60,33,-105,105,375,645,410,641,408,645,2,-4
666.0,253,117,69,-105,-105,375,435,430,445,444,435,-14,10
734.0,254,284,462,105,105,585,645,1049,633,1047,645,2,-12
484.0,255,18,12,105,-105,585,435,599,436,597,435,2,1
717.0,256,259,355,105,-105,585,435,997,436,940,435,57,1
617.0,257,178,183,105,-105,585,435,772,437,768,435,4,2
482.0,258,78,33,-105,-105,375,435,406,436,408,435,-2,1
533.0,259,159,119,-105,-105,375,435,498,433,494,435,4,-2
751.0,260,260,355,-105,105,375,645,729,640,730,645,-1,-5
1299.0,261,261,355,-105,105,375,645,633,631,730,645,-97,-14
684.0,262,112,69,-105,-105,375,435,417,434,444,435,-27,-1
535.0,263,115,69,-105,-105,375,435,468,437,444,435,24,2
731.0,264,262,355,-105,105,375,645,710,651,730,645,-20,6
615.0,265,194,183,-105,-105,375,435,546,435,558,435,-12,0
567.0,266,88,69,105,105,585,645,664,646,654,645,10,1
551.0,267,215,262,105,-105,585,435,879,431,847,435,32,-4
433.0,268,268,355,-105,105,375,645,675,642,730,645,-55,-3
817.0,269,323,583,105,105,585,645,1194,633,1168,645,26,-12
633.0,270,108,69,-105,105,375,645,449,646,444,645,5,1
532.0,271,5,12,105,105,585,645,599,644,597,645,2,-1
500.0,272,68,33,-105,105,375,645,412,643,408,645,4,-2
588.0,273,168,183,105,105,585,645,770,645,768,645,2,0
617.0,274,161,183,105,105,585,645,778,646,768,645,10,1
469.0,275,98,69,105,-105,585,435,659,440,654,435,5,5
620.0,276,276,355,-105,-105,375,435,731,431,730,435,1,-4
401.0,277,26,12,-105,105,375,645,391,641,387,645,4,-4
699.0,278,344,583,-105,105,375,645,952,633,958,645,-6,-12
635.0,279,177,183,105,-105,585,435,745,440,768,435,-23,5
669.0,280,280,462,105,105,585,645,1051,639,1047,645,4,-6
1365.0,281,293,462,105,-105,585,435,947,430,1047,435,-100,-5
784.0,282,318,462,-105,-105,375,435,810,424,837,435,-27,-11
584.0,283,109,69,-105,105,375,645,458,636,444,645,14,-9
698.0,284,334,583,105,-105,585,435,1201,420,1168,435,33,-15
483.0,285,67,33,-105,105,375,645,407,643,408,645,-1,-2
565.0,286,199,183,-105,-105,375,435,574,435,558,435,16,0
532.0,287,151,119,-105,-105,375,435,500,437,494,435,6,2
584.0,288,187,183,-105,105,375,645,560,646,558,645,2,1
718.0,289,289,462,105,105,585,645,1001,642,1047,645,-46,-3
585.0,290,239,262,-105,-105,375,435,652,442,637,435,15,7
665.0,291,294,462,105,-105,585,435,1046,444,1047,435,-1,9
751.0,292,287,462,105,105,585,645,1048,633,1047,645,1,-12
520.0,293,186,183,-105,105,375,645,558,646,558,645,0,1
567.0,294,97,69,105,-105,585,435,662,435,654,435,8,0
768.0,295,301,462,-105,105,375,645,805,645,837,645,-32,0
750.0,296,296,462,105,-105,585,435,1001,444,1047,435,-46,9
1048.0,297,297,462,105,-105,585,435,1009,444,1047,435,-38,9
485.0,298,9,12,105,105,585,645,599,641,597,645,2,-4
615.0,299,299,462,105,-105,585,435,1023,437,1047,435,-24,2
432.0,300,27,12,-105,105,375,645,386,642,387,645,-1,-3
570.0,301,270,355,-105,-105,375,435,730,433,730,435,0,-2
549.0,302,283,462,105,105,585,645,1108,641,1047,645,61,-4
683.0,303,312,462,-105,-105,375,435,779,440,837,435,-58,5
783.0,304,357,583,-105,-105,375,435,940,442,958,435,-18,7
1033.0,305,335,583,105,-105,585,435,1154,433,1168,435,-14,-2
715.0,306,135,119,105,-105,585,435,738,440,704,435,34,5
935.0,307,307,462,-105,105,375,645,773,638,837,645,-64,-7
782.0,308,310,462,-105,-105,375,435,862,432,837,435,25,-3
701.0,309,309,462,-105,105,375,645,840,634,837,645,3,-11
598.0,310,62,33,-105,105,375,645,415,644,408,645,7,-1
549.0,311,53,33,105,-105,585,435,621,432,618,435,3,-3
702.0,312,279,355,-105,-105,375,435,777,434,730,435,47,-1
783.0,313,286,462,105,105,585,645,1017,640,1047,645,-30,-5
569.0,314,189,183,-105,105,375,645,552,643,558,645,-6,-2
650.0,315,180,183,-105,105,375,645,577,639,558,645,19,-6
650.0,316,14,12,105,-105,585,435,592,435,597,435,-5,0
650.0,317,317,462,-105,-105,375,435,783,427,837,435,-54,-8
750.0,318,321,583,105,105,585,645,1159,637,1168,645,-9,-8
667.0,319,234,262,-105,-105,375,435,619,433,637,435,-18,-2
481.0,320,43,33,105,105,585,645,616,639,618,645,-2,-6
566.0,321,149,119,-105,105,375,645,492,641,494,645,-2,-4
601.0,322,124,119,105,105,585,645,715,643,704,645,11,-2
819.0,323,191,183,-105,-105,375,435,550,433,558,435,-8,-2
715.0,324,339,583,105,-105,585,435,1235,422,1168,435,67,-13
500.0,325,158,119,-105,-105,375,435,492,431,494,435,-2,-4
884.0,326,326,583,105,105,585,645,1128,632,1168,645,-40,-13
616.0,327,254,355,105,-105,585,435,965,437,940,435,25,2
1000.0,328,328,583,105,105,585,645,1099,635,1168,645,-69,-10
734.0,329,337,583,105,-105,585,435,1147,436,1168,435,-21,1
751.0,330,240,355,105,105,585,645,916,644,940,645,-24,-1
617.0,331,156,119,-105,-105,375,435,511,439,494,435,17,4
568.0,332,165,183,105,105,585,645,770,645,768,645,2,0
601.0,333,93,69,105,-105,585,435,667,436,654,435,13,1
550.0,334,110,69,-105,-105,375,435,442,433,444,435,-2,-2
567.0,335,89,69,105,105,585,645,651,639,654,645,-3,-6
750.0,336,340,583,-105,105,375,645,940,650,958,645,-18,5
618.0,337,144,119,-105,105,375,645,514,648,494,645,20,3
584.0,338,136,119,105,-105,585,435,712,434,704,435,8,-1
751.0,339,324,583,105,105,585,645,1227,641,1168,645,59,-4
754.0,340,184,183,-105,105,375,645,536,639,558,645,-22,-6
566.0,341,84,69,105,105,585,645,659,632,654,645,5,-13
950.0,342,241,355,105,105,585,645,920,642,940,645,-20,-3
634.0,343,121,119,105,105,585,645,687,640,704,645,-17,-5
565.0,344,132,119,105,-105,585,435,714,430,704,435,10,-5
767.0,345,345,583,-105,105,375,645,931,637,958,645,-27,-8
485.0,346,77,33,-105,-105,375,435,408,443,408,435,0,8
901.0,347,347,583,-105,105,375,645,923,637,958,645,-35,-8
801.0,348,226,262,-105,105,375,645,624,642,637,645,-13,-3
751.0,349,163,183,105,105,585,645,776,640,768,645,8,-5
747.0,350,350,583,-105,-105,375,435,900,453,958,435,-58,18
901.0,351,203,262,105,105,585,645,821,646,847,645,-26,1
568.0,352,85,69,105,105,585,645,655,642,654,645,1,-3
702.0,353,265,355,-105,105,375,645,757,643,730,645,27,-2
700.0,354,355,583,-105,-105,375,435,916,439,958,435,-42,4
452.0,355,6,12,105,105,585,645,599,642,597,645,2,-3
633.0,356,3,12,105,105,585,645,599,643,597,645,2,-2
848.0,357,291,462,105,-105,585,435,1045,440,1047,435,-2,5
614.0,358,56,33,105,-105,585,435,623,433,618,435,5,-2
655.0,359,90,69,105,-105,585,435,648,434,654,435,-6,-1
